                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.40528,                0.78906,                  1.097,                0.27092,                 0.9378,                0.99996,                      1,                  0.995,                0.96983,                 0.9314,                0.92942,                0.93563,                0.88744,                0.30243,                0.88556,                0.09989,                 0.1508,                0.70762,                0.00703,                0.00703,                0.00703
                     62,                0.41495,                 0.8274,                 1.1217,                0.27753,                0.93838,                0.99996,                      1,                  0.995,                0.97205,                  0.926,                0.92387,                 0.9257,                0.88293,                0.30092,                0.89892,                0.10078,                0.14783,                0.70747,              0.0069805,              0.0069805,              0.0069805
                     63,                0.39931,                0.77201,                 1.0801,                0.26939,                0.93969,                 0.9999,                      1,                  0.995,                0.97321,                 0.9328,                0.91753,                0.93077,                0.88919,                0.29834,                0.87983,                0.09233,                  0.147,                0.70678,               0.006931,               0.006931,               0.006931
                     64,                0.40111,                0.79266,                 1.0996,                 0.2709,                0.93985,                 0.9999,                      1,                  0.995,                0.97211,                0.92301,                0.92228,                0.92907,                   0.89,                0.29658,                0.88584,                0.09165,                0.14731,                0.70557,              0.0068815,              0.0068815,              0.0068815
                     65,                0.40288,                 0.7808,                 1.0988,                 0.2696,                0.94113,                0.99994,                      1,                  0.995,                0.97235,                0.92375,                 0.9223,                0.93049,                0.89216,                 0.2984,                0.89523,                0.08769,                0.14806,                0.70788,               0.006832,               0.006832,               0.006832
                     66,                0.40459,                0.79904,                 1.0982,                0.27284,                0.93762,                0.99993,                      1,                  0.995,                0.97212,                0.92163,                 0.9207,                0.92929,                0.89084,                0.29718,                0.93012,                0.08511,                 0.1473,                0.70685,              0.0067825,              0.0067825,              0.0067825
                     67,                0.39722,                0.77125,                  1.081,                0.26685,                0.93525,                0.99993,                      1,                  0.995,                 0.9729,                0.91977,                0.91911,                0.92591,                 0.8931,                0.29524,                0.90932,                0.08537,                0.14706,                0.70529,               0.006733,               0.006733,               0.006733
                     68,                0.40054,                0.77813,                 1.0734,                0.26778,                0.93667,                 0.9999,                      1,                  0.995,                0.97414,                0.92543,                0.92466,                0.93529,                0.89405,                0.29435,                0.90764,                0.08283,                0.14629,                0.70428,              0.0066835,              0.0066835,              0.0066835
                     69,                0.40666,                0.78449,                 1.0893,                0.27297,                0.93829,                0.99987,                      1,                  0.995,                0.97391,                0.93169,                0.93017,                0.94279,                0.89742,                0.29537,                0.88635,                0.08324,                0.14597,                0.70508,               0.006634,               0.006634,               0.006634
                     70,                0.39971,                 0.7924,                 1.0883,                0.26913,                0.93388,                0.99989,                      1,                  0.995,                0.97406,                0.93087,                0.92901,                0.93964,                0.89697,                0.29607,                0.88272,                0.08432,                0.14703,                 0.7046,              0.0065845,              0.0065845,              0.0065845
                     71,                0.39738,                0.77954,                 1.0749,                0.26818,                0.93532,                0.99988,                      1,                  0.995,                0.97422,                0.93468,                0.93259,                0.94473,                0.89781,                 0.2956,                0.88372,                0.09119,                0.14681,                0.70341,               0.006535,               0.006535,               0.006535
                     72,                 0.3897,                0.69854,                 1.0209,                0.26163,                0.93576,                0.99987,                      1,                  0.995,                0.97399,                0.93385,                 0.9318,                 0.9447,                0.89793,                0.29576,                0.89274,                0.09168,                0.14707,                0.70266,              0.0064855,              0.0064855,              0.0064855
                     73,                0.39369,                0.73633,                 1.0562,                0.26437,                0.93443,                0.99987,                      1,                  0.995,                0.97468,                0.93505,                0.93339,                0.94584,                0.89565,                0.29592,                0.90307,                 0.0956,                0.14678,                0.70241,               0.006436,               0.006436,               0.006436
                     74,                0.39647,                0.74408,                 1.0518,                0.26569,                0.93369,                0.99986,                      1,                  0.995,                0.97474,                0.93022,                0.92863,                0.94109,                0.89387,                0.29609,                0.91228,                0.09921,                0.14541,                0.70213,              0.0063865,              0.0063865,              0.0063865
                     75,                0.38727,                0.70656,                  1.022,                0.26214,                0.93705,                0.99987,                      1,                  0.995,                0.97461,                0.92541,                0.92387,                0.93808,                0.89053,                0.29591,                0.92994,                0.09953,                0.14505,                0.70216,               0.006337,               0.006337,               0.006337
                     76,                0.39035,                0.73272,                 1.0409,                0.26067,                0.93345,                0.99986,                      1,                  0.995,                0.97448,                0.92362,                0.92228,                0.93854,                0.89378,                0.29623,                0.93366,                0.09927,                0.14392,                0.70296,              0.0062875,              0.0062875,              0.0062875
                     77,                0.38361,                0.68287,                 1.0201,                0.25759,                0.93489,                0.99989,                      1,                  0.995,                0.97442,                0.92022,                0.91753,                0.93361,                0.89446,                 0.2966,                   0.94,                0.10044,                0.14393,                0.70329,               0.006238,               0.006238,               0.006238
                     78,                0.38438,                0.70027,                 1.0051,                0.25882,                 0.9303,                 0.9999,                      1,                  0.995,                 0.9747,                0.91716,                0.91435,                0.93084,                0.89666,                0.29646,                0.93067,                0.09994,                 0.1438,                0.70349,              0.0061885,              0.0061885,              0.0061885
                     79,                0.39275,                  0.753,                 1.0249,                 0.2647,                 0.9313,                0.99991,                      1,                  0.995,                0.97471,                0.91986,                0.91673,                0.93172,                0.89548,                0.29643,                0.92428,                0.10095,                0.14362,                0.70337,               0.006139,               0.006139,               0.006139
                     80,                0.38125,                0.68797,                 1.0144,                0.25856,                0.93646,                0.99991,                      1,                  0.995,                0.97452,                0.92109,                0.91753,                0.93339,                0.89816,                0.29674,                0.91881,                0.10006,                0.14359,                0.70367,              0.0060895,              0.0060895,              0.0060895
                     81,                0.37967,                 0.6619,                0.99048,                0.25642,                0.93593,                0.99992,                      1,                  0.995,                 0.9745,                0.92196,                0.91818,                0.93455,                0.89875,                 0.2972,                 0.9127,                0.09903,                0.14333,                0.70415,                0.00604,                0.00604,                0.00604
                     82,                0.38091,                 0.6841,                0.99493,                  0.257,                0.93051,                0.99992,                      1,                  0.995,                0.97456,                0.92214,                0.91832,                0.93506,                0.90133,                0.29705,                0.90235,                 0.0962,                0.14287,                0.70423,              0.0059905,              0.0059905,              0.0059905
                     83,                0.38207,                0.70267,                 1.0042,                0.25822,                0.93119,                0.99991,                      1,                  0.995,                0.97503,                0.92222,                0.91832,                0.93538,                0.90347,                0.29709,                 0.8902,                0.09515,                 0.1419,                0.70438,               0.005941,               0.005941,               0.005941
                     84,                0.37502,                0.65739,                0.97078,                0.25243,                0.93138,                0.99991,                      1,                  0.995,                0.97486,                0.92227,                0.91832,                0.93523,                0.90395,                0.29742,                0.88737,                0.09396,                0.14221,                0.70485,              0.0058915,              0.0058915,              0.0058915
                     85,                0.38405,                0.67215,                 1.0004,                0.25955,                0.93539,                0.99991,                      1,                  0.995,                0.97515,                0.92481,                 0.9207,                0.93915,                0.90506,                0.29767,                0.87856,                0.09344,                0.14216,                0.70507,               0.005842,               0.005842,               0.005842
                     86,                0.37573,                0.67342,                0.98271,                0.25387,                0.93308,                0.99992,                      1,                  0.995,                0.97504,                0.92569,                0.92149,                0.93927,                0.90491,                0.29738,                0.87516,                0.09373,                0.14166,                0.70493,              0.0057925,              0.0057925,              0.0057925
                     87,                0.38127,                0.67279,                 0.9789,                0.25791,                0.92923,                0.99993,                      1,                  0.995,                0.97535,                0.92661,                0.92228,                0.93944,                0.90459,                0.29699,                0.87241,                0.09371,                0.14146,                0.70473,               0.005743,               0.005743,               0.005743
                     88,                0.37678,                0.65988,                0.95575,                0.25397,                  0.935,                0.99995,                      1,                  0.995,                0.97498,                 0.9251,                0.92069,                0.93854,                0.90431,                0.29682,                0.87521,                0.09294,                0.14126,                0.70487,              0.0056935,              0.0056935,              0.0056935
                     89,                0.37621,                 0.6677,                0.96159,                0.25505,                0.93156,                0.99995,                      1,                  0.995,                0.97506,                0.92362,                0.92056,                0.93803,                0.90417,                0.29649,                0.87455,                0.09392,                0.14076,                0.70488,               0.005644,               0.005644,               0.005644
                     90,                0.37383,                0.64725,                0.94432,                0.25314,                0.93227,                0.99996,                      1,                  0.995,                0.97483,                0.92282,                 0.9198,                 0.9376,                0.90303,                0.29588,                 0.8789,                0.09385,                0.14076,                0.70458,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.3778,                0.68686,                0.96655,                0.25534,                0.92868,                0.99996,                      1,                  0.995,                0.97486,                0.92282,                0.91974,                0.93786,                0.90278,                0.29537,                0.87901,                0.09363,                0.14093,                0.70445,               0.005545,               0.005545,               0.005545
                     92,                0.37425,                0.67838,                0.96713,                 0.2533,                0.92678,                0.99997,                      1,                  0.995,                0.97501,                0.92282,                 0.9197,                0.93789,                0.90267,                0.29512,                0.87936,                0.09366,                0.14069,                0.70442,              0.0054955,              0.0054955,              0.0054955
                     93,                0.37198,                 0.6367,                 0.9408,                0.25231,                 0.9327,                0.99998,                      1,                  0.995,                0.97514,                0.92281,                0.91965,                0.93774,                0.90243,                0.29475,                0.87889,                0.09392,                  0.141,                0.70455,               0.005446,               0.005446,               0.005446
                     94,                0.36639,                0.64138,                0.94079,                0.24787,                0.92291,                0.99998,                      1,                  0.995,                0.97529,                0.92201,                0.91882,                0.93502,                0.90219,                0.29476,                0.88185,                 0.0945,                 0.1412,                0.70474,              0.0053965,              0.0053965,              0.0053965
                     95,                0.36879,                0.64114,                0.94426,                0.25013,                0.92824,                0.99997,                      1,                  0.995,                0.97568,                0.92122,                0.91803,                0.93461,                0.90217,                 0.2947,                0.88327,                0.09522,                0.14146,                0.70485,               0.005347,               0.005347,               0.005347
                     96,                0.36316,                0.60764,                0.93412,                0.24833,                0.92911,                0.99996,                      1,                  0.995,                 0.9754,                0.92122,                0.91803,                0.93434,                0.90149,                 0.2948,                0.88604,                0.09617,                0.14173,                0.70504,              0.0052975,              0.0052975,              0.0052975
                     97,                0.36519,                0.63092,                0.94196,                0.24762,                0.92277,                0.99995,                      1,                  0.995,                0.97487,                0.92465,                0.91477,                0.93484,                 0.9021,                0.29485,                0.88238,                0.09723,                0.14177,                0.70524,               0.005248,               0.005248,               0.005248
                     98,                0.36846,                0.63637,                0.93742,                0.24869,                0.92567,                0.99994,                      1,                  0.995,                0.97477,                0.92384,                0.91387,                0.93379,                0.90204,                0.29494,                0.88224,                0.09717,                0.14193,                0.70539,              0.0051985,              0.0051985,              0.0051985
                     99,                0.36831,                0.65024,                0.94107,                0.24931,                0.92433,                0.99994,                      1,                  0.995,                 0.9747,                0.92421,                0.91356,                0.93404,                0.90228,                  0.295,                0.88331,                0.09769,                0.14138,                0.70565,               0.005149,               0.005149,               0.005149
                    100,                0.36522,                 0.6424,                0.91823,                0.24802,                0.92211,                0.99994,                      1,                  0.995,                0.97453,                0.92377,                0.91299,                0.93342,                0.90175,                0.29498,                0.88738,                0.09737,                0.14122,                0.70584,              0.0050995,              0.0050995,              0.0050995
                    101,                0.35965,                0.60622,                0.91568,                0.24488,                0.92371,                0.99993,                      1,                  0.995,                0.97442,                0.92374,                0.91257,                0.93309,                0.90082,                0.29489,                0.89239,                0.09776,                0.14075,                0.70562,                0.00505,                0.00505,                0.00505
                    102,                0.35701,                0.60173,                0.89546,                0.24203,                0.92099,                0.99993,                      1,                  0.995,                0.97432,                0.92206,                0.91001,                0.93174,                0.90049,                0.29478,                0.89663,                0.09774,                 0.1407,                0.70557,              0.0050005,              0.0050005,              0.0050005
