                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.1501,                0.59102,                 1.0501,                0.97402,                0.93471,                0.97408,                0.80892,                0.90479,                0.49656,                0.90637,              0.0088368,              0.0088368,              0.0088368
                     49,                  1.146,                0.58992,                 1.0508,                0.97432,                0.93459,                 0.9741,                0.80893,                0.90462,                0.49517,                0.90643,               0.008812,               0.008812,               0.008812
                     50,                 1.1441,                0.58834,                 1.0497,                0.97422,                 0.9348,                 0.9741,                0.80898,                0.90448,                0.49673,                0.90629,              0.0087872,              0.0087872,              0.0087872
                     51,                 1.1476,                0.58994,                 1.0512,                0.97332,                0.93542,                0.97405,                0.80904,                0.90433,                 0.4977,                 0.9062,              0.0087625,              0.0087625,              0.0087625
                     52,                 1.1427,                0.58778,                 1.0461,                0.97312,                0.93576,                0.97407,                  0.809,                0.90429,                0.50049,                0.90614,              0.0087378,              0.0087378,              0.0087378
                     53,                 1.1464,                   0.59,                 1.0489,                0.97317,                0.93544,                0.97404,                0.80895,                0.90445,                0.49948,                 0.9062,               0.008713,               0.008713,               0.008713
                     54,                 1.1458,                0.58673,                 1.0495,                0.97351,                0.93512,                0.97407,                0.80898,                0.90423,                0.50269,                0.90628,              0.0086882,              0.0086882,              0.0086882
                     55,                 1.1421,                0.58678,                 1.0493,                0.97381,                0.93507,                0.97411,                0.80899,                 0.9041,                0.50375,                0.90622,              0.0086635,              0.0086635,              0.0086635
                     56,                 1.1427,                0.58506,                 1.0499,                0.97368,                0.93523,                0.97417,                0.80894,                0.90405,                 0.5042,                0.90637,              0.0086388,              0.0086388,              0.0086388
                     57,                 1.1385,                0.58562,                 1.0503,                0.97353,                0.93537,                0.97426,                0.80899,                0.90387,                0.50422,                0.90634,               0.008614,               0.008614,               0.008614
                     58,                 1.1432,                0.58498,                 1.0505,                 0.9738,                0.93523,                0.97436,                0.80905,                0.90388,                0.50279,                 0.9063,              0.0085893,              0.0085893,              0.0085893
                     59,                  1.141,                0.58614,                 1.0464,                0.97341,                0.93552,                0.97442,                0.80912,                0.90364,                0.50136,                0.90624,              0.0085645,              0.0085645,              0.0085645
                     60,                 1.1403,                0.58456,                 1.0505,                0.97394,                0.93516,                0.97439,                0.80918,                0.90327,                0.49903,                0.90617,              0.0085398,              0.0085398,              0.0085398
                     61,                 1.1438,                0.58259,                 1.0482,                0.97328,                0.93573,                0.97441,                0.80921,                0.90328,                0.49617,                0.90611,               0.008515,               0.008515,               0.008515
                     62,                 1.1399,                0.58151,                 1.0481,                 0.9736,                0.93566,                0.97444,                0.80929,                0.90323,                0.49575,                0.90607,              0.0084903,              0.0084903,              0.0084903
                     63,                 1.1448,                0.58805,                 1.0493,                0.97372,                0.93552,                0.97445,                0.80932,                0.90347,                0.49492,                0.90603,              0.0084655,              0.0084655,              0.0084655
                     64,                 1.1363,                0.58461,                 1.0459,                0.97357,                0.93557,                 0.9745,                 0.8094,                0.90312,                0.49331,                0.90581,              0.0084408,              0.0084408,              0.0084408
                     65,                 1.1414,                0.58411,                 1.0492,                0.97343,                0.93575,                0.97459,                0.80937,                 0.9027,                0.49777,                0.90575,               0.008416,               0.008416,               0.008416
                     66,                 1.1394,                0.58432,                 1.0492,                0.97318,                0.93614,                0.97459,                0.80945,                0.90275,                 0.4965,                0.90584,              0.0083913,              0.0083913,              0.0083913
                     67,                  1.144,                0.58534,                 1.0483,                0.97315,                0.93621,                0.97475,                0.80944,                0.90269,                0.49467,                0.90584,              0.0083665,              0.0083665,              0.0083665
                     68,                 1.1352,                0.58038,                 1.0455,                0.97273,                0.93659,                0.97468,                0.80945,                0.90273,                0.49682,                0.90582,              0.0083418,              0.0083418,              0.0083418
                     69,                 1.1389,                0.58488,                 1.0515,                0.97287,                 0.9364,                0.97482,                0.80946,                0.90279,                0.49589,                0.90586,               0.008317,               0.008317,               0.008317
                     70,                 1.1387,                 0.5831,                 1.0499,                0.97298,                 0.9363,                0.97484,                0.80957,                0.90296,                0.49535,                0.90583,              0.0082922,              0.0082922,              0.0082922
                     71,                 1.1398,                0.58478,                 1.0497,                0.97289,                0.93652,                0.97477,                0.80953,                0.90256,                0.49206,                0.90565,              0.0082675,              0.0082675,              0.0082675
                     72,                 1.1404,                0.58205,                 1.0483,                0.97298,                0.93652,                0.97476,                0.80955,                0.90251,                0.49111,                0.90552,              0.0082428,              0.0082428,              0.0082428
                     73,                 1.1413,                 0.5863,                 1.0489,                0.97288,                0.93665,                0.97479,                0.80963,                0.90227,                0.48958,                 0.9054,               0.008218,               0.008218,               0.008218
                     74,                 1.1368,                0.58116,                 1.0481,                0.97311,                0.93662,                0.97496,                0.80964,                0.90238,                0.49246,                0.90541,              0.0081932,              0.0081932,              0.0081932
                     75,                 1.1393,                0.58092,                 1.0485,                0.97323,                0.93657,                0.97504,                0.80956,                0.90231,                0.49132,                0.90535,              0.0081685,              0.0081685,              0.0081685
                     76,                 1.1415,                0.58336,                 1.0486,                0.97331,                0.93653,                0.97499,                0.80963,                0.90211,                0.48875,                0.90527,              0.0081437,              0.0081437,              0.0081437
                     77,                 1.1415,                0.58278,                 1.0501,                0.97326,                0.93686,                0.97504,                0.80978,                0.90184,                 0.4902,                0.90511,               0.008119,               0.008119,               0.008119
                     78,                 1.1411,                0.58347,                 1.0481,                0.97358,                0.93692,                0.97504,                0.80974,                0.90187,                0.48927,                0.90514,              0.0080942,              0.0080942,              0.0080942
                     79,                 1.1411,                0.58122,                 1.0459,                0.97309,                 0.9371,                 0.9752,                0.80968,                0.90192,                0.48779,                0.90505,              0.0080695,              0.0080695,              0.0080695
                     80,                 1.1377,                0.58214,                 1.0469,                0.97338,                0.93714,                0.97516,                0.80982,                0.90163,                0.48819,                0.90507,              0.0080447,              0.0080447,              0.0080447
                     81,                 1.1371,                0.58023,                 1.0454,                0.97344,                 0.9371,                0.97522,                0.80986,                0.90176,                0.48632,                0.90498,                0.00802,                0.00802,                0.00802
                     82,                 1.1388,                0.58088,                 1.0453,                0.97348,                0.93694,                0.97521,                0.80987,                0.90163,                0.48577,                0.90501,              0.0079953,              0.0079953,              0.0079953
                     83,                  1.137,                0.57905,                 1.0441,                0.97271,                0.93788,                 0.9753,                0.81009,                 0.9012,                0.48713,                0.90491,              0.0079705,              0.0079705,              0.0079705
