                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.76303,                 4.4533,                      0,                0.44431,                 1.0738,                0.99909,                0.99937,                  0.995,                0.95067,                0.93128,                0.92545,                 0.9452,                0.74613,                0.36749,                 1.5365,                      0,                0.19825,                0.76917,               0.009472,               0.009472,               0.009472
                     34,                0.76066,                 4.4287,                      0,                0.44242,                   1.07,                0.99909,                0.99929,                0.99499,                0.95074,                0.93108,                0.92515,                0.94529,                  0.745,                0.36781,                 1.5454,                      0,                0.19839,                0.76964,              0.0094555,              0.0094555,              0.0094555
                     35,                0.76145,                 4.4295,                      0,                0.44296,                 1.0673,                0.99909,                 0.9993,                  0.995,                 0.9507,                0.93076,                0.92491,                0.94541,                0.74341,                0.36828,                 1.5555,                      0,                0.19862,                0.77024,               0.009439,               0.009439,               0.009439
                     36,                0.75967,                 4.4202,                      0,                0.44132,                 1.0681,                0.99919,                0.99924,                  0.995,                0.95069,                0.93058,                0.92434,                 0.9456,                0.74173,                0.36885,                 1.5672,                      0,                0.19866,                0.77089,              0.0094225,              0.0094225,              0.0094225
                     37,                0.76147,                 4.4377,                      0,                0.44299,                 1.0775,                0.99908,                0.99926,                  0.995,                 0.9506,                0.93036,                0.92418,                0.94575,                0.73977,                0.36911,                   1.58,                      0,                0.19849,                0.77139,               0.009406,               0.009406,               0.009406
                     38,                0.76264,                 4.4341,                      0,                0.44313,                 1.0682,                0.99907,                0.99931,                  0.995,                0.95064,                0.92991,                0.92315,                 0.9456,                0.73726,                0.36982,                  1.595,                      0,                0.19878,                0.77212,              0.0093895,              0.0093895,              0.0093895
                     39,                0.75759,                 4.4084,                      0,                0.44061,                  1.074,                0.99904,                0.99935,                  0.995,                0.95068,                0.92934,                0.92243,                0.94544,                0.73446,                0.37047,                 1.6104,                      0,                0.19893,                0.77287,               0.009373,               0.009373,               0.009373
                     40,                0.75614,                 4.3903,                      0,                0.43936,                 1.0748,                0.99907,                 0.9994,                  0.995,                0.95057,                0.92894,                0.92181,                0.94538,                0.73176,                0.37118,                 1.6263,                      0,                0.19912,                0.77367,              0.0093565,              0.0093565,              0.0093565
                     41,                0.75855,                 4.4031,                      0,                0.44072,                 1.0661,                0.99907,                0.99936,                  0.995,                 0.9505,                0.92833,                0.92105,                0.94518,                0.72859,                 0.3716,                 1.6434,                      0,                0.19928,                0.77431,                0.00934,                0.00934,                0.00934
                     42,                 0.7577,                 4.3981,                      0,                0.44073,                 1.0658,                0.99905,                0.99928,                  0.995,                0.95049,                0.92766,                0.92023,                0.94493,                 0.7247,                0.37205,                 1.6621,                      0,                0.19951,                0.77499,              0.0093235,              0.0093235,              0.0093235
                     43,                0.75636,                 4.3795,                      0,                 0.4402,                 1.0657,                0.99904,                0.99926,                  0.995,                0.95054,                0.92709,                 0.9195,                0.94477,                0.72073,                0.37226,                 1.6815,                      0,                0.19963,                0.77555,               0.009307,               0.009307,               0.009307
                     44,                0.75337,                 4.3774,                      0,                0.43803,                 1.0695,                0.99904,                0.99922,                  0.995,                0.95057,                0.92642,                0.91846,                0.94439,                0.71649,                0.37251,                 1.7004,                      0,                0.19978,                0.77617,              0.0092905,              0.0092905,              0.0092905
                     45,                0.75126,                 4.3626,                      0,                0.43607,                 1.0745,                0.99905,                0.99916,                  0.995,                0.95062,                0.92607,                0.91746,                0.94413,                0.71289,                0.37277,                 1.7185,                      0,                0.19979,                 0.7767,               0.009274,               0.009274,               0.009274
                     46,                0.75179,                 4.3522,                      0,                0.43685,                  1.068,                0.99892,                0.99914,                  0.995,                0.95074,                0.92525,                0.91629,                0.94294,                0.70896,                0.37293,                 1.7368,                      0,                0.19986,                0.77722,              0.0092575,              0.0092575,              0.0092575
                     47,                0.75202,                 4.3491,                      0,                0.43684,                 1.0734,                0.99906,                0.99899,                  0.995,                0.95065,                0.92475,                0.91548,                0.94263,                0.70589,                0.37334,                 1.7523,                      0,                0.19995,                0.77784,               0.009241,               0.009241,               0.009241
                     48,                0.75775,                 4.3806,                      0,                0.44041,                 1.0704,                0.99904,                0.99899,                  0.995,                0.95069,                0.92417,                0.91439,                0.94226,                0.70317,                0.37383,                 1.7669,                      0,                0.20012,                0.77853,              0.0092245,              0.0092245,              0.0092245
                     49,                 0.7546,                 4.3626,                      0,                0.43953,                 1.0695,                0.99901,                  0.999,                  0.995,                0.95059,                0.92348,                0.91358,                0.94188,                0.70077,                0.37431,                 1.7804,                      0,                 0.2002,                0.77915,               0.009208,               0.009208,               0.009208
