                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.56274,                0.10923,                0.75648,                0.41339,                 1.0159,                0.95222,                0.92405,                0.98168,                0.80909,                0.93917,                0.91139,                 0.9704,                0.93842,                0.73795,                0.24729,                 4.4566,                0.41415,                 1.1201,              0.0010892,              0.0010892,              0.0010892
                     48,                  0.571,                0.11739,                0.86251,                  0.425,                  1.007,                0.96102,                0.93619,                0.98094,                0.82558,                0.94802,                0.92353,                0.96798,                0.93804,                0.71405,                0.23412,                 4.3807,                0.40535,                 1.0965,              0.0010694,              0.0010694,              0.0010694
                     49,                0.56007,                0.10699,                0.75468,                0.42233,                 1.0007,                0.95828,                0.92405,                0.97722,                0.81308,                0.94515,                0.91139,                0.96855,                0.94076,                0.73339,                0.23087,                  4.238,                0.42818,                 1.1198,              0.0010496,              0.0010496,              0.0010496
                     50,                0.58177,                0.11468,                0.93365,                0.44056,                 1.0313,                0.94014,                0.94937,                0.98683,                 0.8246,                0.92723,                0.93671,                0.97778,                0.94654,                0.71211,                 0.2285,                 4.3227,                0.41581,                 1.1117,              0.0010298,              0.0010298,              0.0010298
                     51,                0.56768,                0.10058,                0.78726,                0.42192,                 1.0256,                0.92496,                0.93612,                0.98072,                0.80815,                0.91246,                0.92364,                0.96572,                0.94469,                0.71882,                0.21325,                 4.8648,                0.42086,                 1.1148,                0.00101,                0.00101,                0.00101
                     52,                0.60738,                0.12976,                0.90294,                0.45217,                 1.0329,                0.93271,                0.94937,                0.98362,                 0.8103,                0.91991,                0.93671,                0.96911,                0.93905,                0.75227,                0.23198,                 4.0794,                0.41154,                 1.1267,              0.0009902,              0.0009902,              0.0009902
                     53,                0.57964,                0.12161,                0.76242,                0.43343,                  1.015,                0.90371,                0.97468,                0.97266,                0.79655,                0.89172,                0.96203,                0.96465,                0.92713,                0.75279,                0.23477,                 3.9411,                0.44306,                 1.1233,              0.0009704,              0.0009704,              0.0009704
                     54,                0.59034,                 0.1129,                0.88242,                0.44648,                 1.0278,                0.91507,                0.95472,                0.97688,                  0.803,                0.90294,                0.94206,                0.96898,                0.92297,                0.74907,                0.24784,                 4.4856,                0.41622,                 1.1211,              0.0009506,              0.0009506,              0.0009506
                     55,                0.57233,                0.11888,                 0.8586,                0.42176,                 1.0188,                0.94287,                0.93671,                0.97899,                0.81812,                0.89498,                 0.9709,                0.97179,                0.93208,                0.72164,                0.24297,                 4.0854,                0.39959,                 1.1096,              0.0009308,              0.0009308,              0.0009308
                     56,                0.60745,                0.13663,                 0.9425,                0.44721,                 1.0346,                0.89464,                0.96742,                0.97605,                0.80748,                0.87454,                0.96203,                0.96391,                0.92486,                0.70885,                0.21782,                 3.5078,                0.41591,                  1.109,               0.000911,               0.000911,               0.000911
                     57,                0.56882,                0.11323,                0.75772,                0.42073,                0.99989,                0.92646,                 0.9568,                0.97446,                0.80001,                0.91423,                0.94451,                0.95984,                0.92122,                0.71599,                0.22074,                 4.2584,                0.43113,                 1.1152,              0.0008912,              0.0008912,              0.0008912
                     58,                0.54559,                0.09437,                0.72438,                0.40175,                 1.0145,                0.95708,                0.91139,                0.97371,                0.80871,                0.94378,                0.89873,                0.96165,                0.91973,                0.68412,                0.23778,                  4.585,                0.41708,                 1.0929,              0.0008714,              0.0008714,              0.0008714
                     59,                0.56105,                0.11588,                0.76141,                0.42077,                 0.9994,                0.93258,                0.94937,                0.97883,                0.80496,                0.90842,                0.94937,                0.96871,                0.92526,                0.70714,                0.25117,                 4.5804,                0.42108,                 1.0895,              0.0008516,              0.0008516,              0.0008516
                     60,                0.56194,                 0.1065,                0.72577,                0.41336,                 1.0142,                0.90418,                0.95566,                0.98138,                 0.8185,                 0.8924,                0.94487,                0.97183,                0.93547,                0.71457,                0.25299,                 4.0519,                0.39425,                 1.0998,              0.0008318,              0.0008318,              0.0008318
                     61,                0.58337,                 0.1142,                0.87663,                0.43077,                 1.0064,                0.92331,                0.97468,                0.98467,                0.80498,                0.91132,                0.96203,                0.97166,                0.93083,                0.72956,                0.26963,                 4.0761,                0.38683,                 1.0952,               0.000812,               0.000812,               0.000812
                     62,                0.56602,                0.10877,                0.79628,                0.41494,                 1.0034,                0.94918,                0.94571,                0.98851,                 0.8147,                0.93647,                0.93305,                0.97734,                0.93876,                0.74103,                0.26277,                  4.102,                0.40287,                 1.1203,              0.0007922,              0.0007922,              0.0007922
                     63,                0.58411,                0.14163,                0.86377,                0.43073,                 1.0009,                 0.9315,                0.97468,                0.98636,                0.81676,                 0.9194,                0.96203,                0.97348,                0.93905,                0.72526,                0.24334,                  3.317,                0.42269,                 1.1031,              0.0007724,              0.0007724,              0.0007724
                     64,                0.58064,                0.11337,                0.81801,                0.43537,                 1.0173,                0.93382,                0.97468,                0.97626,                0.78388,                0.92124,                0.96203,                0.96233,                0.93171,                0.71352,                0.22544,                 3.3673,                 0.4146,                 1.1271,              0.0007526,              0.0007526,              0.0007526
                     65,                0.53502,                0.08587,                0.68014,                0.39684,                 1.0476,                0.90349,                0.97468,                0.98222,                0.82666,                0.89135,                0.96203,                 0.9725,                0.94945,                0.71673,                0.21843,                 3.7653,                0.42023,                 1.1098,              0.0007328,              0.0007328,              0.0007328
                     66,                  0.543,                0.08587,                0.67226,                0.39676,                 1.0415,                0.93746,                0.94879,                0.98027,                0.82297,                0.92497,                0.93629,                0.97039,                0.94828,                0.68128,                0.21024,                  3.883,                0.41224,                  1.078,               0.000713,               0.000713,               0.000713
                     67,                 0.5857,                0.12496,                 0.8601,                 0.4389,                 1.0052,                0.93502,                0.96203,                0.97971,                0.82069,                0.92257,                0.94937,                0.97002,                0.95677,                 0.7011,                0.19534,                 3.5678,                0.41594,                 1.0881,              0.0006932,              0.0006932,              0.0006932
                     68,                0.59503,                0.12139,                0.81736,                 0.4411,                 1.0383,                0.92222,                0.97468,                0.98022,                0.82278,                0.91025,                0.96203,                 0.9712,                0.95281,                0.67578,                0.21711,                 3.3846,                0.39667,                 1.0927,              0.0006734,              0.0006734,              0.0006734
                     69,                0.57134,                0.11596,                0.84231,                0.42217,                 1.0191,                0.92757,                0.97267,                0.98121,                0.81545,                 0.9155,                0.96007,                0.97158,                0.94702,                0.72851,                0.21946,                 4.3106,                0.40094,                 1.1229,              0.0006536,              0.0006536,              0.0006536
                     70,                0.53802,                0.09675,                0.73732,                0.40028,                 1.0063,                 0.9036,                0.98734,                0.98333,                0.82341,                0.89189,                0.97468,                0.97334,                0.95415,                0.72318,                0.20893,                 4.2534,                 0.3845,                 1.1118,              0.0006338,              0.0006338,              0.0006338
                     71,                0.52426,                 0.0975,                0.67218,                0.39639,                0.99508,                0.90678,                0.98512,                0.98313,                0.82447,                0.89513,                0.97246,                0.97265,                0.94308,                0.71689,                0.22752,                 3.8043,                0.37407,                  1.102,               0.000614,               0.000614,               0.000614
                     72,                0.60101,                0.13671,                0.93225,                0.45107,                   1.01,                0.91723,                0.98196,                0.98373,                0.83115,                0.90541,                 0.9693,                0.97282,                0.94059,                0.69891,                 0.2298,                 3.4528,                0.37129,                 1.1006,              0.0005942,              0.0005942,              0.0005942
                     73,                0.56226,                0.10502,                0.71003,                0.41659,                 1.0435,                0.91714,                0.98083,                0.98201,                0.82832,                0.90533,                 0.9684,                0.97049,                0.93728,                 0.6835,                0.24449,                 3.9052,                0.36895,                 1.1011,              0.0005744,              0.0005744,              0.0005744
                     74,                0.53708,                0.10152,                0.71918,                0.40225,                0.99958,                0.94536,                0.94937,                0.97997,                0.82146,                0.93275,                0.93671,                0.96859,                0.93418,                0.68542,                0.23476,                 4.1233,                0.38243,                 1.0812,              0.0005546,              0.0005546,              0.0005546
                     75,                0.53206,                0.08889,                0.60754,                0.39414,                 1.0305,                0.90573,                0.97299,                 0.9791,                0.82378,                0.89395,                0.96034,                0.96863,                0.94073,                0.69174,                 0.2353,                 3.5312,                0.37772,                 1.0896,              0.0005348,              0.0005348,              0.0005348
                     76,                0.52718,                0.09283,                0.65183,                0.39055,                 0.9874,                0.94805,                0.92393,                0.98133,                0.82531,                0.93509,                0.91173,                0.97202,                0.94823,                0.70162,                 0.2273,                 3.8111,                0.37527,                  1.101,               0.000515,               0.000515,               0.000515
                     77,                0.58507,                0.11284,                0.79878,                0.43297,                 1.0188,                0.94803,                0.92367,                0.97824,                0.82087,                0.93504,                0.91107,                0.96456,                0.93867,                0.68846,                0.22909,                 3.8045,                0.39899,                 1.0977,              0.0004952,              0.0004952,              0.0004952
                     78,                0.57444,                0.13463,                0.82742,                0.42263,                0.99456,                0.94782,                0.91975,                0.98216,                0.82591,                0.93477,                0.90709,                0.97247,                0.93502,                0.69116,                0.23044,                 4.1482,                0.40865,                  1.085,              0.0004754,              0.0004754,              0.0004754
                     79,                0.50995,                 0.0834,                0.59726,                0.38387,                0.99369,                0.94865,                0.93549,                0.98002,                0.82376,                0.93583,                0.92297,                0.96999,                0.93642,                0.69843,                  0.229,                 4.6937,                0.41647,                 1.0941,              0.0004556,              0.0004556,              0.0004556
                     80,                0.57583,                0.12995,                0.84937,                0.42452,                 1.0243,                0.94193,                0.93671,                  0.973,                0.81464,                 0.9292,                0.92405,                0.96006,                0.93581,                0.69331,                0.22147,                 4.6613,                0.40021,                 1.0977,              0.0004358,              0.0004358,              0.0004358
                     81,                0.51704,                0.09624,                 0.6675,                0.38484,                 0.9976,                0.93706,                0.94937,                0.97885,                0.82143,                0.92456,                0.93671,                0.96548,                0.93459,                0.69231,                0.23789,                 4.2167,                0.40135,                 1.0868,               0.000416,               0.000416,               0.000416
                     82,                0.54286,                0.10866,                0.73659,                0.40454,                0.99194,                0.91628,                0.96977,                0.98048,                 0.8296,                0.90432,                0.95712,                0.96877,                0.93993,                0.67305,                0.24051,                 3.9935,                0.37875,                 1.0831,              0.0003962,              0.0003962,              0.0003962
                     83,                0.52598,                0.08591,                0.64012,                0.38905,                 1.0169,                0.91542,                0.96203,                0.97905,                0.83982,                0.90326,                0.94937,                0.96487,                0.94145,                0.65675,                 0.2447,                  3.798,                0.37759,                 1.0739,              0.0003764,              0.0003764,              0.0003764
                     84,                0.50322,                0.08798,                0.63374,                0.38065,                 1.0013,                0.90067,                0.96203,                0.97958,                0.83721,                0.88882,                0.94937,                0.96665,                0.93863,                0.66691,                0.23334,                 3.8481,                0.38935,                 1.0872,              0.0003566,              0.0003566,              0.0003566
                     85,                0.51563,                0.09291,                0.62913,                0.38495,                0.98955,                0.92982,                0.94937,                0.98019,                 0.8314,                0.91713,                0.93671,                0.96706,                0.94306,                0.68453,                0.21332,                 3.9837,                0.39798,                 1.0823,              0.0003368,              0.0003368,              0.0003368
                     86,                0.54077,                0.10929,                0.66725,                0.40075,                 1.0008,                0.94439,                0.94937,                0.98154,                0.83424,                0.93134,                0.93671,                0.96877,                0.94188,                0.67028,                0.22307,                 3.8049,                0.39019,                 1.0833,               0.000317,               0.000317,               0.000317
                     87,                0.50715,                0.09872,                0.66064,                0.38626,                0.99879,                0.93682,                0.94937,                0.98123,                 0.8333,                 0.9242,                0.93671,                0.96825,                0.93789,                0.66892,                0.23756,                 3.5549,                0.39207,                 1.0844,              0.0002972,              0.0002972,              0.0002972
                     88,                0.52792,                0.09731,                0.66018,                0.39078,                0.99476,                0.93797,                0.95701,                0.98324,                0.83741,                 0.9256,                0.94492,                0.97285,                0.93567,                0.68572,                0.25556,                 3.7103,                0.38449,                 1.0951,              0.0002774,              0.0002774,              0.0002774
                     89,                0.54865,                0.09983,                0.69338,                0.40291,                 1.0142,                0.94638,                0.96203,                0.98588,                0.83815,                0.93393,                0.94937,                0.97442,                0.93879,                0.68569,                0.25813,                 3.9902,                0.38919,                 1.1021,              0.0002576,              0.0002576,              0.0002576
                     90,                0.50989,                0.08504,                0.62126,                0.37353,                 1.0162,                0.96083,                0.93152,                0.97575,                0.82472,                0.94777,                0.91886,                0.96095,                 0.9255,                0.67431,                0.26059,                  3.998,                0.38273,                 1.0873,              0.0002378,              0.0002378,              0.0002378
                     91,                0.56131,                0.12226,                0.88813,                0.41939,                 1.0046,                0.93821,                0.96103,                0.98166,                0.82978,                0.92588,                0.94872,                0.96879,                0.93564,                0.68026,                0.25807,                 3.6298,                0.37871,                 1.0893,               0.000218,               0.000218,               0.000218
                     92,                0.48897,                0.07489,                0.54755,                0.36502,                0.98648,                0.92582,                0.94793,                0.98081,                0.82931,                0.91346,                0.93527,                0.96842,                0.93636,                0.66872,                0.25465,                 3.8255,                0.37938,                 1.0957,              0.0001982,              0.0001982,              0.0001982
                     93,                0.52356,                0.10279,                0.63825,                0.38683,                0.99369,                0.94671,                0.93671,                0.98107,                0.82581,                0.93392,                0.92405,                0.96891,                 0.9379,                0.66564,                0.24687,                 3.9065,                0.37776,                 1.0984,              0.0001784,              0.0001784,              0.0001784
                     94,                0.52074,                 0.1048,                0.70688,                0.38373,                 0.9958,                0.94634,                0.93671,                0.98103,                0.83781,                0.93356,                0.92405,                0.96927,                0.93781,                0.66613,                0.24223,                 3.8078,                0.38028,                  1.104,              0.0001586,              0.0001586,              0.0001586
                     95,                0.55173,                0.11439,                0.70795,                0.40394,                0.99652,                0.94925,                0.94702,                  0.982,                0.83533,                0.93656,                0.93442,                0.97027,                0.94367,                0.66745,                0.23902,                  3.905,                0.37911,                 1.1089,              0.0001388,              0.0001388,              0.0001388
                     96,                0.54442,                0.11117,                0.73058,                0.40244,                0.99484,                0.94927,                0.94751,                0.98279,                0.83533,                0.93659,                0.93486,                0.97118,                0.94258,                0.67216,                0.23944,                 3.9805,                0.37708,                 1.1068,               0.000119,               0.000119,               0.000119
                     97,                0.56851,                0.12958,                0.75823,                0.42033,                  1.011,                0.94924,                0.94698,                0.98248,                0.83582,                0.93656,                0.93432,                0.97085,                0.93614,                0.67139,                0.23477,                 3.9209,                0.38438,                 1.1017,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.51818,                0.09048,                0.69722,                0.38939,                0.99083,                0.94915,                0.94512,                0.98302,                0.83534,                0.93644,                0.93247,                0.97121,                0.93472,                0.66496,                0.24093,                 3.9074,                0.38119,                 1.0984,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.52621,                0.10163,                0.67325,                0.39485,                0.99405,                  0.947,                0.93671,                0.98275,                0.83954,                 0.9342,                0.92405,                0.97041,                0.93516,                0.66214,                0.24253,                 3.9225,                0.38106,                 1.0967,               5.96e-05,               5.96e-05,               5.96e-05
