                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.29582,                0.17868,                 1.0373,                0.98442,                0.98682,                 0.9941,                0.92008,                0.50944,                0.37895,                 1.0973,                0.00408,                0.00408,                0.00408
                    150,                0.29901,                0.17922,                 1.0403,                0.98356,                0.98682,                 0.9941,                 0.9202,                0.50741,                0.37782,                 1.0968,                0.00404,                0.00404,                0.00404
                    151,                0.30019,                0.17989,                 1.0394,                0.98314,                0.98682,                0.99401,                0.92078,                0.50502,                0.37801,                 1.0964,                  0.004,                  0.004,                  0.004
                    152,                0.29511,                0.17763,                 1.0378,                0.98323,                0.98682,                0.99409,                0.92125,                0.50328,                0.37981,                 1.0956,                0.00396,                0.00396,                0.00396
                    153,                 0.2993,                0.17793,                 1.0376,                0.98317,                0.98682,                0.99407,                0.92141,                 0.5016,                0.38291,                 1.0959,                0.00392,                0.00392,                0.00392
                    154,                0.29698,                 0.1775,                 1.0376,                0.98519,                0.98631,                0.99405,                0.92184,                0.49931,                0.37839,                 1.0945,                0.00388,                0.00388,                0.00388
                    155,                0.29132,                0.17645,                 1.0373,                0.98519,                0.98646,                0.99401,                0.92152,                0.49874,                0.37891,                 1.0938,                0.00384,                0.00384,                0.00384
                    156,                0.29476,                0.17634,                 1.0389,                0.98493,                0.98682,                0.99396,                0.92216,                0.49842,                0.37887,                 1.0937,                 0.0038,                 0.0038,                 0.0038
                    157,                0.29162,                0.17495,                 1.0382,                0.98465,                0.98682,                0.99386,                0.92321,                0.49828,                0.37651,                 1.0929,                0.00376,                0.00376,                0.00376
                    158,                0.29599,                0.17623,                 1.0377,                0.98461,                0.98682,                0.99376,                0.92172,                0.49832,                0.37961,                  1.093,                0.00372,                0.00372,                0.00372
                    159,                0.28899,                  0.174,                 1.0387,                0.98431,                0.98682,                0.99387,                0.92207,                0.49762,                0.37649,                 1.0922,                0.00368,                0.00368,                0.00368
                    160,                0.29474,                0.17791,                  1.037,                0.98409,                0.98682,                0.99392,                0.92021,                0.49746,                0.37908,                 1.0923,                0.00364,                0.00364,                0.00364
                    161,                0.29018,                0.17411,                 1.0352,                0.98356,                0.98682,                0.99401,                0.92008,                0.49749,                0.37616,                  1.092,                 0.0036,                 0.0036,                 0.0036
                    162,                0.29005,                0.17427,                 1.0337,                0.98357,                0.98632,                0.99397,                0.92009,                0.49767,                0.37642,                 1.0922,                0.00356,                0.00356,                0.00356
                    163,                0.28532,                 0.1714,                 1.0362,                0.98315,                0.98682,                0.99404,                0.91923,                0.49861,                0.37662,                 1.0926,                0.00352,                0.00352,                0.00352
                    164,                0.28533,                0.17187,                 1.0374,                0.98312,                0.98682,                0.99402,                0.91923,                0.49907,                0.37739,                  1.093,                0.00348,                0.00348,                0.00348
                    165,                0.28393,                0.16924,                 1.0365,                0.98305,                0.98682,                0.99399,                 0.9201,                0.49969,                0.37769,                 1.0933,                0.00344,                0.00344,                0.00344
                    166,                0.27917,                0.16736,                  1.036,                0.98309,                0.98682,                0.99388,                0.91793,                0.50086,                0.37995,                 1.0934,                 0.0034,                 0.0034,                 0.0034
                    167,                0.28298,                0.16985,                 1.0352,                0.98313,                0.98682,                0.99388,                0.91859,                0.50105,                 0.3777,                 1.0935,                0.00336,                0.00336,                0.00336
                    168,                0.28325,                0.16941,                 1.0366,                0.98312,                0.98682,                0.99382,                0.91719,                 0.5011,                0.37232,                 1.0935,                0.00332,                0.00332,                0.00332
                    169,                0.27843,                0.16682,                  1.036,                0.98315,                0.98682,                0.99376,                 0.9178,                0.50157,                0.37206,                 1.0936,                0.00328,                0.00328,                0.00328
                    170,                0.28914,                0.17167,                 1.0375,                 0.9831,                0.98682,                0.99372,                0.91685,                 0.5017,                0.37204,                  1.094,                0.00324,                0.00324,                0.00324
                    171,                 0.2805,                0.16709,                  1.037,                0.98298,                0.98682,                 0.9936,                0.91636,                0.50187,                0.37296,                 1.0943,                 0.0032,                 0.0032,                 0.0032
                    172,                0.28024,                0.16803,                 1.0369,                 0.9849,                0.98682,                0.99361,                0.91706,                0.50194,                0.37235,                 1.0946,                0.00316,                0.00316,                0.00316
                    173,                0.27534,                0.16525,                 1.0366,                0.98468,                0.98682,                0.99358,                0.91587,                0.50157,                0.37044,                 1.0951,                0.00312,                0.00312,                0.00312
                    174,                0.27735,                0.16597,                  1.036,                0.98469,                0.98682,                 0.9936,                 0.9165,                0.50245,                0.37296,                 1.0955,                0.00308,                0.00308,                0.00308
                    175,                0.27823,                0.16522,                 1.0355,                0.98455,                0.98682,                0.99354,                0.91657,                0.50324,                0.37252,                 1.0956,                0.00304,                0.00304,                0.00304
                    176,                0.28362,                0.16779,                 1.0344,                0.98449,                0.98682,                0.99351,                0.91714,                0.50371,                0.37641,                  1.096,                  0.003,                  0.003,                  0.003
                    177,                0.27427,                0.16517,                 1.0376,                0.98448,                0.98682,                0.99355,                0.91669,                 0.5031,                0.37833,                 1.0966,                0.00296,                0.00296,                0.00296
                    178,                0.27643,                0.16444,                 1.0349,                0.98458,                0.98682,                0.99349,                 0.9168,                0.50285,                0.37736,                 1.0967,                0.00292,                0.00292,                0.00292
                    179,                0.27103,                0.16313,                 1.0356,                 0.9847,                0.98682,                0.99348,                 0.9166,                0.50404,                 0.3805,                 1.0971,                0.00288,                0.00288,                0.00288
                    180,                0.27097,                0.16275,                 1.0346,                0.98477,                0.98682,                0.99348,                0.91615,                0.50456,                0.38284,                 1.0975,                0.00284,                0.00284,                0.00284
                    181,                0.27872,                0.16576,                 1.0348,                0.98484,                0.98682,                0.99351,                0.91653,                0.50465,                0.38285,                 1.0975,                 0.0028,                 0.0028,                 0.0028
                    182,                0.27373,                0.16354,                  1.036,                0.98494,                0.98682,                0.99348,                0.91699,                0.50449,                0.38226,                 1.0975,                0.00276,                0.00276,                0.00276
                    183,                0.27433,                0.16341,                 1.0364,                0.98486,                0.98682,                0.99346,                0.91657,                0.50474,                0.38297,                 1.0975,                0.00272,                0.00272,                0.00272
                    184,                0.27694,                0.16351,                 1.0373,                0.98502,                0.98682,                0.99345,                 0.9171,                0.50394,                0.38101,                 1.0978,                0.00268,                0.00268,                0.00268
                    185,                0.27678,                0.16465,                 1.0374,                 0.9852,                0.98676,                0.99347,                0.91765,                0.50364,                0.38183,                 1.0979,                0.00264,                0.00264,                0.00264
                    186,                0.27311,                0.16335,                 1.0354,                 0.9852,                0.98668,                0.99341,                0.91693,                0.50447,                0.38383,                 1.0983,                 0.0026,                 0.0026,                 0.0026
                    187,                0.26944,                 0.1602,                  1.035,                0.98519,                0.98652,                0.99341,                0.91764,                 0.5049,                0.38274,                 1.0983,                0.00256,                0.00256,                0.00256
                    188,                 0.2635,                0.15801,                 1.0356,                0.98519,                0.98629,                0.99341,                0.91862,                0.50412,                 0.3807,                 1.0983,                0.00252,                0.00252,                0.00252
                    189,                0.26248,                0.15645,                 1.0362,                0.98519,                0.98625,                0.99345,                0.91827,                0.50375,                0.38028,                 1.0981,                0.00248,                0.00248,                0.00248
                    190,                0.27396,                0.16255,                  1.033,                0.98518,                0.98584,                0.99345,                0.91827,                0.50402,                0.37877,                 1.0979,                0.00244,                0.00244,                0.00244
                    191,                0.26763,                0.16167,                 1.0366,                0.98518,                0.98586,                0.99342,                0.91796,                0.50362,                0.37659,                 1.0977,                 0.0024,                 0.0024,                 0.0024
                    192,                0.26415,                0.15806,                 1.0351,                0.98518,                0.98593,                0.99344,                  0.918,                0.50402,                0.37536,                 1.0976,                0.00236,                0.00236,                0.00236
                    193,                0.26402,                0.15743,                 1.0337,                0.98518,                0.98575,                0.99343,                0.91822,                0.50494,                0.37681,                 1.0981,                0.00232,                0.00232,                0.00232
                    194,                0.26518,                0.15707,                 1.0343,                0.98518,                0.98576,                0.99345,                0.91778,                0.50458,                0.37606,                 1.0981,                0.00228,                0.00228,                0.00228
                    195,                0.26597,                 0.1577,                 1.0329,                0.98519,                0.98603,                0.99345,                0.91897,                0.50385,                0.37492,                 1.0977,                0.00224,                0.00224,                0.00224
                    196,                0.26592,                0.15628,                 1.0345,                0.98518,                0.98594,                0.99341,                0.91763,                0.50521,                0.37541,                 1.0979,                 0.0022,                 0.0022,                 0.0022
                    197,                0.26104,                0.15436,                  1.034,                0.98518,                0.98578,                0.99341,                0.91786,                0.50505,                0.37703,                 1.0979,                0.00216,                0.00216,                0.00216
                    198,                0.25778,                0.15341,                 1.0323,                0.98518,                0.98569,                 0.9934,                0.91807,                0.50539,                 0.3745,                 1.0979,                0.00212,                0.00212,                0.00212
                    199,                0.25921,                0.15328,                 1.0328,                0.98517,                0.98525,                 0.9934,                0.91816,                0.50573,                0.37254,                 1.0978,                0.00208,                0.00208,                0.00208
                    200,                0.26538,                 0.1564,                 1.0333,                0.98517,                0.98512,                0.99338,                0.91881,                0.50583,                0.37505,                 1.0981,                0.00204,                0.00204,                0.00204
