                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.55636,                 1.1867,                0.25573,                0.37719,                0.99951,                0.99954,                0.99801,                  0.995,                0.95789,                0.98356,                0.98207,                0.98732,                0.96546,                0.32202,                0.35615,                0.02976,                0.19417,                0.62254,               0.009802,               0.009802,               0.009802
                     12,                0.55038,                 1.0962,                0.25274,                0.36002,                0.99848,                 0.9998,                0.99801,                  0.995,                0.95302,                0.97395,                0.96835,                0.97259,                0.93767,                0.34647,                0.49417,                  0.026,                0.20082,                0.63617,              0.0097822,              0.0097822,              0.0097822
                     13,                0.54819,                 1.1704,                0.24841,                0.35758,                0.97688,                0.99785,                      1,                  0.995,                0.96027,                0.95809,                0.96016,                0.95931,                 0.9062,                0.33546,                 0.6486,                0.02738,                0.19917,                0.63413,              0.0097624,              0.0097624,              0.0097624
                     14,                0.54773,                 1.1361,                0.26036,                0.35567,                0.98978,                0.99985,                      1,                  0.995,                0.95648,                0.98192,                0.98207,                0.98624,                0.96245,                 0.3548,                0.38334,                0.02592,                0.20493,                0.64082,              0.0097426,              0.0097426,              0.0097426
                     15,                0.51353,                0.98852,                0.24073,                 0.3377,                 0.9827,                0.99777,                0.99801,                  0.995,                0.96366,                0.97405,                0.97187,                0.97652,                0.94925,                0.33145,                0.46514,                 0.0264,                0.19798,                0.62623,              0.0097228,              0.0097228,              0.0097228
                     16,                0.53056,                 1.0177,                0.24222,                0.35153,                0.98781,                0.99988,                0.99801,                  0.995,                0.97257,                0.97194,                0.97012,                0.97968,                0.94901,                0.29295,                0.48397,                0.02376,                0.19041,                0.60561,               0.009703,               0.009703,               0.009703
                     17,                0.52927,                 1.0507,                0.24505,                0.34577,                0.98431,                0.99201,                0.98936,                0.99482,                 0.9128,                0.83578,                0.81474,                0.82491,                 0.7234,                0.48112,                 1.7534,                0.10444,                0.28725,                0.72698,              0.0096832,              0.0096832,              0.0096832
                     18,                0.52863,                 1.0975,                 0.2586,                0.34634,                0.98512,                0.99779,                      1,                  0.995,                0.96683,                0.95579,                0.94748,                 0.9501,                0.90799,                0.33446,                0.64733,                0.04523,                0.19735,                0.62945,              0.0096634,              0.0096634,              0.0096634
                     19,                0.52259,                 1.1108,                 0.2387,                 0.3431,                0.96881,                0.99574,                0.99402,                0.99488,                0.93012,                0.81785,                0.80677,                0.80002,                0.70739,                0.44418,                  1.923,                0.04622,                0.26701,                0.70519,              0.0096436,              0.0096436,              0.0096436
                     20,                  0.526,                 1.0483,                0.24266,                0.34484,                0.99292,                0.99094,                0.99602,                0.99484,                0.93503,                0.93262,                0.93825,                0.92996,                0.86596,                 0.4062,                0.86553,                0.03099,                 0.2381,                0.67061,              0.0096238,              0.0096238,              0.0096238
                     21,                0.52928,                 1.0855,                 0.2421,                0.35567,                0.97265,                  0.998,                0.99587,                0.99496,                0.95481,                0.96563,                0.95136,                0.96778,                 0.9118,                0.35933,                0.64222,                 0.0251,                0.21325,                0.63909,               0.009604,               0.009604,               0.009604
                     22,                 0.5209,                 1.0536,                0.24444,                0.34347,                0.98515,                0.99996,                      1,                  0.995,                0.96977,                0.97954,                 0.9761,                0.97876,                0.96437,                 0.2991,                0.41373,                0.02312,                0.18713,                0.61271,              0.0095842,              0.0095842,              0.0095842
                     23,                0.50291,                 1.0096,                0.23585,                0.33208,                0.97715,                0.99989,                      1,                  0.995,                0.96159,                0.98401,                0.98207,                0.98719,                0.97613,                0.32639,                0.36398,                0.02409,                0.19471,                0.62389,              0.0095644,              0.0095644,              0.0095644
                     24,                0.51376,                0.97653,                0.23205,                0.34133,                0.98663,                0.99984,                0.99801,                  0.995,                0.96499,                 0.9739,                0.97211,                0.98061,                0.95672,                0.32359,                0.45641,                0.02534,                0.18923,                0.62412,              0.0095446,              0.0095446,              0.0095446
                     25,                0.50364,                0.96403,                0.22723,                0.33012,                 0.9795,                0.99999,                0.99004,                  0.995,                0.95036,                0.94563,                0.93545,                0.94444,                0.90122,                0.37813,                0.82823,                0.04449,                0.22681,                0.66303,              0.0095248,              0.0095248,              0.0095248
                     26,                 0.5065,                 1.0298,                0.23605,                0.33733,                0.97042,                0.99801,                0.99982,                  0.995,                0.93544,                0.93438,                0.93609,                0.92908,                0.87335,                0.41291,                0.91482,                0.03244,                0.22886,                0.67426,               0.009505,               0.009505,               0.009505
                     27,                0.50405,                 1.0145,                0.23283,                0.32983,                0.96989,                 0.9998,                0.99801,                  0.995,                0.96594,                0.98583,                0.98406,                0.98592,                0.96044,                0.30548,                0.37701,                0.02615,                0.18533,                0.60989,              0.0094852,              0.0094852,              0.0094852
                     28,                0.51343,                 1.0394,                 0.2327,                0.33584,                0.96671,                0.99998,                      1,                  0.995,                0.96797,                0.98739,                0.98406,                0.98797,                0.96635,                0.31065,                  0.399,                0.02162,                0.19609,                0.61429,              0.0094654,              0.0094654,              0.0094654
                     29,                0.54405,                0.96539,                0.23089,                0.46827,                  1.041,                0.99972,                      1,                  0.995,                0.96068,                0.95805,                0.95544,                0.94395,                0.87985,                 0.3234,                 0.7265,                0.03608,                0.19336,                0.61912,              0.0094456,              0.0094456,              0.0094456
                     30,                0.50797,                 1.0731,                0.24339,                0.34005,                0.98673,                0.99603,                0.99984,                  0.995,                0.97076,                0.97599,                0.97809,                0.97756,                0.94112,                0.31017,                0.45518,                0.02854,                0.18478,                0.61126,              0.0094258,              0.0094258,              0.0094258
                     31,                0.48753,                0.94475,                0.23286,                 0.3233,                0.97339,                0.99976,                0.99801,                  0.995,                0.96913,                0.98179,                0.98008,                0.98625,                0.96531,                0.29395,                0.39546,                0.02204,                0.17956,                0.60512,               0.009406,               0.009406,               0.009406
                     32,                0.50024,                0.97998,                0.22732,                0.33023,                0.97825,                      1,                0.99996,                  0.995,                0.97014,                0.94998,                0.94821,                0.94972,                0.91436,                0.29615,                0.64117,                0.03379,                 0.1852,                0.60691,              0.0093862,              0.0093862,              0.0093862
                     33,                0.50369,                 1.0687,                0.23497,                0.32904,                0.97959,                0.99979,                      1,                  0.995,                0.98022,                0.97798,                0.97321,                0.97182,                0.94391,                0.27624,                0.46168,                0.02474,                0.17519,                0.59449,              0.0093664,              0.0093664,              0.0093664
                     34,                0.47709,                0.92959,                0.22648,                0.31443,                0.95647,                0.99404,                0.99592,                0.99494,                 0.9569,                0.92482,                0.91235,                0.91793,                0.86341,                0.35294,                0.96934,                0.05522,                0.20864,                 0.6443,              0.0093466,              0.0093466,              0.0093466
                     35,                0.48215,                0.99591,                0.22668,                 0.3322,                0.96847,                0.99969,                0.99402,                  0.995,                0.95265,                 0.9536,                0.94821,                0.96059,                0.90449,                0.36568,                0.75842,                0.06015,                0.22028,                0.64925,              0.0093268,              0.0093268,              0.0093268
                     36,                0.51088,                 1.0801,                0.24081,                0.33592,                0.95919,                0.99999,                      1,                  0.995,                0.97923,                0.97984,                0.97809,                0.98377,                0.96824,                0.27468,                0.38289,                0.01926,                0.17208,                0.59822,               0.009307,               0.009307,               0.009307
                     37,                0.49789,                   1.03,                0.23394,                0.33469,                0.97072,                      1,                0.99987,                  0.995,                0.97249,                0.98586,                0.98406,                0.98834,                0.96946,                 0.2954,                0.35439,                0.02754,                0.18435,                0.60292,              0.0092872,              0.0092872,              0.0092872
                     38,                 0.4772,                 0.9709,                0.22574,                0.31883,                0.95439,                0.99988,                      1,                  0.995,                0.97263,                0.98195,                0.98207,                0.98263,                0.96866,                0.28077,                0.34077,                0.02389,                0.17608,                0.60006,              0.0092674,              0.0092674,              0.0092674
                     39,                0.48491,                0.97282,                0.22924,                0.32296,                0.96532,                 0.9999,                      1,                  0.995,                0.98126,                0.98993,                0.99004,                0.99427,                0.98243,                0.26646,                0.27119,                0.02046,                0.17226,                0.59141,              0.0092476,              0.0092476,              0.0092476
                     40,                0.48747,                0.93657,                0.23711,                0.31942,                0.97072,                0.99788,                      1,                  0.995,                0.97339,                0.96004,                0.95817,                 0.9634,                0.93749,                0.29939,                0.59455,                0.02992,                 0.1852,                0.60971,              0.0092278,              0.0092278,              0.0092278
                     41,                0.47791,                0.85831,                0.22297,                0.31825,                0.96763,                 0.9979,                0.99801,                  0.995,                0.96899,                0.96403,                0.96414,                0.97501,                0.95419,                0.30491,                0.50598,                0.02816,                0.18255,                0.61335,               0.009208,               0.009208,               0.009208
                     42,                0.47007,                0.90459,                0.22611,                0.31546,                0.96214,                0.99987,                      1,                  0.995,                 0.9759,                0.98766,                0.98406,                0.98728,                0.97706,                0.26944,                0.31488,                0.01978,                0.17271,                0.59302,              0.0091882,              0.0091882,              0.0091882
                     43,                0.49315,                0.91538,                0.22952,                0.32716,                0.97726,                0.99962,                0.99602,                  0.995,                0.97329,                0.96974,                0.97211,                0.98042,                0.96159,                0.30399,                0.46328,                 0.0245,                0.19183,                0.61076,              0.0091684,              0.0091684,              0.0091684
                     44,                0.51028,                0.98806,                0.22128,                0.47807,                0.99488,                0.99996,                      1,                  0.995,                 0.9785,                0.98402,                0.98406,                0.98812,                0.98278,                 0.2788,                0.27798,                0.02061,                 0.1798,                0.59791,              0.0091486,              0.0091486,              0.0091486
                     45,                0.47312,                0.91004,                0.22056,                0.31339,                0.95078,                0.99776,                0.99801,                  0.995,                0.97367,                0.98572,                0.98207,                0.98641,                0.95309,                0.28799,                0.44455,                0.02345,                 0.1855,                0.60449,              0.0091288,              0.0091288,              0.0091288
                     46,                0.46345,                0.80584,                0.21074,                0.31112,                0.95134,                0.99985,                      1,                  0.995,                0.98268,                0.98789,                0.98805,                0.99096,                0.98447,                0.26721,                0.27961,                0.02112,                 0.1757,                0.59474,               0.009109,               0.009109,               0.009109
                     47,                0.47444,                0.89584,                0.22067,                0.31682,                0.96559,                      1,                0.99998,                  0.995,                0.98009,                0.98753,                0.98406,                0.98887,                0.97341,                0.27806,                0.33716,                0.02516,                0.17435,                0.60072,              0.0090892,              0.0090892,              0.0090892
                     48,                0.48991,                0.93395,                0.23118,                0.32551,                0.96128,                      1,                 0.9999,                  0.995,                0.98088,                0.98514,                0.98207,                0.98823,                0.97913,                0.27194,                0.32812,                0.02197,                0.18077,                0.59717,              0.0090694,              0.0090694,              0.0090694
                     49,                0.47918,                0.92782,                 0.2214,                0.32354,                0.95356,                0.99801,                0.99915,                  0.995,                0.97166,                  0.988,                0.98606,                0.98868,                0.96731,                0.28263,                0.36208,                0.02498,                0.18228,                0.59856,              0.0090496,              0.0090496,              0.0090496
                     50,                0.46103,                0.86456,                0.21728,                0.31131,                0.95616,                0.99801,                0.99978,                  0.995,                0.98045,                0.98189,                0.98207,                0.98673,                0.97426,                0.26591,                0.35906,                0.01913,                0.17066,                 0.5936,              0.0090298,              0.0090298,              0.0090298
                     51,                0.47786,                0.89117,                0.21302,                 0.3138,                0.95318,                0.99987,                      1,                  0.995,                0.98149,                0.98792,                0.98805,                0.98969,                0.98003,                0.25468,                0.28985,                0.01752,                0.16473,                0.58662,                0.00901,                0.00901,                0.00901
                     52,                0.45676,                0.80384,                0.20845,                0.30596,                0.95252,                 0.9999,                      1,                  0.995,                0.98134,                0.98742,                0.98606,                 0.9892,                0.97679,                0.26692,                0.29594,                0.01946,                0.16752,                0.59263,              0.0089902,              0.0089902,              0.0089902
                     53,                0.47255,                0.90855,                0.22064,                0.31464,                0.94846,                0.99588,                      1,                  0.995,                0.97752,                0.98978,                0.98606,                0.98837,                0.97468,                0.27623,                 0.3276,                0.02014,                0.17663,                0.59792,              0.0089704,              0.0089704,              0.0089704
                     54,                 0.4664,                0.83213,                0.21243,                0.31439,                0.96288,                0.99989,                      1,                  0.995,                0.98338,                0.98545,                0.98406,                0.98819,                0.97726,                0.26296,                0.31213,                0.02452,                0.16867,                0.58799,              0.0089506,              0.0089506,              0.0089506
                     55,                0.47688,                 0.9518,                0.21848,                0.31508,                0.95918,                0.99787,                      1,                  0.995,                0.98125,                0.98351,                0.97809,                0.98078,                0.97334,                0.26098,                0.36403,                0.02156,                0.16452,                0.59056,              0.0089308,              0.0089308,              0.0089308
                     56,                0.46178,                 1.0198,                0.21918,                0.31236,                0.95862,                0.99985,                0.99801,                  0.995,                0.97754,                0.98565,                0.98207,                0.98837,                0.96489,                0.28826,                  0.376,                0.02757,                0.18149,                0.60182,               0.008911,               0.008911,               0.008911
                     57,                0.46331,                0.94241,                0.21273,                0.30936,                0.96212,                0.99986,                0.99801,                  0.995,                0.98051,                0.98988,                0.98805,                0.99021,                0.98245,                0.26311,                0.28788,                0.01985,                0.16666,                0.58995,              0.0088912,              0.0088912,              0.0088912
                     58,                0.46136,                0.83637,                 0.2169,                0.30961,                0.96742,                0.99993,                      1,                  0.995,                0.97806,                0.99182,                0.98805,                0.99478,                0.98687,                0.27264,                0.26321,                0.02545,                 0.1728,                0.59357,              0.0088714,              0.0088714,              0.0088714
                     59,                0.46593,                0.87809,                0.21119,                 0.3237,                0.95684,                      1,                 0.9999,                  0.995,                0.98135,                0.99291,                0.99004,                0.99466,                0.97476,                0.26092,                0.31346,                0.01858,                0.16674,                 0.5871,              0.0088516,              0.0088516,              0.0088516
                     60,                0.44924,                0.80871,                0.21077,                0.29987,                0.95971,                0.99986,                      1,                  0.995,                0.98242,                 0.9899,                0.99004,                0.99451,                0.98309,                0.26579,                0.25674,                0.01848,                0.16592,                0.59324,              0.0088318,              0.0088318,              0.0088318
                     61,                0.44636,                0.85498,                0.21667,                0.30482,                0.95087,                0.99987,                      1,                  0.995,                0.98076,                0.98427,                0.97809,                0.98848,                0.98257,                 0.2604,                0.33318,                0.02025,                 0.1654,                0.58557,               0.008812,               0.008812,               0.008812
                     62,                0.46837,                 0.9407,                 0.2261,                0.31299,                0.96434,                      1,                0.99985,                  0.995,                0.98553,                0.98512,                0.98207,                0.98886,                0.97851,                0.25206,                0.33808,                0.01905,                  0.163,                0.58481,              0.0087922,              0.0087922,              0.0087922
                     63,                0.44614,                0.79853,                0.21204,                0.30156,                0.95699,                0.99983,                      1,                  0.995,                0.98031,                0.98854,                0.98207,                0.98869,                0.97919,                0.26336,                0.32668,                0.01919,                0.16902,                0.59008,              0.0087724,              0.0087724,              0.0087724
                     64,                0.44898,                0.74439,                0.20167,                0.30368,                0.95659,                0.99989,                      1,                  0.995,                0.98202,                0.98603,                0.98405,                0.98917,                0.98415,                0.25546,                0.29477,                0.01836,                0.16046,                0.58742,              0.0087526,              0.0087526,              0.0087526
                     65,                0.45771,                0.85902,                0.20951,                0.30639,                0.96369,                      1,                0.99989,                  0.995,                0.98118,                0.98788,                0.98606,                0.98949,                0.98165,                0.25311,                0.29149,                0.02086,                0.16058,                0.58482,              0.0087328,              0.0087328,              0.0087328
                     66,                0.45966,                0.87761,                0.21158,                0.30669,                0.95936,                0.99995,                      1,                  0.995,                0.97756,                0.99371,                0.99203,                0.99461,                0.98336,                0.27311,                0.25864,                0.01791,                0.17116,                0.59161,               0.008713,               0.008713,               0.008713
                     67,                0.44642,                0.81626,                0.20401,                0.30505,                0.95438,                0.99994,                      1,                  0.995,                 0.9839,                0.97673,                 0.9741,                0.98231,                0.96746,                0.25489,                0.39715,                0.01743,                0.16007,                 0.5871,              0.0086932,              0.0086932,              0.0086932
                     68,                0.45013,                 0.8734,                0.22119,                0.30386,                0.94554,                      1,                0.99986,                  0.995,                0.98428,                0.99148,                0.98805,                 0.9903,                0.98053,                0.24801,                0.28094,                0.01543,                0.16479,                0.58439,              0.0086734,              0.0086734,              0.0086734
                     69,                0.46386,                0.79585,                0.20814,                0.30946,                0.95491,                      1,                0.99975,                  0.995,                0.98374,                0.98557,                0.98207,                0.98777,                0.97954,                0.25447,                0.31429,                0.02081,                0.16231,                0.58348,              0.0086536,              0.0086536,              0.0086536
                     70,                0.45515,                0.86227,                0.20928,                0.30591,                0.95398,                      1,                0.99993,                  0.995,                0.98048,                0.98593,                0.98406,                0.98906,                0.97939,                0.26365,                 0.3077,                0.01816,                0.16351,                0.58927,              0.0086338,              0.0086338,              0.0086338
                     71,                0.45825,                0.82978,                0.21444,                0.31009,                0.95275,                0.99986,                      1,                  0.995,                0.98413,                0.99288,                0.98606,                0.98949,                0.98434,                0.24494,                0.27093,                0.02048,                0.15964,                0.58133,               0.008614,               0.008614,               0.008614
                     72,                0.44777,                 0.8145,                0.20311,                0.30475,                0.94692,                0.99801,                0.99987,                  0.995,                0.98375,                0.98862,                0.98406,                0.98787,                0.98358,                0.25053,                0.31096,                0.01989,                0.16003,                0.58069,              0.0085942,              0.0085942,              0.0085942
                     73,                0.43709,                0.74041,                0.19951,                0.29638,                0.95785,                0.99998,                      1,                  0.995,                0.98398,                 0.9894,                0.98606,                 0.9895,                0.98232,                0.24757,                0.31244,                0.01958,                0.15979,                0.58416,              0.0085744,              0.0085744,              0.0085744
                     74,                0.46147,                0.83274,                0.21496,                0.30613,                0.96052,                0.99989,                      1,                  0.995,                0.98391,                0.98961,                0.98805,                0.99074,                0.98478,                0.25487,                0.27431,                0.01754,                0.16169,                0.58666,              0.0085546,              0.0085546,              0.0085546
                     75,                0.44125,                0.77144,                0.19713,                0.29777,                0.94876,                0.99987,                      1,                  0.995,                0.98402,                0.99006,                0.98805,                 0.9909,                0.98403,                0.24798,                0.26125,                0.01992,                0.15768,                0.58274,              0.0085348,              0.0085348,              0.0085348
                     76,                0.44783,                 0.8229,                0.21077,                0.30652,                0.95476,                      1,                0.99983,                  0.995,                0.98408,                0.98385,                0.98207,                 0.9883,                0.98108,                 0.2489,                0.31123,                0.02315,                0.16232,                0.58507,               0.008515,               0.008515,               0.008515
                     77,                0.44324,                0.75067,                0.19936,                 0.3007,                0.95481,                0.99971,                      1,                  0.995,                0.98612,                0.98768,                0.98207,                0.98852,                0.98194,                0.24206,                0.29491,                0.02105,                0.15376,                0.57964,              0.0084952,              0.0084952,              0.0084952
                     78,                0.44523,                 0.8775,                0.20863,                 0.3043,                 0.9587,                0.99987,                      1,                  0.995,                0.98796,                0.98399,                0.98207,                0.98869,                0.98352,                0.23087,                 0.2799,                0.01968,                0.15126,                0.57786,              0.0084754,              0.0084754,              0.0084754
                     79,                0.44414,                0.80973,                0.22477,                 0.3106,                0.95241,                0.99981,                0.99801,                  0.995,                0.98388,                0.98784,                0.98606,                0.98819,                0.98182,                0.23728,                 0.2613,                0.01903,                0.15844,                0.57697,              0.0084556,              0.0084556,              0.0084556
                     80,                0.45815,                0.89357,                0.19788,                0.30419,                0.96383,                0.99989,                      1,                  0.995,                0.98298,                0.98799,                 0.9836,                0.98899,                0.98236,                0.25725,                0.29166,                0.02203,                0.16676,                0.58816,              0.0084358,              0.0084358,              0.0084358
                     81,                0.42947,                0.72427,                0.19159,                0.29281,                0.94756,                0.99986,                      1,                  0.995,                0.98626,                0.98805,                0.98805,                0.98974,                0.98279,                0.22587,                0.25362,                0.01887,                0.15409,                0.57549,               0.008416,               0.008416,               0.008416
                     82,                0.43879,                0.81088,                0.19807,                0.30906,                0.94328,                0.99986,                      1,                  0.995,                0.98394,                0.98592,                0.98606,                0.98848,                0.98237,                0.24585,                0.28922,                0.01948,                0.15766,                0.58474,              0.0083962,              0.0083962,              0.0083962
                     83,                0.43888,                0.77665,                0.20529,                0.29564,                0.93926,                0.99985,                      1,                  0.995,                0.98696,                0.98604,                0.98606,                0.99063,                0.98546,                0.24154,                0.25438,                0.01988,                0.15494,                0.58273,              0.0083764,              0.0083764,              0.0083764
                     84,                 0.4579,                0.77516,                0.20517,                0.30688,                0.96541,                0.99989,                      1,                  0.995,                 0.9833,                0.98338,                0.98008,                0.98735,                0.98108,                0.25134,                0.30234,                0.02125,                0.16131,                  0.587,              0.0083566,              0.0083566,              0.0083566
                     85,                0.45056,                0.76292,                0.19566,                 0.3058,                 0.9734,                0.99996,                      1,                  0.995,                0.98734,                  0.986,                0.98185,                0.98652,                0.98294,                0.23882,                0.28629,                0.02175,                0.16128,                0.58173,              0.0083368,              0.0083368,              0.0083368
