                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.58403,                0.09868,                0.89848,                0.40609,                 1.0207,                0.97414,                0.97462,                0.99283,                0.85771,                0.97414,                0.97462,                 0.9919,                0.95874,                0.85699,                0.25489,                 1.0601,                0.41891,                 1.1554,              0.0094617,              0.0094617,              0.0094617
                     19,                0.57334,                0.09828,                0.90823,                0.39841,                 1.0312,                0.95576,                0.98688,                 0.9923,                0.83949,                0.95084,                0.98189,                0.98659,                 0.9531,                 0.9801,                0.40014,                 1.2973,                0.42035,                 1.3386,                0.00943,                0.00943,                0.00943
                     20,                0.58804,                 0.0981,                0.90156,                0.40851,                 1.0055,                0.96676,                0.95431,                0.97443,                 0.8377,                0.96162,                0.94924,                0.97395,                0.93869,                0.75171,                0.28676,                 1.2894,                0.38376,                  1.109,              0.0093983,              0.0093983,              0.0093983
                     21,                0.58751,                 0.1015,                 0.9471,                0.40733,                 1.0143,                0.96748,                0.91878,                0.96846,                0.78349,                0.96213,                0.91371,                0.96523,                0.91396,                0.95529,                0.57505,                 1.7342,                0.56683,                 1.1589,              0.0093667,              0.0093667,              0.0093667
                     22,                0.57443,                0.09305,                0.88277,                 0.3923,                 1.0166,                0.97011,                0.98848,                0.99167,                0.87639,                0.96513,                0.98348,                0.99052,                0.96447,                0.76732,                  0.219,                 1.2838,                0.36228,                 1.1155,               0.009335,               0.009335,               0.009335
                     23,                0.56475,                0.10243,                0.89988,                0.39322,                 1.0189,                0.96867,                0.93401,                0.97008,                 0.7992,                 0.9634,                0.92893,                0.97008,                0.92187,                0.94507,                0.42585,                  2.484,                0.58588,                 1.2187,              0.0093033,              0.0093033,              0.0093033
                     24,                 0.5622,                0.09837,                0.90548,                0.39139,                 1.0126,                0.94292,                0.83849,                0.91207,                0.72852,                0.94866,                0.84417,                0.92675,                 0.8573,                0.96719,                0.61697,                 2.2349,                0.70085,                 1.2126,              0.0092717,              0.0092717,              0.0092717
                     25,                0.55031,                0.08602,                0.86523,                0.38929,                 1.0205,                 0.9653,                0.98858,                0.99141,                0.88375,                0.96035,                 0.9835,                0.99003,                0.96323,                0.65795,                0.20818,                  1.189,                0.33088,                 1.0613,                0.00924,                0.00924,                0.00924
                     26,                0.56322,                0.09674,                0.89893,                0.39252,                 1.0194,                0.95995,                      1,                0.99093,                0.85908,                0.95507,                0.99492,                0.98905,                0.95556,                0.74627,                 0.4376,                 1.2768,                0.33866,                 1.1003,              0.0092083,              0.0092083,              0.0092083
                     27,                0.56491,                  0.091,                0.88991,                0.38937,                 1.0212,                0.99638,                0.90355,                0.95516,                0.80066,                0.99078,                0.89848,                0.96679,                 0.9221,                 1.1241,                0.40237,                 2.5111,                0.64276,                 1.3017,              0.0091767,              0.0091767,              0.0091767
                     28,                0.58407,                0.09995,                0.91859,                0.40705,                 1.0072,                0.95985,                0.98477,                 0.9863,                0.86498,                 0.9549,                 0.9797,                 0.9777,                0.95298,                0.67804,                0.30291,                 1.2549,                0.41098,                 1.0336,               0.009145,               0.009145,               0.009145
                     29,                0.56736,                0.09763,                 0.8994,                0.39965,                 1.0187,                 0.9646,                0.98985,                0.99189,                0.88645,                0.95965,                0.98477,                0.99095,                0.95926,                 0.6668,                 0.3667,                 1.2624,                0.31575,                 1.0812,              0.0091133,              0.0091133,              0.0091133
                     30,                0.57563,                0.10023,                0.90879,                0.40222,                 1.0112,                0.95961,                0.98985,                0.98815,                0.86622,                0.95469,                0.98477,                0.98799,                0.96169,                 0.8125,                0.21797,                 1.4936,                0.40594,                 1.1089,              0.0090817,              0.0090817,              0.0090817
                     31,                0.56564,                0.09951,                0.86506,                0.39444,                 1.0102,                0.96515,                  0.984,                0.99038,                0.86346,                0.96017,                0.97892,                0.98855,                0.95429,                0.78841,                0.21594,                 1.3248,                0.39556,                 1.1583,                0.00905,                0.00905,                0.00905
                     32,                0.56697,                0.09176,                0.87319,                0.39505,                 1.0183,                0.96965,                0.97305,                0.98742,                 0.8803,                0.96459,                0.96797,                 0.9866,                0.96272,                0.68728,                0.18092,                 1.2039,                0.34018,                 1.0557,              0.0090183,              0.0090183,              0.0090183
                     33,                  0.576,                 0.1014,                0.89365,                0.40304,                 1.0089,                0.96049,                0.99492,                0.98935,                0.88997,                0.95559,                0.98985,                0.98872,                0.96186,                0.76546,                  0.154,                 1.4321,                0.36763,                 1.0956,              0.0089867,              0.0089867,              0.0089867
                     34,                0.56746,                0.09572,                0.88105,                0.39529,                 1.0081,                0.97453,                 0.9797,                0.99015,                0.87225,                0.96948,                0.97462,                0.98913,                0.96127,                0.84514,                0.24075,                 1.4281,                0.34834,                 1.1553,               0.008955,               0.008955,               0.008955
                     35,                0.55631,                0.08905,                0.90174,                0.38683,                 1.0082,                0.95469,                0.99492,                0.98793,                0.88689,                0.94982,                0.98985,                0.98565,                0.96163,                0.79589,                0.30231,                 1.4446,                0.41382,                 1.1488,              0.0089233,              0.0089233,              0.0089233
                     36,                0.55861,                0.08685,                 0.8171,                0.38886,                 1.0198,                0.96093,                0.99873,                0.99206,                0.89669,                0.95604,                0.99365,                0.99052,                0.96679,                0.72604,                0.21344,                 1.1825,                0.33389,                 1.1018,              0.0088917,              0.0088917,              0.0088917
                     37,                0.54866,                0.09558,                 0.8436,                 0.3816,                 1.0097,                0.96913,                0.98985,                0.99167,                0.87541,                 0.9596,                0.98985,                0.98925,                0.96654,                0.86084,                0.17302,                 1.4805,                0.38495,                 1.2142,                0.00886,                0.00886,                0.00886
                     38,                0.55047,                0.08894,                0.84387,                0.38449,                 1.0084,                0.97485,                0.98374,                0.99062,                0.84685,                0.96982,                0.97875,                0.98696,                0.96376,                0.71783,                0.12191,                 1.4188,                0.41578,                 1.0627,              0.0088283,              0.0088283,              0.0088283
                     39,                0.54176,                0.08897,                0.87484,                0.37868,                0.99518,                0.96515,                0.98413,                0.99001,                0.85342,                0.96017,                0.97906,                0.98184,                0.95605,                0.75562,                0.28294,                  1.356,                0.41406,                 1.0576,              0.0087967,              0.0087967,              0.0087967
                     40,                0.55802,                0.09304,                0.83256,                0.39196,                 1.0068,                0.96035,                0.98367,                0.98929,                0.84903,                 0.9554,                 0.9786,                0.97865,                0.93935,                0.76801,                0.45684,                 1.6624,                0.53623,                 1.0975,               0.008765,               0.008765,               0.008765
                     41,                 0.5476,                0.09593,                0.83127,                0.38359,                0.99102,                0.96072,                0.99492,                0.98926,                0.86643,                0.95582,                0.98985,                0.98811,                0.95627,                0.73745,                0.28207,                 1.5028,                0.36291,                 1.0831,              0.0087333,              0.0087333,              0.0087333
                     42,                0.54379,                0.08701,                0.79646,                0.37598,                 1.0083,                0.95517,                0.96954,                0.98872,                0.84328,                 0.9551,                0.97173,                0.98621,                0.96127,                0.94356,                0.27176,                 1.5438,                0.52735,                 1.2242,              0.0087017,              0.0087017,              0.0087017
                     43,                0.54077,                0.08923,                0.84363,                0.37537,                 1.0022,                0.96057,                0.98923,                0.99032,                0.86288,                0.95564,                0.98415,                0.98324,                  0.938,                0.74887,                0.33659,                 1.3003,                0.38971,                 1.1385,                0.00867,                0.00867,                0.00867
                     44,                 0.5612,                0.09754,                0.84376,                0.38958,                 1.0181,                0.96039,                0.98466,                0.97994,                 0.8531,                0.95544,                0.97961,                0.97664,                0.94118,                 0.7696,                0.22724,                 1.3192,                 0.4626,                 1.0601,              0.0086383,              0.0086383,              0.0086383
                     45,                0.56028,                0.09539,                 0.8669,                0.39128,                  1.006,                0.96004,                0.99492,                 0.9895,                0.89211,                0.95514,                0.98985,                0.98852,                0.96043,                  0.709,                 0.2532,                 1.3531,                0.34296,                 1.0915,              0.0086067,              0.0086067,              0.0086067
                     46,                0.55613,                0.09163,                0.83878,                0.38992,                0.99864,                0.95922,                      1,                0.98856,                0.89769,                0.95435,                0.99492,                0.98688,                0.96843,                0.71265,                0.15126,                 1.3205,                0.36601,                  1.065,               0.008575,               0.008575,               0.008575
                     47,                0.55867,                0.09179,                0.85769,                0.38802,                0.99483,                0.96059,                0.98983,                0.98853,                0.88707,                0.95566,                0.98476,                0.98803,                0.96207,                0.67867,                0.19064,                 1.2741,                0.35307,                 1.0764,              0.0085433,              0.0085433,              0.0085433
                     48,                0.55021,                0.09583,                0.89588,                0.38619,                 1.0071,                0.96981,                 0.9785,                0.99188,                0.89154,                0.96478,                0.97342,                0.98821,                0.95865,                0.68462,                0.29623,                 1.4255,                0.35422,                 1.0955,              0.0085117,              0.0085117,              0.0085117
                     49,                0.54505,                0.08245,                0.72874,                0.37869,                 1.0028,                0.96516,                0.98985,                0.98981,                0.86019,                0.96021,                0.98477,                0.98841,                0.95875,                0.92695,                0.21278,                 1.8255,                0.40878,                 1.1696,                0.00848,                0.00848,                0.00848
                     50,                0.55794,                0.09435,                0.82704,                0.38966,                 1.0056,                0.96019,                0.97952,                0.98987,                0.85244,                0.96468,                0.97043,                0.98771,                0.95684,                0.86361,                0.25897,                 1.6364,                 0.4252,                 1.1798,              0.0084483,              0.0084483,              0.0084483
                     51,                0.53472,                0.08909,                0.80959,                0.37137,                 1.0152,                0.96028,                      1,                0.98634,                0.88139,                0.95541,                0.99492,                0.98498,                0.96604,                0.79576,                0.16701,                  1.474,                0.38881,                 1.0482,              0.0084167,              0.0084167,              0.0084167
                     52,                0.55662,                0.09894,                0.83353,                0.38907,                0.99532,                0.95958,                0.98477,                0.99019,                0.87762,                0.95461,                 0.9797,                0.98886,                0.96234,                0.78505,                0.17104,                 1.6085,                0.35902,                 1.1139,               0.008385,               0.008385,               0.008385
                     53,                0.53901,                0.08689,                0.81866,                0.37759,                 1.0034,                 0.9605,                0.98985,                0.98859,                0.87588,                0.95558,                0.98477,                0.98743,                 0.9646,                0.79182,                0.14826,                 1.4784,                0.37689,                 1.1046,              0.0083533,              0.0083533,              0.0083533
                     54,                  0.536,                0.08289,                0.74027,                0.37509,                 1.0164,                0.95586,                0.98943,                0.98649,                0.88139,                0.95096,                0.98438,                0.98586,                0.96182,                0.73974,                 0.3411,                 1.6186,                0.33656,                 1.0636,              0.0083217,              0.0083217,              0.0083217
                     55,                0.55087,                0.08954,                0.77661,                0.38348,                 1.0011,                0.96058,                0.98961,                0.98638,                0.85782,                0.95565,                0.98453,                 0.9805,                0.95212,                0.84468,                0.22605,                 1.5332,                0.42621,                 1.1777,                0.00829,                0.00829,                0.00829
                     56,                0.55038,                0.09082,                0.79677,                0.37966,                 1.0089,                0.97356,                0.97462,                0.99089,                0.86256,                0.96849,                0.96954,                0.98711,                0.96333,                0.77972,                0.24241,                 1.3285,                0.37128,                 1.1144,              0.0082583,              0.0082583,              0.0082583
                     57,                0.53129,                0.08585,                0.78436,                0.37078,                0.99454,                0.96074,                0.99378,                0.98606,                0.87218,                0.95583,                 0.9887,                0.98526,                0.96151,                0.81037,                0.15927,                 1.6002,                0.37702,                 1.1402,              0.0082267,              0.0082267,              0.0082267
                     58,                0.53366,                0.08281,                0.76771,                0.37283,                0.99652,                0.96956,                0.98477,                 0.9852,                 0.8597,                0.96456,                 0.9797,                0.98071,                 0.9528,                0.74389,                 0.1924,                 1.5034,                0.46565,                 1.0901,               0.008195,               0.008195,               0.008195
                     59,                0.53159,                0.08538,                0.79379,                0.37237,                0.99105,                0.96505,                0.98102,                0.98213,                0.84986,                0.96493,                0.97765,                0.97452,                0.94198,                0.72681,                0.20388,                  1.568,                0.36331,                 1.0685,              0.0081633,              0.0081633,              0.0081633
                     60,                0.53536,                0.08679,                 0.8064,                0.37354,                0.99075,                0.96316,                0.98477,                0.98987,                0.87239,                0.95814,                 0.9797,                0.98838,                0.96567,                0.72287,                0.15912,                 1.3917,                0.39472,                 1.0726,              0.0081317,              0.0081317,              0.0081317
                     61,                0.54603,                0.08426,                 0.8082,                0.37871,                0.99802,                0.96007,                0.99492,                 0.9901,                0.86678,                0.95514,                0.98985,                0.98812,                0.96029,                0.79404,                0.22035,                 1.4536,                0.40358,                 1.1062,                 0.0081,                 0.0081,                 0.0081
                     62,                0.54289,                0.08728,                0.79107,                0.37697,                0.99226,                0.95931,                      1,                0.98907,                0.86935,                0.95444,                0.99492,                0.98809,                0.96369,                0.77972,                0.15831,                 1.3018,                0.37087,                 1.0735,              0.0080683,              0.0080683,              0.0080683
                     63,                0.53638,                0.09022,                0.85928,                0.37851,                 1.0085,                0.96078,                0.99474,                0.98591,                0.87881,                0.95587,                0.98967,                 0.9852,                0.96202,                0.75867,                0.14754,                 1.4974,                0.37034,                 1.0865,              0.0080367,              0.0080367,              0.0080367
                     64,                0.53123,                0.08528,                0.75691,                 0.3739,                0.99123,                0.96056,                0.98912,                0.98568,                0.87139,                0.95563,                0.98405,                 0.9845,                0.96443,                0.74437,                0.15151,                 1.4879,                0.40129,                 1.0635,               0.008005,               0.008005,               0.008005
                     65,                0.53498,                0.08783,                0.77715,                 0.3765,                0.99067,                0.96057,                0.98929,                0.98308,                0.87685,                0.95484,                0.98985,                0.98263,                0.95993,                0.79271,                0.18789,                 1.7207,                0.39397,                 1.0935,              0.0079733,              0.0079733,              0.0079733
                     66,                 0.5365,                0.08928,                0.82706,                0.37555,                0.98691,                0.95501,                0.98985,                0.98637,                0.86774,                0.95012,                0.98477,                0.98065,                0.95208,                0.80201,                0.17936,                 1.5697,                0.36347,                 1.1611,              0.0079417,              0.0079417,              0.0079417
                     67,                0.53371,                0.08354,                0.79772,                0.36926,                0.99957,                0.96037,                0.99492,                0.98808,                0.89056,                0.95547,                0.98985,                0.98534,                0.96035,                0.71656,                0.19891,                 1.4583,                0.35089,                 1.1051,                0.00791,                0.00791,                0.00791
                     68,                0.51328,                0.07583,                0.76503,                0.36261,                0.99129,                0.95625,                0.99852,                0.99003,                0.87183,                0.95139,                0.99344,                0.98839,                0.96622,                 0.7845,                 0.1879,                 1.6978,                0.35589,                  1.124,              0.0078783,              0.0078783,              0.0078783
                     69,                 0.5197,                0.07723,                0.70001,                 0.3635,                0.99555,                0.96054,                0.98839,                0.98979,                0.88234,                 0.9556,                0.98331,                0.98744,                0.95363,                 0.7583,                0.23409,                 1.5262,                 0.3605,                    1.1,              0.0078467,              0.0078467,              0.0078467
                     70,                0.53266,                0.08388,                0.75435,                0.37104,                 1.0062,                0.95044,                0.97355,                0.98763,                0.84456,                0.94549,                0.96848,                0.98369,                0.95066,                0.92761,                0.27383,                 1.8001,                0.50448,                 1.2551,               0.007815,               0.007815,               0.007815
                     71,                0.53195,                 0.0825,                0.83739,                0.37188,                0.99575,                0.96057,                0.98927,                0.98987,                0.90073,                0.95564,                0.98419,                0.98879,                0.97233,                0.72553,                0.20236,                 1.4966,                0.33566,                 1.0775,              0.0077833,              0.0077833,              0.0077833
                     72,                0.52981,                0.08219,                0.78076,                0.37033,                  1.001,                0.96003,                0.98985,                0.98703,                0.88278,                0.95511,                0.98477,                 0.9858,                0.96476,                0.78849,                0.16067,                 1.5624,                0.38065,                 1.1625,              0.0077517,              0.0077517,              0.0077517
                     73,                0.53595,                0.08505,                0.77357,                0.37009,                0.99359,                0.96086,                0.99694,                 0.9872,                0.89928,                0.95597,                0.99186,                0.98602,                0.96249,                0.78751,                0.18928,                 1.3548,                0.39015,                 1.1418,                0.00772,                0.00772,                0.00772
                     74,                0.51725,                0.08289,                 0.7502,                0.36451,                0.98456,                0.96333,                0.99492,                0.98848,                0.86807,                0.95841,                0.98985,                0.98714,                0.96405,                0.84076,                0.21493,                 1.3209,                 0.3945,                 1.1754,              0.0076883,              0.0076883,              0.0076883
                     75,                0.51294,                0.07525,                0.71983,                0.35915,                0.99536,                0.96057,                0.98936,                0.98767,                0.87487,                0.95564,                0.98428,                0.98449,                0.95902,                0.76908,                 0.2125,                 1.4669,                0.39285,                 1.1427,              0.0076567,              0.0076567,              0.0076567
                     76,                0.53768,                0.08277,                0.72714,                0.37536,                0.99193,                0.95586,                0.98941,                0.98679,                0.87907,                0.95096,                0.98433,                0.98463,                0.95639,                0.81958,                 0.3773,                 1.7823,                0.43325,                 1.1486,               0.007625,               0.007625,               0.007625
                     77,                0.53987,                0.08397,                0.73052,                0.37315,                0.99739,                   0.96,                0.99492,                0.98468,                0.88933,                0.95505,                0.98985,                0.98444,                0.96257,                0.69919,                0.18768,                 1.5298,                0.37204,                 1.0644,              0.0075933,              0.0075933,              0.0075933
                     78,                0.54736,                0.09271,                0.81032,                0.38443,                 1.0033,                0.95906,                0.98985,                0.98515,                0.87624,                0.95068,                0.99492,                0.98141,                0.96255,                0.74481,                0.15804,                 1.8971,                0.39674,                 1.1319,              0.0075617,              0.0075617,              0.0075617
                     79,                0.55144,                0.09384,                0.82073,                0.38353,                0.99816,                0.96058,                0.98964,                0.98897,                0.87598,                0.95566,                 0.9846,                0.98699,                0.96241,                0.80291,                0.20328,                 1.4847,                0.38066,                 1.1933,                0.00753,                0.00753,                0.00753
                     80,                0.51459,                0.07526,                0.72689,                 0.3558,                0.99723,                0.95581,                0.98823,                 0.9879,                0.87392,                0.95581,                0.98823,                0.98733,                0.96559,                0.82565,                0.30032,                 1.4652,                0.34509,                 1.1415,              0.0074983,              0.0074983,              0.0074983
                     81,                0.53398,                0.08528,                0.80721,                0.37194,                 1.0085,                0.97015,                 0.9899,                0.98919,                0.87929,                0.96518,                0.98482,                0.98737,                0.96308,                0.75621,                0.13062,                 1.4816,                0.36014,                 1.1036,              0.0074667,              0.0074667,              0.0074667
                     82,                0.51627,                0.07665,                0.73105,                 0.3611,                0.99585,                0.96078,                0.99491,                0.98865,                0.90245,                0.95588,                0.98984,                0.98667,                0.96391,                0.62878,                0.17506,                 1.5507,                0.31494,                 1.0327,               0.007435,               0.007435,               0.007435
                     83,                0.52775,                0.08276,                0.72943,                0.37146,                0.98977,                 0.9698,                0.97806,                0.98542,                0.88643,                0.96477,                0.97299,                 0.9838,                0.95887,                0.75361,                0.16671,                 1.6701,                0.36615,                 1.1103,              0.0074033,              0.0074033,              0.0074033
                     84,                0.51138,                0.07182,                 0.6942,                0.35692,                0.99588,                0.96492,                0.99492,                0.99031,                0.89056,                   0.96,                0.98985,                0.98886,                0.97004,                0.73866,                 0.2776,                 1.2467,                0.37164,                 1.1156,              0.0073717,              0.0073717,              0.0073717
                     85,                  0.531,                0.08072,                0.76061,                0.36978,                 1.0003,                0.96078,                0.99477,                 0.9855,                0.88068,                0.95588,                0.98969,                0.98063,                0.95899,                0.74525,                0.27628,                 1.5686,                 0.3778,                 1.1014,                0.00734,                0.00734,                0.00734
                     86,                 0.5127,                0.07593,                0.71631,                 0.3589,                0.98175,                0.95994,                0.98477,                0.98323,                0.87297,                0.95499,                 0.9797,                0.97582,                0.93875,                0.60985,                0.21566,                 1.4284,                0.37679,                 1.0688,              0.0073083,              0.0073083,              0.0073083
                     87,                0.53672,                0.08952,                0.80333,                0.37777,                0.98804,                0.95606,                0.99394,                0.98733,                0.89291,                0.95118,                0.98892,                0.98622,                 0.9681,                0.74668,                0.14397,                 1.5749,                0.36923,                 1.0818,              0.0072767,              0.0072767,              0.0072767
                     88,                0.52158,                0.07652,                0.72337,                0.35929,                0.99378,                0.96056,                0.98895,                0.98857,                0.89057,                0.95563,                0.98387,                0.98625,                 0.9633,                0.67797,                  0.147,                 1.3388,                0.32741,                 1.0688,               0.007245,               0.007245,               0.007245
                     89,                 0.5041,                0.06765,                0.67766,                0.35003,                0.98973,                0.96038,                0.98437,                0.98614,                0.88488,                0.95543,                 0.9793,                 0.9843,                0.95208,                0.73703,                0.18175,                 1.3733,                0.38142,                 1.0837,              0.0072133,              0.0072133,              0.0072133
                     90,                0.51977,                0.07798,                0.71305,                0.36256,                0.99719,                0.96923,                 0.9797,                0.98893,                0.87528,                0.96421,                0.97462,                0.98505,                0.95833,                0.77346,                0.15308,                  1.351,                0.37902,                 1.0826,              0.0071817,              0.0071817,              0.0071817
                     91,                0.52289,                0.07095,                0.70734,                0.36416,                0.99878,                0.95863,                0.99492,                0.98368,                0.89902,                0.95374,                0.98985,                0.98241,                 0.9583,                0.69286,                0.15988,                 1.6867,                0.35024,                 1.1005,                0.00715,                0.00715,                0.00715
                     92,                0.52453,                0.07713,                0.74784,                0.36622,                0.98155,                0.96019,                0.97958,                0.97718,                 0.8641,                0.95522,                 0.9745,                0.97573,                0.94595,                0.68033,                 0.2928,                 1.2296,                0.52839,                  1.044,              0.0071183,              0.0071183,              0.0071183
                     93,                0.51018,                0.06839,                0.69758,                0.35163,                 1.0023,                 0.9646,                0.98985,                0.98709,                0.89427,                0.95966,                0.98477,                0.98608,                0.96726,                0.71593,                0.16265,                 1.2943,                0.36395,                 1.0506,              0.0070867,              0.0070867,              0.0070867
                     94,                0.52075,                0.07916,                0.74659,                0.36181,                 0.9835,                0.96534,                0.98955,                0.98842,                0.89206,                0.96038,                0.98447,                0.98735,                0.96582,                0.75479,                0.16588,                 1.3568,                0.34925,                 1.0948,               0.007055,               0.007055,               0.007055
                     95,                0.49516,                0.06575,                0.65422,                0.34272,                0.99932,                0.96058,                0.99492,                0.98742,                0.89724,                0.95568,                0.98985,                0.98638,                0.96464,                0.72233,                0.15316,                 1.3768,                0.33515,                 1.1119,              0.0070233,              0.0070233,              0.0070233
                     96,                0.52406,                0.07616,                0.73424,                0.36763,                 1.0029,                0.95565,                0.98439,                0.98758,                 0.9038,                0.95565,                0.98439,                0.98695,                0.97221,                0.68727,                 0.1544,                 1.4903,                0.36297,                 1.0704,              0.0069917,              0.0069917,              0.0069917
                     97,                0.51775,                0.07977,                0.73198,                0.36474,                0.98951,                 0.9599,                0.98985,                 0.9868,                0.88503,                0.95498,                0.98477,                0.98532,                0.96271,                 0.7322,                0.18629,                 1.5069,                0.37979,                 1.0772,                0.00696,                0.00696,                0.00696
                     98,                0.52818,                0.08282,                0.72614,                0.36983,                 0.9944,                0.95586,                0.98925,                0.98635,                0.88813,                0.95586,                0.98925,                0.98521,                0.96024,                0.70769,                0.20411,                 1.5765,                0.37015,                 1.0984,              0.0069283,              0.0069283,              0.0069283
                     99,                0.49781,                0.06278,                 0.6605,                0.34673,                0.99732,                0.96039,                0.99492,                 0.9842,                0.89312,                0.95549,                0.98985,                0.98295,                0.96347,                0.64555,                 0.1611,                 1.5414,                0.33714,                 1.0679,              0.0068967,              0.0068967,              0.0068967
