                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.45715,                0.69679,                 1.0499,                0.29655,                0.95639,                0.99869,                0.99476,                0.99499,                0.93469,                0.88159,                 0.8662,                0.84674,                0.79404,                0.38476,                 1.4304,                0.19172,                0.22462,                0.77504,               0.008713,               0.008713,               0.008713
                     28,                0.43399,                0.60747,                0.96495,                0.28606,                0.95667,                0.99869,                0.99967,                  0.995,                0.95954,                0.94783,                0.94379,                0.92404,                0.87432,                0.32114,                0.60052,                0.12564,                0.17599,                0.74377,              0.0086635,              0.0086635,              0.0086635
                     29,                0.43513,                0.61702,                 1.0163,                0.28565,                  0.961,                0.99689,                      1,                  0.995,                0.95864,                0.95945,                0.95876,                0.96443,                0.93475,                0.33025,                0.43638,                0.08397,                0.17019,                0.74295,               0.008614,               0.008614,               0.008614
                     30,                0.42924,                0.57834,                0.96146,                0.28185,                0.95601,                0.99731,                      1,                  0.995,                0.96111,                0.96236,                0.96078,                0.96173,                0.93174,                 0.3138,                0.53625,                0.22849,                0.16205,                0.72908,              0.0085645,              0.0085645,              0.0085645
                     31,                0.43639,                0.59834,                0.99439,                0.28922,                0.95493,                 0.9948,                      1,                0.99496,                0.96089,                0.95835,                 0.9634,                0.96782,                 0.9469,                0.33832,                0.39588,                0.09159,                 0.1726,                 0.7464,               0.008515,               0.008515,               0.008515
                     32,                0.43619,                0.61328,                 1.0075,                0.28595,                0.95444,                0.99855,                      1,                0.99484,                0.96152,                0.95676,                0.95817,                0.96457,                0.94156,                0.31929,                0.40034,                0.08937,                0.17144,                0.73289,              0.0084655,              0.0084655,              0.0084655
                     33,                 0.4458,                0.62088,                 0.9947,                0.29393,                0.95531,                0.99835,                0.99869,                0.99491,                0.95498,                 0.9513,                0.95163,                0.95284,                 0.9294,                0.32202,                0.54217,                0.14248,                0.16717,                0.73142,               0.008416,               0.008416,               0.008416
                     34,                0.42884,                0.57784,                0.95863,                0.28052,                0.95485,                0.99706,                      1,                0.99495,                0.95835,                0.96057,                 0.9634,                0.95943,                0.93537,                0.32863,                0.47315,                0.09135,                0.17065,                0.73666,              0.0083665,              0.0083665,              0.0083665
                     35,                0.43059,                0.59393,                0.98733,                0.28296,                0.95156,                0.99855,                0.99869,                0.99495,                0.95788,                0.96718,                0.96732,                0.96717,                0.94447,                0.34074,                0.42161,                0.07252,                0.17788,                0.74141,               0.008317,               0.008317,               0.008317
                     36,                0.43372,                0.58524,                0.97439,                0.28506,                0.95776,                0.99712,                0.99869,                  0.995,                0.95218,                0.94884,                0.94547,                0.95448,                0.93268,                 0.3362,                0.52485,                0.10375,                0.17558,                 0.7466,              0.0082675,              0.0082675,              0.0082675
                     37,                0.43757,                0.61013,                0.98482,                0.28831,                0.94944,                0.99844,                0.99739,                  0.995,                0.95017,                0.94503,                0.94379,                0.94226,                0.90922,                0.33158,                0.59401,                0.15266,                0.17235,                0.74582,               0.008218,               0.008218,               0.008218
                     38,                0.42694,                0.56959,                0.96206,                0.28188,                0.95742,                0.99869,                 0.9999,                0.99497,                0.95786,                0.93603,                0.93722,                0.92065,                0.88692,                0.32636,                0.68218,                0.09442,                0.17273,                0.73799,              0.0081685,              0.0081685,              0.0081685
                     39,                0.42149,                0.55284,                0.93427,                0.27746,                0.94937,                0.99452,                      1,                0.99499,                0.94941,                0.96788,                0.95948,                0.96775,                0.91139,                 0.3639,                 0.5748,                0.09051,                0.17542,                0.78229,               0.008119,               0.008119,               0.008119
                     40,                0.43746,                0.57492,                  0.943,                0.28821,                0.95122,                 0.9946,                0.99869,                0.99488,                0.93716,                0.94382,                0.94771,                0.94067,                0.87588,                0.37717,                0.65277,                0.22213,                0.19163,                0.78635,              0.0080695,              0.0080695,              0.0080695
                     41,                0.42809,                0.56293,                0.94046,                0.28249,                0.95661,                0.99609,                0.99953,                  0.995,                  0.958,                0.93731,                 0.9381,                0.94092,                0.90478,                0.33512,                0.64948,                 0.1566,                0.16236,                0.74805,                0.00802,                0.00802,                0.00802
                     42,                 0.4319,                0.55565,                 0.9446,                0.28487,                0.95467,                0.99795,                0.99869,                  0.995,                0.95518,                0.96242,                0.94641,                0.96126,                0.94165,                0.32991,                0.46757,                0.07925,                0.16547,                0.74511,              0.0079705,              0.0079705,              0.0079705
                     43,                0.42888,                0.57301,                0.93606,                0.28449,                0.95265,                0.99609,                0.99974,                  0.995,                0.95896,                0.97896,                0.97336,                0.97874,                0.96356,                0.33232,                0.32442,                0.09012,                0.17043,                0.74024,               0.007921,               0.007921,               0.007921
                     44,                0.43151,                0.57348,                0.93137,                0.28355,                0.94901,                0.99739,                 0.9978,                  0.995,                 0.9606,                0.94906,                0.94973,                0.95666,                0.93274,                0.32946,                0.52705,                0.11903,                0.16698,                0.74134,              0.0078715,              0.0078715,              0.0078715
                     45,                0.41991,                 0.5313,                0.88819,                0.27668,                0.95303,                0.99869,                0.99583,                  0.995,                0.95001,                0.98034,                0.97753,                0.97799,                0.95587,                0.34351,                0.35055,                0.08722,                0.16794,                0.75909,               0.007822,               0.007822,               0.007822
                     46,                0.43235,                0.60749,                0.95662,                0.28753,                0.95956,                0.99975,                0.99739,                  0.995,                0.96226,                0.94732,                 0.9451,                0.95171,                0.92869,                0.31977,                0.50306,                0.10932,                0.16968,                0.73236,              0.0077725,              0.0077725,              0.0077725
                     47,                0.42086,                0.53984,                0.88523,                0.27857,                0.95671,                0.99869,                0.99992,                  0.995,                0.96023,                0.98296,                0.98025,                0.98544,                0.95842,                0.33683,                0.34072,                0.06884,                0.16413,                0.74347,               0.007723,               0.007723,               0.007723
                     48,                0.41981,                0.52551,                0.90595,                 0.2756,                0.94973,                0.99703,                      1,                0.99499,                0.95905,                0.94509,                 0.9451,                0.94242,                0.92747,                0.32732,                 0.6032,                0.07929,                0.16513,                0.74425,              0.0076735,              0.0076735,              0.0076735
                     49,                0.42212,                0.54297,                 0.9075,                 0.2793,                0.95085,                      1,                0.99984,                  0.995,                0.96055,                0.95686,                0.95672,                0.94544,                0.91776,                0.33635,                 0.4733,                0.07151,                0.16758,                0.74617,               0.007624,               0.007624,               0.007624
                     50,                0.42011,                0.53516,                0.89518,                0.27637,                0.95181,                0.99745,                0.99869,                0.99499,                0.95939,                0.95298,                0.95425,                0.95991,                0.93084,                0.33074,                0.50928,                0.07334,                0.16682,                0.73877,              0.0075745,              0.0075745,              0.0075745
                     51,                0.41447,                0.51943,                0.89553,                0.27506,                0.94351,                0.99708,                      1,                0.99499,                0.95472,                0.95277,                0.95556,                0.95721,                0.92662,                0.33473,                0.52708,                0.09613,                0.16779,                0.76026,               0.007525,               0.007525,               0.007525
                     52,                 0.4101,                0.51409,                0.87913,                0.27065,                0.95005,                      1,                0.99946,                  0.995,                0.96467,                0.95946,                0.95895,                0.96769,                0.94303,                 0.3314,                0.46644,                0.07215,                0.16429,                0.74536,              0.0074755,              0.0074755,              0.0074755
                     53,                  0.411,                0.50088,                 0.8528,                0.27316,                 0.9497,                0.99796,                0.99739,                0.99496,                0.96259,                0.94891,                0.94691,                0.95417,                0.92786,                0.31946,                0.54416,                0.08148,                0.16682,                0.73896,               0.007426,               0.007426,               0.007426
                     54,                0.41083,                0.51279,                0.86939,                0.27334,                0.94084,                0.99609,                 0.9998,                0.99496,                0.96194,                0.93749,                0.94103,                0.94934,                0.92379,                0.32701,                0.61157,                0.08058,                0.16825,                0.74577,              0.0073765,              0.0073765,              0.0073765
                     55,                0.42149,                0.54358,                0.91481,                0.27968,                  0.943,                0.99977,                0.99869,                  0.995,                0.95795,                0.94871,                0.94771,                0.95505,                0.92641,                0.33461,                0.54388,                0.08697,                0.16813,                0.74436,               0.007327,               0.007327,               0.007327
                     56,                0.41193,                0.51833,                0.84891,                 0.2733,                0.94796,                0.99622,                0.99869,                  0.995,                0.96079,                0.96215,                0.96209,                0.96994,                0.95509,                0.33233,                 0.4271,                0.08614,                0.16497,                0.75135,              0.0072775,              0.0072775,              0.0072775
                     57,                 0.4078,                0.48375,                 0.8389,                0.27179,                0.95296,                0.99467,                      1,                0.99499,                0.96257,                0.95174,                0.95686,                0.96234,                0.94463,                0.32842,                0.52555,                0.08911,                0.16951,                0.74884,               0.007228,               0.007228,               0.007228
                     58,                0.40858,                0.50005,                0.85931,                0.27238,                0.94908,                0.99576,                0.99739,                0.99499,                0.96332,                0.94339,                0.94248,                0.95101,                0.93163,                0.32228,                 0.5828,                 0.0738,                0.16903,                0.73844,              0.0071785,              0.0071785,              0.0071785
                     59,                0.41018,                0.49701,                0.85028,                0.27445,                0.94099,                 0.9946,                0.99739,                0.99499,                0.96132,                0.96461,                0.96732,                   0.97,                0.94248,                 0.3224,                0.42021,                0.07193,                0.17204,                0.73406,               0.007129,               0.007129,               0.007129
                     60,                0.40614,                0.49335,                0.85761,                0.26955,                0.94657,                0.99845,                0.99869,                  0.995,                0.96425,                0.96487,                 0.9634,                0.96849,                0.94589,                0.32046,                 0.4759,                0.06101,                0.15489,                0.73831,              0.0070795,              0.0070795,              0.0070795
                     61,                0.40474,                0.46009,                0.81743,                0.26965,                0.94338,                0.99597,                0.99869,                0.99496,                0.96019,                0.97506,                0.97516,                0.97891,                0.96502,                0.31489,                0.31334,                0.06798,                0.15962,                0.73492,                0.00703,                0.00703,                0.00703
                     62,                0.40699,                0.48619,                0.83639,                0.27271,                0.94418,                0.99867,                      1,                  0.995,                0.97033,                0.95372,                0.95163,                0.95777,                0.93395,                0.30305,                0.52002,                0.10565,                0.15836,                0.73288,              0.0069805,              0.0069805,              0.0069805
                     63,                0.40154,                   0.45,                0.80301,                0.26697,                0.94987,                0.99974,                      1,                  0.995,                0.96551,                0.96837,                0.96863,                0.97145,                0.93768,                0.30668,                0.41688,                0.07509,                0.15646,                0.73295,               0.006931,               0.006931,               0.006931
                     64,                0.41271,                 0.5155,                0.86026,                 0.2727,                0.94855,                0.99934,                0.99739,                  0.995,                 0.9709,                0.95525,                0.95294,                0.96019,                0.94247,                0.31124,                 0.4884,                0.07309,                0.15626,                0.73267,              0.0068815,              0.0068815,              0.0068815
                     65,                0.40098,                0.45931,                0.81154,                0.26672,                0.95143,                0.99869,                 0.9983,                  0.995,                0.96681,                0.97254,                0.97217,                0.97583,                0.94346,                0.31403,                0.35226,                0.08133,                0.16013,                0.73621,               0.006832,               0.006832,               0.006832
                     66,                0.40597,                0.49359,                0.82197,                0.27093,                0.94053,                0.99869,                0.99739,                0.99499,                0.96472,                0.97511,                0.97386,                0.97816,                0.95549,                0.33706,                0.39818,                0.07609,                0.16924,                0.75516,              0.0067825,              0.0067825,              0.0067825
                     67,                0.41159,                0.49102,                0.82395,                0.27208,                 0.9475,                0.99351,                0.99989,                0.99495,                0.95641,                0.96996,                0.97088,                 0.9801,                0.96611,                0.35748,                0.32078,                0.06443,                0.18367,                0.77403,               0.006733,               0.006733,               0.006733
                     68,                0.40869,                0.49252,                 0.8402,                 0.2761,                0.94263,                 0.9985,                0.99869,                0.99496,                0.96018,                0.96973,                0.96993,                 0.9772,                 0.9567,                0.35042,                0.41152,                0.06305,                0.17365,                0.76378,              0.0066835,              0.0066835,              0.0066835
                     69,                0.40495,                0.50163,                0.81055,                0.27022,                0.94222,                0.99848,                0.99869,                  0.995,                0.95891,                0.97365,                0.97386,                0.97744,                0.95871,                0.35017,                 0.3603,                0.05479,                0.16748,                0.77907,               0.006634,               0.006634,               0.006634
                     70,                0.39958,                0.43092,                0.77932,                0.26709,                0.94521,                0.99835,                0.99739,                  0.995,                0.96377,                0.96956,                0.96863,                0.97501,                0.95731,                0.32913,                0.34253,                0.10035,                0.16114,                0.75065,              0.0065845,              0.0065845,              0.0065845
                     71,                0.40394,                 0.4858,                0.80615,                0.27167,                0.93762,                0.99729,                      1,                  0.995,                0.96224,                0.98033,                0.98301,                 0.9848,                0.95656,                0.32122,                0.30359,                0.07831,                0.16056,                0.74309,               0.006535,               0.006535,               0.006535
                     72,                0.39062,                 0.4599,                0.80252,                 0.2607,                0.93178,                0.99953,                0.99869,                  0.995,                0.96076,                0.96813,                0.96732,                 0.9634,                0.94495,                0.33781,                0.39194,                0.06915,                0.16257,                0.75873,              0.0064855,              0.0064855,              0.0064855
                     73,                0.39498,                0.43086,                0.77065,                0.26586,                 0.9448,                0.99858,                      1,                  0.995,                0.96044,                0.97482,                0.97255,                0.97717,                 0.9522,                0.32976,                0.35298,                0.08666,                0.16171,                0.74616,               0.006436,               0.006436,               0.006436
                     74,                0.39269,                0.47672,                0.78487,                0.26427,                0.93656,                0.99985,                0.99869,                  0.995,                0.95619,                0.94488,                0.94379,                0.94122,                0.92155,                 0.3392,                0.55995,                0.08812,                0.16631,                0.75231,              0.0063865,              0.0063865,              0.0063865
                     75,                0.39548,                0.46211,                0.77612,                0.26607,                0.94182,                0.99853,                0.99869,                  0.995,                0.96078,                0.96324,                 0.9634,                0.96753,                0.94812,                0.33686,                0.44719,                 0.0665,                 0.1607,                0.75995,               0.006337,               0.006337,               0.006337
                     76,                0.39602,                0.48214,                0.78816,                0.26779,                0.93907,                0.99856,                      1,                  0.995,                0.95973,                0.97375,                0.97516,                 0.9763,                0.94845,                0.33854,                0.37064,                0.07989,                0.15779,                0.75837,              0.0062875,              0.0062875,              0.0062875
                     77,                0.39825,                0.45093,                0.77036,                0.26688,                0.94324,                0.99739,                 0.9996,                  0.995,                0.95928,                0.96478,                0.96692,                0.97226,                0.95667,                0.34202,                0.38254,                0.04965,                0.16354,                0.76357,               0.006238,               0.006238,               0.006238
                     78,                0.39254,                0.43863,                0.75595,                0.26381,                 0.9351,                0.99724,                0.99608,                  0.995,                0.95995,                0.95796,                0.95686,                0.96416,                0.95059,                0.33658,                0.47555,                 0.0609,                0.16324,                0.75579,              0.0061885,              0.0061885,              0.0061885
                     79,                0.39635,                0.44185,                0.81541,                0.26747,                 0.9419,                0.99716,                0.99869,                  0.995,                0.96019,                0.97084,                0.96601,                0.96831,                0.94736,                0.32866,                0.42152,                0.07159,                0.16002,                0.74867,               0.006139,               0.006139,               0.006139
                     80,                0.39383,                0.43962,                 0.7474,                 0.2637,                0.94032,                 0.9959,                0.99869,                  0.995,                 0.9626,                0.95947,                0.95817,                0.96858,                0.94717,                0.33334,                0.47104,                0.05372,                0.16102,                0.75783,              0.0060895,              0.0060895,              0.0060895
                     81,                0.38522,                0.43876,                0.74514,                0.25943,                0.93957,                0.99722,                0.99869,                  0.995,                0.96279,                0.97618,                0.97516,                0.98191,                0.95664,                0.34494,                0.35417,                0.05157,                0.16104,                0.77067,                0.00604,                0.00604,                0.00604
                     82,                0.39327,                0.42126,                0.72343,                0.26277,                0.94629,                0.99449,                      1,                0.99495,                0.96297,                0.96808,                0.96601,                0.97284,                0.95276,                0.32995,                 0.3562,                0.04928,                0.15701,                0.75587,              0.0059905,              0.0059905,              0.0059905
                     83,                0.38973,                0.43604,                0.75287,                 0.2612,                0.93843,                0.99759,                0.99739,                0.99497,                 0.9592,                0.93584,                0.93433,                0.93709,                  0.923,                0.33183,                0.55717,                0.04817,                0.15827,                0.75321,               0.005941,               0.005941,               0.005941
                     84,                0.38788,                0.43176,                0.73085,                0.25919,                0.93476,                0.99866,                0.99869,                0.99495,                  0.957,                0.96072,                0.96078,                0.96221,                0.93752,                0.33667,                0.41241,                0.05562,                0.15954,                0.76273,              0.0058915,              0.0058915,              0.0058915
                     85,                0.38901,                 0.4455,                0.76156,                 0.2623,                0.93882,                0.99853,                0.99869,                0.99492,                 0.9613,                0.98284,                0.98301,                0.98751,                0.96306,                0.33099,                0.30154,                0.05193,                0.15947,                0.75897,               0.005842,               0.005842,               0.005842
                     86,                0.38641,                0.41373,                0.73698,                0.26049,                0.92718,                0.99869,                0.99867,                0.99497,                0.96138,                0.96304,                0.96078,                0.97392,                0.95509,                0.32553,                0.43341,                0.05603,                0.15446,                0.75505,              0.0057925,              0.0057925,              0.0057925
                     87,                0.38002,                0.38988,                0.70241,                0.25498,                0.93434,                0.99869,                0.99963,                0.99491,                0.96085,                0.96343,                0.96435,                0.97299,                0.95114,                0.33373,                0.41227,                0.05913,                0.16026,                0.75938,               0.005743,               0.005743,               0.005743
                     88,                0.38721,                0.43467,                0.74298,                 0.2607,                0.93345,                0.99829,                      1,                0.99488,                0.96166,                0.95293,                0.95425,                0.95113,                0.92892,                0.32857,                0.46793,                0.04837,                0.15913,                0.75406,              0.0056935,              0.0056935,              0.0056935
                     89,                0.38384,                0.43223,                0.74775,                0.25804,                0.92946,                0.99609,                0.99981,                0.99496,                0.96003,                0.94921,                0.95276,                0.94916,                0.92288,                0.33306,                0.54135,                0.04548,                0.15822,                0.75366,               0.005644,               0.005644,               0.005644
                     90,                0.38176,                0.40973,                0.74369,                 0.2559,                0.94282,                0.99852,                0.99869,                0.99497,                0.96187,                0.96715,                0.96732,                0.97186,                 0.9475,                0.33388,                0.39395,                0.05112,                0.15917,                0.75251,              0.0055945,              0.0055945,              0.0055945
                     91,                0.37722,                0.39476,                0.70752,                0.25521,                0.93434,                0.99739,                0.99849,                0.99495,                0.96449,                0.96475,                0.96582,                0.97179,                0.94781,                 0.3263,                0.40205,                0.05105,                0.15726,                0.74649,               0.005545,               0.005545,               0.005545
                     92,                0.37976,                0.39917,                0.70275,                0.25914,                0.94277,                0.99722,                0.99869,                0.99495,                 0.9672,                0.97111,                0.97255,                0.97996,                 0.9579,                0.31495,                0.36187,                0.06279,                0.15277,                0.74074,              0.0054955,              0.0054955,              0.0054955
                     93,                0.37803,                0.42681,                0.73837,                0.25617,                0.93421,                0.99739,                0.99982,                0.99497,                0.96603,                0.97392,                0.97629,                0.97744,                0.94186,                0.31461,                0.36184,                0.05765,                0.15262,                0.73582,               0.005446,               0.005446,               0.005446
                     94,                0.38488,                0.42425,                0.71931,                0.26154,                0.92996,                0.99726,                0.99869,                0.99496,                0.96451,                0.97898,                0.98039,                0.98658,                0.95878,                0.31994,                0.32418,                0.06859,                0.15458,                0.74106,              0.0053965,              0.0053965,              0.0053965
                     95,                0.37721,                0.40567,                0.69486,                0.25677,                0.93315,                0.99609,                0.99977,                0.99497,                0.96344,                0.98177,                0.98539,                0.98871,                0.96436,                0.32567,                 0.2942,                 0.0598,                0.15811,                 0.7449,               0.005347,               0.005347,               0.005347
                     96,                0.37979,                 0.3796,                0.69545,                0.25584,                0.93529,                0.99733,                0.99869,                0.99497,                0.96292,                0.97513,                0.97647,                0.98161,                0.95957,                0.32834,                0.31955,                0.06036,                0.15627,                0.74845,              0.0052975,              0.0052975,              0.0052975
                     97,                0.38195,                0.42867,                0.72922,                0.25752,                0.93565,                0.99739,                0.99851,                0.99496,                0.96398,                0.96857,                0.96676,                0.97502,                0.94958,                0.32554,                 0.3725,                0.06391,                0.15433,                0.74516,               0.005248,               0.005248,               0.005248
                     98,                0.37341,                0.38555,                0.67056,                0.25163,                0.93282,                0.99739,                0.99841,                0.99496,                0.96655,                0.96182,                0.96209,                0.97219,                0.95187,                0.32186,                0.37874,                0.06549,                0.15465,                0.74253,              0.0051985,              0.0051985,              0.0051985
                     99,                0.37003,                0.37902,                0.66219,                0.25119,                0.93951,                0.99739,                0.99855,                0.99499,                0.96762,                0.95822,                0.95936,                0.97069,                0.95897,                0.31868,                0.38497,                0.06216,                0.15308,                0.73982,               0.005149,               0.005149,               0.005149
                    100,                0.36806,                0.37394,                 0.6548,                0.25112,                 0.9307,                0.99724,                0.99869,                0.99493,                0.96846,                0.94894,                0.95033,                0.95387,                0.93918,                0.31605,                0.48291,                0.05283,                0.15298,                0.74049,              0.0050995,              0.0050995,              0.0050995
                    101,                0.37306,                0.38726,                 0.6904,                0.25176,                0.93271,                0.99731,                0.99869,                0.99493,                0.96859,                 0.9516,                0.95294,                0.95541,                0.93997,                0.31811,                0.47316,                0.05166,                0.15259,                0.74473,                0.00505,                0.00505,                0.00505
                    102,                0.37751,                0.39625,                0.68811,                0.25607,                0.93506,                0.99735,                0.99869,                0.99497,                0.96649,                0.95165,                0.95294,                0.95659,                0.93532,                0.31592,                0.47957,                0.05169,                0.15225,                0.74571,              0.0050005,              0.0050005,              0.0050005
