                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.67611,                 3.7682,                      0,                0.38957,                 1.0281,                0.99933,                0.99975,                  0.995,                0.95969,                0.95464,                0.94841,                0.96649,                0.83182,                0.33335,                 1.1497,                      0,                0.17337,                0.75465,               0.009637,               0.009637,               0.009637
                     24,                0.67457,                 3.7634,                      0,                0.38794,                 1.0334,                0.99928,                0.99971,                  0.995,                0.95973,                0.95452,                 0.9482,                0.96641,                0.83196,                0.33317,                 1.1493,                      0,                0.17346,                0.75465,              0.0096205,              0.0096205,              0.0096205
                     25,                0.67292,                 3.7587,                      0,                0.38699,                 1.0319,                0.99931,                0.99972,                  0.995,                0.95985,                0.95457,                0.94815,                 0.9665,                 0.8321,                 0.3332,                 1.1503,                      0,                0.17338,                0.75478,               0.009604,               0.009604,               0.009604
                     26,                0.67637,                 3.7812,                      0,                0.38982,                 1.0319,                0.99931,                0.99979,                  0.995,                0.95973,                0.95439,                0.94801,                0.96646,                0.83206,                0.33335,                 1.1501,                      0,                0.17327,                0.75488,              0.0095875,              0.0095875,              0.0095875
                     27,                0.67696,                 3.7728,                      0,                 0.3902,                 1.0315,                 0.9993,                0.99972,                  0.995,                0.95957,                0.95432,                0.94791,                 0.9665,                0.83226,                0.33394,                 1.1511,                      0,                0.17314,                0.75513,               0.009571,               0.009571,               0.009571
                     28,                0.67519,                 3.7632,                      0,                0.38919,                 1.0309,                0.99933,                0.99972,                  0.995,                0.95943,                0.95425,                0.94779,                0.96655,                0.83245,                0.33448,                  1.152,                      0,                 0.1732,                0.75534,              0.0095545,              0.0095545,              0.0095545
                     29,                0.67433,                 3.7612,                      0,                0.38829,                 1.0325,                0.99933,                0.99971,                  0.995,                0.95937,                0.95396,                 0.9475,                0.96637,                0.83262,                0.33477,                 1.1527,                      0,                0.17322,                0.75554,               0.009538,               0.009538,               0.009538
                     30,                0.67849,                 3.8021,                      0,                0.39153,                 1.0302,                0.99936,                0.99971,                  0.995,                0.95892,                0.95402,                0.94746,                0.96654,                0.83276,                0.33554,                 1.1537,                      0,                0.17341,                0.75596,              0.0095215,              0.0095215,              0.0095215
                     31,                0.67426,                 3.7645,                      0,                0.38875,                  1.028,                0.99933,                0.99972,                  0.995,                0.95877,                0.95407,                0.94758,                0.96665,                0.83267,                 0.3359,                 1.1545,                      0,                0.17343,                0.75611,               0.009505,               0.009505,               0.009505
                     32,                0.67335,                 3.7532,                      0,                0.38761,                 1.0318,                 0.9993,                0.99973,                  0.995,                0.95872,                0.95397,                0.94741,                0.96664,                0.83278,                0.33621,                 1.1545,                      0,                0.17361,                0.75627,              0.0094885,              0.0094885,              0.0094885
                     33,                0.67617,                 3.7726,                      0,                0.38981,                 1.0322,                0.99936,                0.99976,                  0.995,                0.95869,                0.95401,                0.94726,                0.96664,                0.83296,                0.33645,                 1.1556,                      0,                0.17367,                0.75647,               0.009472,               0.009472,               0.009472
                     34,                0.67607,                 3.7763,                      0,                0.38958,                 1.0309,                0.99945,                0.99978,                  0.995,                0.95861,                0.95387,                0.94736,                0.96645,                0.83269,                0.33653,                 1.1564,                      0,                0.17369,                0.75653,              0.0094555,              0.0094555,              0.0094555
                     35,                0.67017,                 3.7437,                      0,                0.38609,                 1.0289,                0.99943,                0.99976,                  0.995,                0.95879,                0.95373,                0.94728,                0.96642,                0.83279,                0.33606,                 1.1564,                      0,                0.17356,                0.75644,               0.009439,               0.009439,               0.009439
                     36,                0.67372,                 3.7715,                      0,                0.38872,                 1.0283,                0.99938,                0.99972,                  0.995,                0.95868,                0.95379,                 0.9472,                0.96653,                0.83318,                0.33607,                 1.1561,                      0,                0.17347,                0.75651,              0.0094225,              0.0094225,              0.0094225
                     37,                0.67483,                 3.7699,                      0,                0.38881,                 1.0311,                0.99936,                0.99967,                  0.995,                0.95849,                0.95391,                 0.9472,                0.96651,                0.83311,                0.33632,                 1.1562,                      0,                0.17346,                0.75659,               0.009406,               0.009406,               0.009406
                     38,                0.67179,                 3.7423,                      0,                0.38654,                 1.0297,                0.99936,                0.99966,                  0.995,                0.95861,                0.95373,                0.94731,                0.96646,                0.83307,                0.33598,                 1.1558,                      0,                0.17353,                0.75648,              0.0093895,              0.0093895,              0.0093895
                     39,                0.66849,                  3.713,                      0,                0.38438,                 1.0331,                0.99936,                0.99965,                  0.995,                0.95864,                0.95401,                0.94748,                0.96667,                0.83329,                0.33616,                 1.1548,                      0,                0.17349,                0.75646,               0.009373,               0.009373,               0.009373
                     40,                0.67228,                 3.7478,                      0,                0.38784,                 1.0295,                0.99935,                 0.9997,                  0.995,                0.95868,                0.95412,                0.94753,                0.96679,                0.83363,                0.33599,                 1.1545,                      0,                 0.1731,                0.75642,              0.0093565,              0.0093565,              0.0093565
                     41,                0.66935,                  3.726,                      0,                0.38533,                 1.0334,                0.99933,                0.99966,                  0.995,                0.95855,                0.95448,                0.94765,                0.96694,                0.83363,                0.33629,                 1.1541,                      0,                0.17315,                0.75653,                0.00934,                0.00934,                0.00934
                     42,                0.67356,                 3.7552,                      0,                0.38739,                 1.0291,                0.99936,                0.99966,                  0.995,                0.95861,                0.95446,                0.94763,                0.96682,                0.83339,                0.33646,                 1.1544,                      0,                0.17322,                0.75664,              0.0093235,              0.0093235,              0.0093235
                     43,                0.67094,                 3.7426,                      0,                0.38664,                 1.0292,                0.99933,                0.99969,                  0.995,                0.95856,                0.95482,                0.94781,                0.96699,                0.83346,                 0.3367,                 1.1549,                      0,                0.17301,                0.75678,               0.009307,               0.009307,               0.009307
