                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.36969,                0.30674,                0.50242,                0.25125,                0.93159,                 0.9999,                      1,                  0.995,                0.96345,                0.98261,                0.98271,                0.98548,                0.97181,                0.29261,                0.27555,                0.02928,                0.16646,                0.74326,              0.0095644,              0.0095644,              0.0095644
                     24,                0.37158,                 0.3266,                0.53325,                0.25449,                0.93711,                      1,                0.99981,                  0.995,                0.97042,                0.98126,                0.98109,                0.98765,                 0.9766,                0.29197,                0.26768,                0.03911,                 0.1601,                0.74065,              0.0095446,              0.0095446,              0.0095446
                     25,                0.38169,                0.34329,                 0.5484,                0.26015,                0.92474,                0.99218,                0.91443,                0.98105,                0.84855,                0.87011,                0.79539,                0.80857,                0.74386,                 0.6105,                  1.802,                 1.1003,                0.48808,                0.97171,              0.0095248,              0.0095248,              0.0095248
                     26,                0.35455,                0.29356,                 0.4681,                0.24261,                0.92609,                0.99987,                      1,                  0.995,                0.97377,                0.98114,                0.98127,                0.98624,                 0.9813,                    0.3,                 0.1989,                 0.0291,                0.15218,                0.75718,               0.009505,               0.009505,               0.009505
                     27,                0.38791,                0.37809,                0.59912,                0.26633,                0.94189,                0.98719,                0.88827,                0.97895,                0.85511,                0.76254,                0.68444,                 0.6621,                 0.5375,                0.51436,                  2.762,                 2.1535,                0.43926,                0.91155,              0.0094852,              0.0094852,              0.0094852
                     28,                0.35814,                0.30915,                0.51116,                0.24307,                0.92547,                0.99992,                      1,                  0.995,                0.96833,                0.99127,                0.99135,                0.99401,                  0.986,                0.29404,                0.16196,                0.03311,                0.14852,                0.75091,              0.0094654,              0.0094654,              0.0094654
                     29,                0.36042,                0.30811,                0.50446,                0.24681,                0.92912,                0.93863,                0.93804,                0.98018,                0.81315,                0.81247,                0.72415,                0.71108,                 0.5948,                0.65921,                 2.3785,                 2.1822,                0.49029,                 1.0195,              0.0094456,              0.0094456,              0.0094456
                     30,                0.38599,                0.37145,                 0.5984,                0.26247,                0.93118,                0.98169,                0.97262,                0.99316,                0.91356,                0.81252,                0.80548,                0.78676,                0.72861,                0.41412,                 2.0523,                0.49208,                0.27102,                0.82883,              0.0094258,              0.0094258,              0.0094258
                     31,                0.35267,                0.29338,                0.48002,                0.24127,                0.92084,                0.99996,                      1,                  0.995,                0.93672,                0.96376,                  0.958,                0.96205,                0.94028,                0.38174,                0.38732,                 0.1409,                 0.2176,                 0.8056,               0.009406,               0.009406,               0.009406
                     32,                0.38873,                0.36126,                0.56051,                0.26553,                0.93602,                0.97315,                0.93084,                0.98618,                0.84973,                0.87929,                0.76369,                0.80322,                0.66669,                0.62454,                 2.2476,                 1.9928,                0.47282,                0.98026,              0.0093862,              0.0093862,              0.0093862
                     33,                0.35511,                0.29005,                0.49138,                0.24173,                0.92197,                0.99972,                0.98559,                0.99461,                0.95176,                0.94576,                0.93228,                 0.9388,                 0.9006,                0.33534,                0.53911,                0.17331,                0.19619,                0.77939,              0.0093664,              0.0093664,              0.0093664
                     34,                0.36085,                0.32663,                 0.5144,                 0.2467,                0.92358,                0.99845,                      1,                  0.995,                 0.9678,                0.97237,                0.97118,                0.97411,                0.96798,                0.29241,                 0.2424,                0.03897,                0.16254,                0.74646,              0.0093466,              0.0093466,              0.0093466
                     35,                0.37401,                0.34472,                0.55159,                0.25509,                 0.9247,                      1,                      1,                  0.995,                0.96169,                0.95939,                0.95821,                0.95986,                0.94661,                 0.2853,                0.45665,                0.05153,                0.16217,                0.73984,              0.0093268,              0.0093268,              0.0093268
                     36,                0.35663,                0.30762,                0.49084,                0.24302,                0.92142,                      1,                0.99986,                  0.995,                0.97182,                0.94474,                0.94236,                0.94267,                0.93085,                0.28405,                0.64288,                0.11348,                 0.1627,                0.73278,               0.009307,               0.009307,               0.009307
                     37,                0.38122,                0.34946,                0.56361,                0.25987,                0.92125,                0.98421,                0.98825,                0.99458,                0.95367,                0.94978,                0.93228,                0.95033,                0.91474,                0.33898,                 0.7924,                0.12533,                0.19936,                0.78346,              0.0092872,              0.0092872,              0.0092872
                     38,                0.37385,                 0.3475,                0.55351,                0.25494,                0.92272,                0.99986,                      1,                  0.995,                0.96605,                0.97968,                0.97983,                0.97626,                0.96504,                0.30576,                0.22577,                0.12906,                0.15971,                 0.7611,              0.0092674,              0.0092674,              0.0092674
                     39,                0.37705,                0.35702,                0.56525,                0.25491,                0.93197,                0.99957,                0.99856,                  0.995,                0.95891,                0.96063,                0.95965,                0.96263,                0.94432,                0.31142,                0.35159,                0.06528,                0.16569,                0.76264,              0.0092476,              0.0092476,              0.0092476
                     40,                0.37104,                0.31317,                0.52696,                0.25281,                0.92539,                0.99986,                      1,                  0.995,                0.96606,                0.97234,                0.97118,                0.97552,                0.96963,                0.29302,                0.25011,                0.05198,                0.15979,                0.75288,              0.0092278,              0.0092278,              0.0092278
                     41,                0.37003,                0.36522,                0.55967,                0.25211,                0.92686,                0.99856,                 0.9999,                  0.995,                0.96739,                0.98417,                0.98549,                0.98847,                0.97621,                0.29222,                0.25678,                0.03894,                0.16326,                0.74756,               0.009208,               0.009208,               0.009208
                     42,                0.36534,                 0.3489,                0.52532,                 0.2497,                0.92023,                0.99991,                      1,                  0.995,                0.97346,                0.99271,                 0.9928,                0.99434,                0.98817,                0.27211,                0.17537,                0.02761,                0.15776,                0.72846,              0.0091882,              0.0091882,              0.0091882
                     43,                0.36596,                0.33449,                0.50386,                0.25015,                0.92652,                 0.9999,                      1,                  0.995,                0.96762,                0.98982,                0.98991,                0.98918,                0.96756,                0.28232,                0.21167,                0.03853,                0.15811,                0.73661,              0.0091684,              0.0091684,              0.0091684
                     44,                0.35706,                0.33605,                0.50561,                0.24368,                0.93099,                0.99855,                0.99435,                  0.995,                0.95515,                0.95511,                0.95039,                 0.9638,                0.93288,                0.34038,                0.43279,                0.17362,                0.19004,                 0.7643,              0.0091486,              0.0091486,              0.0091486
                     45,                 0.3917,                0.36411,                0.55029,                0.27026,                0.92604,                0.99956,                      1,                  0.995,                0.95959,                0.97075,                0.97118,                0.96806,                0.93346,                0.30648,                 0.6475,                0.23426,                0.16977,                0.76275,              0.0091288,              0.0091288,              0.0091288
                     46,                0.36246,                0.32599,                0.52208,                0.24864,                0.91693,                      1,                 0.9913,                  0.995,                0.96768,                0.96932,                0.95965,                0.96851,                0.95585,                0.28492,                0.42616,                0.07212,                0.17048,                0.73732,               0.009109,               0.009109,               0.009109
                     47,                0.36902,                0.32665,                0.52877,                0.25514,                0.92649,                0.99996,                      1,                  0.995,                0.97108,                0.98846,                  0.987,                0.98982,                0.98206,                0.28424,                0.17612,                0.02799,                0.15565,                0.73766,              0.0090892,              0.0090892,              0.0090892
                     48,                0.36574,                0.33435,                0.54652,                0.24991,                0.92208,                0.97776,                0.95002,                 0.9889,                  0.837,                0.77318,                0.74063,                0.71498,                0.58491,                 0.5904,                 2.3992,                 1.3581,                0.42286,                0.95412,              0.0090694,              0.0090694,              0.0090694
                     49,                0.38734,                0.39414,                 0.6458,                0.26314,                 0.9269,                0.95421,                0.91931,                0.97357,                0.80336,                0.63175,                0.59574,                0.51859,                0.35959,                0.60898,                  3.907,                 1.9108,                0.46243,                0.96909,              0.0090496,              0.0090496,              0.0090496
                     50,                 0.3899,                0.36835,                0.59929,                0.26404,                0.92586,                0.99833,                      1,                0.99497,                0.95682,                0.98879,                0.98991,                0.99146,                0.96838,                0.33036,                0.20665,                0.09467,                0.16894,                 0.7812,              0.0090298,              0.0090298,              0.0090298
                     51,                0.38075,                0.39541,                0.63001,                0.25991,                0.92304,                0.97725,                0.99025,                0.99423,                0.90568,                0.93671,                0.93516,                0.94853,                0.89044,                 0.4437,                0.64571,                0.24292,                0.26756,                0.84983,                0.00901,                0.00901,                0.00901
                     52,                0.35825,                0.33227,                0.56407,                0.24502,                0.93295,                0.99969,                      1,                  0.995,                0.95318,                0.97664,                0.97695,                0.97584,                0.95505,                0.31175,                0.28594,                0.06206,                0.17245,                  0.752,              0.0089902,              0.0089902,              0.0089902
                     53,                0.37101,                0.35118,                0.58431,                0.25251,                0.93237,                0.99856,                0.99724,                  0.995,                0.94282,                0.96311,                0.94054,                0.95524,                0.90196,                0.36034,                0.74123,                0.49991,                0.20727,                0.80901,              0.0089704,              0.0089704,              0.0089704
                     54,                0.35497,                0.32046,                0.53849,                0.23884,                0.92662,                0.99819,                      1,                  0.995,                0.96245,                0.98844,                0.98534,                0.98752,                0.97535,                0.31254,                0.20337,                0.04018,                 0.1712,                0.77041,              0.0089506,              0.0089506,              0.0089506
                     55,                0.38285,                0.33942,                0.57599,                0.25903,                 0.9256,                      1,                0.99984,                  0.995,                0.96205,                0.97641,                 0.9755,                0.97442,                0.95672,                0.29628,                 0.2774,                0.05261,                 0.1794,                0.75081,              0.0089308,              0.0089308,              0.0089308
                     56,                0.34926,                0.31364,                0.53889,                 0.2405,                0.92772,                0.99831,                      1,                0.99499,                0.95414,                 0.9653,                0.96686,                  0.966,                0.94258,                0.29545,                0.42308,                0.05838,                0.16507,                 0.7469,               0.008911,               0.008911,               0.008911
                     57,                0.37086,                0.36851,                 0.5937,                0.25362,                0.92468,                 0.9998,                      1,                  0.995,                0.95688,                0.98405,                0.97807,                0.97763,                0.95503,                0.29406,                 0.2216,                0.09395,                0.16537,                0.74676,              0.0088912,              0.0088912,              0.0088912
                     58,                0.36584,                0.34458,                0.58198,                0.25136,                0.93334,                0.99848,                      1,                0.99499,                0.96342,                0.98773,                 0.9755,                0.98404,                0.96877,                0.29816,                0.21665,                0.02974,                 0.1623,                0.75168,              0.0088714,              0.0088714,              0.0088714
                     59,                0.37462,                0.36102,                0.59166,                0.25605,                0.92272,                0.99424,                0.99488,                0.99494,                0.94237,                0.90221,                0.90402,                0.89428,                0.82761,                 0.3859,                  1.226,                0.16557,                0.21781,                0.79642,              0.0088516,              0.0088516,              0.0088516
                     60,                0.37385,                0.35383,                0.58253,                0.25525,                0.93806,                0.99984,                      1,                  0.995,                0.96232,                0.98399,                0.98415,                0.98407,                0.95844,                0.30002,                0.29791,                0.06224,                0.16022,                0.75964,              0.0088318,              0.0088318,              0.0088318
                     61,                0.33674,                0.27734,                0.49755,                0.23078,                0.93119,                0.99983,                      1,                  0.995,                0.96101,                0.96821,                0.96538,                0.96426,                0.93169,                0.31365,                0.36074,                0.15512,                0.16955,                0.76562,               0.008812,               0.008812,               0.008812
                     62,                0.34482,                0.28445,                0.54596,                0.23865,                 0.9334,                0.99675,                      1,                0.99497,                0.96577,                0.98688,                0.98703,                0.98925,                0.96569,                0.28938,                0.30047,                0.04791,                0.16066,                0.73775,              0.0087922,              0.0087922,              0.0087922
                     63,                 0.3894,                0.40882,                0.63604,                0.26489,                0.91725,                      1,                0.99997,                  0.995,                0.96215,                0.97118,                0.97117,                0.97589,                0.95694,                0.31932,                 0.3383,                0.05264,                0.17136,                0.77002,              0.0087724,              0.0087724,              0.0087724
                     64,                0.36941,                0.35028,                 0.5881,                0.25382,                 0.9244,                0.99992,                      1,                  0.995,                0.95906,                0.97808,                0.97695,                0.97866,                0.95612,                0.32775,                 0.3372,                0.10509,                0.16728,                0.78624,              0.0087526,              0.0087526,              0.0087526
                     65,                0.35076,                0.31368,                0.55422,                0.24334,                0.92428,                0.99996,                      1,                  0.995,                0.96118,                0.97689,                0.97695,                0.97665,                0.95598,                0.31084,                0.39733,                0.12012,                0.17008,                0.75179,              0.0087328,              0.0087328,              0.0087328
                     66,                0.35616,                0.33079,                0.55664,                0.24313,                0.93734,                      1,                0.99985,                  0.995,                0.96484,                0.98991,                0.98976,                0.99145,                0.98368,                0.30787,                0.18364,                0.04691,                0.16473,                0.77309,               0.008713,               0.008713,               0.008713
                     67,                0.36162,                0.33405,                0.55259,                0.24801,                0.93003,                0.99855,                      1,                  0.995,                0.96575,                0.99458,                 0.9928,                0.99445,                0.98744,                0.28464,                0.14462,                 0.0356,                0.15384,                0.73799,              0.0086932,              0.0086932,              0.0086932
                     68,                0.36408,                0.33486,                0.55098,                0.24952,                0.93012,                0.99955,                      1,                  0.995,                0.96663,                0.95631,                0.95677,                0.96329,                0.94683,                0.29997,                0.42711,                0.04874,                 0.1585,                0.75392,              0.0086734,              0.0086734,              0.0086734
                     69,                0.37124,                0.38138,                0.64219,                0.25487,                 0.9277,                      1,                0.99984,                  0.995,                0.96113,                0.98126,                0.98111,                0.98404,                0.95961,                0.31869,                0.31058,                0.19804,                0.16898,                0.77326,              0.0086536,              0.0086536,              0.0086536
                     70,                0.36719,                0.35324,                0.57518,                0.25281,                0.92487,                0.97959,                0.96814,                0.99181,                0.93323,                0.90515,                0.89383,                0.90469,                 0.8542,                0.38741,                 1.1741,                 0.2931,                0.25267,                0.81614,              0.0086338,              0.0086338,              0.0086338
                     71,                0.36184,                0.35897,                0.56636,                0.24856,                 0.9264,                      1,                0.99997,                  0.995,                0.96374,                0.97519,                0.97262,                0.97834,                 0.9601,                0.30428,                0.36092,                0.11715,                0.15222,                0.76262,               0.008614,               0.008614,               0.008614
                     72,                0.37791,                0.35932,                0.58183,                0.26204,                0.92012,                0.99854,                0.99856,                0.99496,                0.96366,                0.98408,                0.97956,                0.98356,                0.95223,                0.28959,                0.31693,                0.05267,                0.16424,                0.74526,              0.0085942,              0.0085942,              0.0085942
                     73,                0.35455,                0.32442,                0.56232,                0.24287,                0.91611,                      1,                0.99996,                  0.995,                0.95819,                0.97406,                0.97404,                0.97012,                0.94523,                0.32375,                0.31741,                0.06633,                0.17527,                0.76833,              0.0085744,              0.0085744,              0.0085744
                     74,                0.36131,                0.33978,                0.56131,                 0.2488,                0.92392,                0.99945,                      1,                  0.995,                0.95516,                0.98812,                0.98127,                0.98618,                0.97651,                0.31711,                0.22711,                0.05749,                0.16104,                0.76799,              0.0085546,              0.0085546,              0.0085546
                     75,                0.35639,                0.31046,                0.56218,                0.24404,                0.92439,                0.99842,                      1,                0.99496,                0.95301,                 0.9463,                0.94669,                0.93039,                0.87963,                0.32886,                0.76192,                0.07409,                0.16874,                0.77705,              0.0085348,              0.0085348,              0.0085348
                     76,                0.35204,                0.29905,                0.55143,                  0.241,                0.92579,                0.99979,                      1,                  0.995,                0.95028,                0.93593,                0.93084,                0.91878,                0.90538,                0.32231,                 0.6423,                 0.2003,                 0.1688,                0.75959,               0.008515,               0.008515,               0.008515
                     77,                0.36083,                0.35519,                0.60199,                0.24831,                0.92035,                0.99841,                      1,                0.99497,                0.96317,                0.98372,                0.98127,                 0.9861,                 0.9734,                0.30387,                0.23264,                0.06614,                0.16775,                0.75207,              0.0084952,              0.0084952,              0.0084952
                     78,                0.38007,                 0.3738,                0.64663,                0.25907,                0.92582,                      1,                0.99997,                  0.995,                0.95789,                0.98703,                  0.987,                0.98466,                0.96454,                0.31882,                0.24202,                0.14178,                0.16929,                0.76318,              0.0084754,              0.0084754,              0.0084754
                     79,                0.34002,                0.28204,                0.53596,                0.23457,                 0.9373,                      1,                0.99984,                  0.995,                0.96166,                0.99261,                0.99135,                0.99425,                0.98169,                0.31545,                 0.1802,                0.06066,                0.15659,                0.76728,              0.0084556,              0.0084556,              0.0084556
                     80,                0.36559,                0.33826,                0.56179,                0.25002,                0.91947,                0.99843,                      1,                0.99499,                0.96375,                0.97684,                0.97839,                0.97884,                0.96387,                 0.3045,                0.23354,                 0.0397,                0.15725,                0.75782,              0.0084358,              0.0084358,              0.0084358
                     81,                0.37028,                0.37426,                0.60519,                0.25209,                0.92624,                0.99695,                      1,                0.99496,                0.96262,                0.95528,                0.95821,                0.95246,                0.93611,                0.30681,                0.31771,                0.16723,                 0.1707,                0.75462,               0.008416,               0.008416,               0.008416
                     82,                0.36573,                0.33983,                0.56363,                0.25128,                0.92538,                0.99986,                      1,                  0.995,                0.95592,                0.99266,                 0.9928,                0.99343,                0.97823,                0.31199,                0.18294,                0.06148,                0.16334,                0.76206,              0.0083962,              0.0083962,              0.0083962
                     83,                0.36965,                0.34863,                0.60759,                0.25273,                0.91858,                0.99856,                0.99946,                  0.995,                0.94392,                0.97253,                0.97262,                0.97809,                0.95061,                0.35145,                0.31955,                0.15796,                0.18967,                0.79227,              0.0083764,              0.0083764,              0.0083764
                     84,                0.37022,                0.35747,                0.57115,                0.25397,                0.92733,                      1,                0.99988,                  0.995,                0.95857,                0.96925,                 0.9683,                0.96931,                0.95006,                0.31161,                0.33599,                0.08621,                0.16242,                0.76591,              0.0083566,              0.0083566,              0.0083566
                     85,                0.37694,                0.39269,                0.63725,                0.25892,                0.91858,                0.99844,                      1,                0.99499,                0.96993,                0.97691,                0.97839,                0.98099,                0.96832,                0.28248,                 0.2084,                0.02986,                0.15244,                0.73954,              0.0083368,              0.0083368,              0.0083368
