                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.39227,                0.78095,                0.99423,                0.26729,                0.94315,                0.99836,                0.99856,                  0.995,                0.94312,                0.93932,                0.92075,                 0.9264,                0.77036,                0.37433,                  1.309,                0.42482,                0.20228,                0.80841,              0.0095644,              0.0095644,              0.0095644
                     24,                0.39669,                0.80506,                 1.0311,                0.27102,                0.95044,                0.99856,                0.99774,                  0.995,                0.92154,                0.89642,                0.87896,                0.85817,                0.63139,                0.39938,                 2.0326,                0.65896,                0.22735,                0.82973,              0.0095446,              0.0095446,              0.0095446
                     25,                0.40428,                0.84297,                 1.0155,                0.27548,                0.93322,                0.99434,                0.99424,                0.99497,                0.92774,                0.91521,                0.88648,                0.89427,                0.69737,                 0.3904,                 1.5387,                0.94218,                0.20621,                0.81804,              0.0095248,              0.0095248,              0.0095248
                     26,                0.38318,                0.74785,                0.99259,                0.26359,                0.93926,                 0.9971,                0.99244,                0.99499,                0.90521,                0.77841,                0.74928,                0.70165,                0.49337,                0.44256,                 2.8968,                 1.0962,                0.28055,                0.85424,               0.009505,               0.009505,               0.009505
                     27,                0.42163,                0.90308,                  1.128,                0.29017,                0.95763,                 0.9982,                      1,                0.99499,                0.91972,                0.80038,                0.79827,                0.75987,                0.57545,                 0.4253,                 2.4413,                  0.799,                0.23292,                0.84794,              0.0094852,              0.0094852,              0.0094852
                     28,                0.38855,                0.71291,                0.96115,                 0.2657,                0.93665,                0.99463,                0.96254,                0.99213,                0.87005,                0.72779,                 0.6902,                0.59778,                0.40013,                0.52018,                  3.617,                 1.6792,                0.35492,                0.90954,              0.0094654,              0.0094654,              0.0094654
                     29,                0.38649,                0.77999,                 1.0418,                0.26494,                0.94316,                0.99842,                      1,                  0.995,                0.93282,                0.88243,                0.87604,                0.84022,                0.66103,                0.37075,                 1.5533,                0.63975,                0.20669,                0.80462,              0.0094456,              0.0094456,              0.0094456
                     30,                0.41402,                0.90417,                 1.1334,                0.28393,                0.94461,                0.99706,                0.98991,                0.99491,                0.89741,                0.76992,                0.73292,                0.65509,                0.44619,                0.44639,                 3.1291,                 1.7714,                0.27167,                0.85855,              0.0094258,              0.0094258,              0.0094258
                     31,                0.38449,                0.70543,                0.96432,                 0.2643,                 0.9323,                0.99891,                0.99856,                  0.995,                 0.9312,                0.89058,                0.87959,                0.85468,                0.67982,                0.36328,                 1.5259,                0.68688,                0.20982,                0.78802,               0.009406,               0.009406,               0.009406
                     32,                 0.4226,                0.87799,                 1.1061,                0.28687,                0.95149,                0.99973,                      1,                  0.995,                 0.9437,                0.94129,                 0.9241,                0.92336,                0.74223,                0.37425,                 1.3938,                0.33947,                0.20197,                0.79633,              0.0093862,              0.0093862,              0.0093862
                     33,                0.38341,                0.73944,                0.97054,                0.26177,                0.93447,                0.99569,                 0.9991,                0.99497,                0.90385,                0.71354,                 0.7147,                0.66314,                0.51972,                 0.4508,                  3.357,                 1.2888,                0.23113,                0.86392,              0.0093664,              0.0093664,              0.0093664
                     34,                0.39258,                0.80038,                 1.0173,                0.27072,                0.93569,                 0.9985,                      1,                  0.995,                0.92701,                0.90989,                 0.9049,                0.88861,                0.67262,                0.39259,                 1.7688,                0.51284,                0.21548,                0.82909,              0.0093466,              0.0093466,              0.0093466
                     35,                0.39885,                0.81589,                  1.045,                 0.2756,                 0.9372,                 0.9956,                0.97909,                0.98732,                0.89683,                0.83156,                0.76824,                0.75133,                0.49518,                0.43722,                 2.9634,                 1.0103,                0.28259,                0.84266,              0.0093268,              0.0093268,              0.0093268
                     36,                0.38857,                0.76333,                0.97981,                0.26623,                0.93525,                0.99836,                      1,                0.99499,                0.93793,                0.88146,                0.87176,                0.85552,                0.73223,                0.37201,                 1.6052,                0.30955,                0.21751,                0.81024,               0.009307,               0.009307,               0.009307
                     37,                0.41454,                0.87303,                 1.0814,                0.28298,                 0.9355,                0.99712,                0.99683,                  0.995,                0.92688,                0.84614,                0.80829,                0.78325,                0.58969,                0.39214,                 2.3399,                0.40758,                 0.2167,                0.81136,              0.0092872,              0.0092872,              0.0092872
                     38,                0.40487,                0.84444,                 1.0656,                0.27592,                0.93571,                0.99987,                0.99856,                  0.995,                0.92952,                0.87829,                0.85267,                0.85037,                0.68449,                0.38145,                 1.6529,                 0.5729,                0.20165,                0.81141,              0.0092674,              0.0092674,              0.0092674
                     39,                0.40199,                0.87048,                 1.0638,                 0.2723,                0.94649,                0.99709,                0.98635,                0.99493,                0.89184,                0.82563,                0.79823,                0.79087,                0.60266,                0.46529,                 2.7569,                 1.0831,                0.26052,                0.87132,              0.0092476,              0.0092476,              0.0092476
                     40,                0.39648,                0.74375,                 1.0221,                0.27032,                 0.9392,                0.99987,                      1,                  0.995,                0.93544,                0.89325,                0.89337,                0.86333,                0.67472,                0.37216,                 1.5571,                0.41193,                 0.2068,                0.79226,              0.0092278,              0.0092278,              0.0092278
                     41,                0.41674,                 0.9051,                 1.1073,                0.28117,                0.94459,                0.99833,                      1,                  0.995,                0.92903,                0.87376,                0.86311,                0.86464,                0.67592,                0.40444,                 1.8226,                0.65297,                0.21018,                0.81909,               0.009208,               0.009208,               0.009208
                     42,                0.40337,                0.82955,                 1.0335,                0.27363,                0.93359,                0.99996,                0.99856,                  0.995,                0.92563,                 0.9083,                0.89481,                0.86324,                0.68462,                 0.3779,                 1.5659,                0.65852,                0.21665,                 0.8124,              0.0091882,              0.0091882,              0.0091882
                     43,                0.40471,                0.78031,                0.98784,                 0.2772,                0.94053,                0.99982,                      1,                  0.995,                0.93887,                0.83883,                0.82997,                0.81274,                0.68721,                0.37665,                 1.9841,                0.58141,                0.20341,                0.81527,              0.0091684,              0.0091684,              0.0091684
                     44,                0.40174,                0.78285,                 1.0117,                 0.2744,                0.94804,                0.99569,                0.99817,                0.99499,                0.93035,                0.88903,                0.85421,                0.83674,                0.66237,                0.40844,                 2.0261,                0.78148,                0.20913,                0.82835,              0.0091486,              0.0091486,              0.0091486
                     45,                0.41538,                0.89753,                 1.0439,                0.28381,                0.93967,                0.99854,                0.98384,                0.99484,                0.92016,                0.84346,                0.82421,                0.77335,                0.55214,                0.41618,                  2.601,                 1.1155,                0.22896,                0.83324,              0.0091288,              0.0091288,              0.0091288
                     46,                0.39239,                0.79113,                 1.0035,                0.27049,                 0.9264,                0.99848,                      1,                  0.995,                0.92673,                0.90205,                0.90346,                0.88725,                0.66541,                0.42194,                 1.5939,                0.55002,                0.22048,                0.84358,               0.009109,               0.009109,               0.009109
                     47,                0.40357,                0.80024,                 1.0227,                0.27666,                0.94152,                0.99645,                0.98847,                0.99484,                0.93008,                0.86102,                0.83718,                0.82232,                0.66398,                0.41143,                 1.8791,                0.60689,                0.22221,                0.82645,              0.0090892,              0.0090892,              0.0090892
                     48,                0.39907,                0.78427,                 1.0346,                 0.2742,                0.93277,                0.99976,                      1,                  0.995,                0.92558,                0.86542,                0.86311,                0.83287,                0.66941,                 0.3997,                 1.9694,                0.53195,                0.20336,                0.84314,              0.0090694,              0.0090694,              0.0090694
                     49,                0.42407,                0.88049,                 1.0962,                0.28707,                0.93966,                0.99285,                0.99986,                0.99497,                0.92116,                0.87383,                0.86888,                0.83788,                0.63111,                0.41573,                 1.8224,                 1.1138,                0.22289,                0.81875,              0.0090496,              0.0090496,              0.0090496
                     50,                0.41581,                0.86324,                 1.0426,                 0.2832,                0.93769,                0.98569,                0.99856,                0.99481,                0.91582,                0.80672,                0.77666,                 0.7405,                0.52284,                0.45186,                 2.5802,                 1.2576,                0.25948,                0.85471,              0.0090298,              0.0090298,              0.0090298
                     51,                0.41865,                0.88326,                 1.0882,                0.28619,                0.93496,                0.99981,                      1,                  0.995,                0.93446,                0.88029,                0.87176,                0.82619,                0.61147,                0.37837,                 1.7605,                0.37846,                0.22942,                 0.7965,                0.00901,                0.00901,                0.00901
                     52,                0.39302,                0.74605,                 1.0145,                0.26861,                0.94769,                0.99933,                      1,                  0.995,                0.92882,                0.87146,                0.87176,                0.83405,                0.64484,                0.40362,                  1.656,                0.42723,                 0.2087,                0.83405,              0.0089902,              0.0089902,              0.0089902
