                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.99675,                0.55363,                 1.5044,                0.97971,                0.97056,                0.99161,                 0.8327,                0.72798,                0.57367,                  1.222,              0.0079804,              0.0079804,              0.0079804
                    104,                0.99657,                0.55264,                 1.5085,                0.97973,                0.97064,                0.99172,                0.83274,                0.72757,                0.59393,                  1.222,              0.0079606,              0.0079606,              0.0079606
                    105,                0.99558,                0.55181,                 1.5049,                 0.9807,                0.96932,                0.99166,                0.83241,                0.72802,                0.57716,                 1.2228,              0.0079408,              0.0079408,              0.0079408
                    106,                0.99683,                0.55182,                 1.5052,                0.98011,                0.96964,                0.99155,                0.83241,                0.72741,                0.56694,                 1.2227,               0.007921,               0.007921,               0.007921
                    107,                0.99575,                0.55201,                 1.5033,                0.98028,                0.96898,                0.99149,                0.83281,                0.72744,                0.56696,                 1.2233,              0.0079012,              0.0079012,              0.0079012
                    108,                0.99363,                0.55131,                 1.5024,                   0.98,                0.96973,                0.99154,                0.83255,                0.72784,                0.55617,                 1.2232,              0.0078814,              0.0078814,              0.0078814
                    109,                0.99441,                 0.5508,                 1.5058,                0.97982,                 0.9698,                0.99151,                 0.8327,                 0.7279,                0.56542,                 1.2233,              0.0078616,              0.0078616,              0.0078616
                    110,                0.99381,                0.55094,                 1.5025,                0.98086,                0.96956,                 0.9916,                0.83295,                0.72753,                0.55991,                  1.223,              0.0078418,              0.0078418,              0.0078418
                    111,                0.99529,                0.55026,                 1.5036,                0.98043,                0.96985,                0.99159,                0.83293,                0.72811,                0.55897,                 1.2237,               0.007822,               0.007822,               0.007822
                    112,                0.99321,                0.54991,                 1.5031,                0.98069,                0.96969,                0.99154,                0.83315,                0.72808,                0.55909,                 1.2234,              0.0078022,              0.0078022,              0.0078022
                    113,                0.99691,                0.55098,                 1.5045,                0.98089,                0.96935,                0.99155,                0.83323,                 0.7278,                0.53221,                 1.2225,              0.0077824,              0.0077824,              0.0077824
                    114,                0.99399,                0.54812,                 1.5052,                 0.9808,                0.96947,                0.99159,                 0.8335,                0.72778,                0.55622,                 1.2237,              0.0077626,              0.0077626,              0.0077626
                    115,                0.99289,                0.54836,                 1.5022,                0.98072,                0.96989,                0.99162,                0.83358,                0.72775,                0.57356,                 1.2236,              0.0077428,              0.0077428,              0.0077428
                    116,                0.99286,                0.54971,                 1.5026,                0.98096,                0.96993,                 0.9917,                0.83356,                0.72652,                 0.5716,                 1.2221,               0.007723,               0.007723,               0.007723
                    117,                0.99352,                0.54924,                 1.5017,                0.98023,                0.97054,                0.99168,                0.83397,                0.72641,                0.55564,                 1.2219,              0.0077032,              0.0077032,              0.0077032
                    118,                0.99486,                0.54884,                 1.5026,                0.98114,                0.96952,                0.99171,                0.83339,                 0.7266,                0.56439,                 1.2219,              0.0076834,              0.0076834,              0.0076834
                    119,                0.99157,                0.54556,                 1.5002,                0.98024,                0.97022,                 0.9916,                0.83348,                0.72695,                0.55497,                  1.222,              0.0076636,              0.0076636,              0.0076636
                    120,                0.99262,                0.54863,                 1.5043,                0.98105,                0.96943,                0.99165,                0.83335,                0.72742,                0.53766,                 1.2228,              0.0076438,              0.0076438,              0.0076438
                    121,                0.99169,                0.54786,                 1.5005,                0.98103,                0.96948,                0.99166,                0.83314,                 0.7272,                0.53102,                 1.2228,               0.007624,               0.007624,               0.007624
                    122,                 0.9919,                0.54629,                 1.5001,                0.98051,                 0.9706,                0.99168,                0.83292,                0.72718,                 0.5447,                 1.2228,              0.0076042,              0.0076042,              0.0076042
                    123,                0.99248,                 0.5462,                 1.5023,                0.98063,                0.97027,                0.99169,                0.83326,                0.72609,                0.54965,                 1.2221,              0.0075844,              0.0075844,              0.0075844
                    124,                0.99415,                0.54674,                 1.5021,                0.98071,                0.97008,                0.99173,                0.83377,                0.72564,                0.55897,                 1.2218,              0.0075646,              0.0075646,              0.0075646
                    125,                0.99233,                0.54631,                 1.4978,                0.98043,                0.96987,                0.99167,                0.83358,                0.72542,                0.56771,                  1.221,              0.0075448,              0.0075448,              0.0075448
