                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 1.1648,                  6.379,                0.56869,                 1.0026,                 1.2494,                0.49665,                0.65854,                0.54812,                0.29598,                0.02625,                0.02439,                 0.0022,                0.00059,                 1.5877,                  9.249,                0.70109,                 1.6463,                 1.6972,              0.0016337,              0.0016337,              0.0016337
                     39,                   1.15,                 6.3425,                0.56082,                0.96285,                 1.3578,                0.64989,                0.59756,                0.70396,                0.50591,                0.01483,                0.03659,                0.00248,                0.00152,                 1.3135,                 8.8565,                 0.6969,                 2.1809,                 1.5543,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.1895,                 6.2245,                0.56321,                  1.015,                 1.2191,                0.69646,                0.61562,                0.68885,                0.32262,                0.01765,                0.02439,                0.00222,                0.00159,                 1.8309,                 8.9603,                0.67634,                 2.2434,                 1.9848,              0.0016139,              0.0016139,              0.0016139
                     41,                  1.252,                 6.3967,                0.56255,                 1.0416,                 1.4045,                0.67754,                 0.7439,                0.80171,                0.45991,                0.05748,                0.06098,                0.00939,                  0.004,                 1.5513,                 8.8905,                0.68737,                 1.4719,                 1.6572,               0.001604,               0.001604,               0.001604
                     42,                 1.1673,                 6.1839,                0.56204,                0.92718,                 1.2258,                0.81467,                0.69691,                0.82504,                 0.4891,                0.03113,                0.07317,                0.00561,                 0.0022,                 1.4038,                 8.8393,                0.68614,                 1.5071,                 1.5918,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.0972,                 6.3254,                0.56258,                0.94063,                 1.4012,                0.80725,                0.76614,                0.84227,                0.47789,                 0.0587,                0.07317,                0.00866,                0.00331,                 1.4403,                 8.6558,                0.68723,                 1.4908,                 1.6883,              0.0015842,              0.0015842,              0.0015842
                     44,                  1.128,                 6.2374,                0.55803,                0.88139,                 1.3136,                0.81371,                 0.8523,                0.87767,                 0.5522,                0.09033,                0.08537,                0.01391,                0.00446,                 1.2747,                 8.5354,                0.69746,                 1.2917,                   1.52,              0.0015743,              0.0015743,              0.0015743
                     45,                 1.1989,                 6.3748,                0.56204,                0.90367,                 1.3054,                0.83186,                 0.7561,                0.87099,                 0.5323,                  0.051,                0.09756,                0.00869,                0.00343,                 1.3341,                 8.5871,                0.68129,                 1.9638,                 1.7104,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.0034,                 5.7867,                0.55801,                 0.7956,                 1.2529,                0.85775,                0.86585,                 0.9294,                0.56444,                0.08976,                0.08537,                 0.0127,                0.00328,                 1.2845,                  8.594,                0.66341,                 1.2924,                 1.5521,              0.0015545,              0.0015545,              0.0015545
                     47,                 1.0353,                 5.8427,                0.55296,                0.81849,                 1.2834,                0.93578,                0.88849,                0.96148,                 0.6553,                0.09078,                0.07317,                0.01365,                0.00604,                 1.1244,                 8.3854,                0.67843,                0.84596,                  1.381,              0.0015446,              0.0015446,              0.0015446
                     48,                 1.0152,                 6.0199,                0.56136,                0.82358,                 1.1527,                0.89907,                0.86905,                0.94203,                0.62842,                0.06695,                0.08537,                0.01008,                0.00385,                  1.133,                 8.3768,                0.67869,                0.81548,                 1.3887,              0.0015347,              0.0015347,              0.0015347
                     49,                  1.031,                 5.8607,                0.55263,                0.78673,                  1.249,                0.84464,                0.85366,                0.90415,                0.52547,                0.07121,                0.06098,                0.00864,                0.00333,                 1.4458,                 8.5771,                0.68057,                0.98661,                  1.686,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.1735,                 6.0942,                0.55139,                0.90668,                 1.3237,                0.78503,                0.75708,                0.81719,                0.43511,                0.03355,                0.04878,                0.00438,                0.00197,                 1.6035,                 8.9751,                0.65007,                 1.1899,                 1.8068,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.0752,                 6.0191,                0.54739,                0.84779,                 1.4033,                0.89921,                0.87045,                0.93447,                0.65233,                0.05118,                0.04878,                0.00407,                0.00264,                 1.1499,                 8.6751,                0.66121,                0.86048,                  1.324,               0.001505,               0.001505,               0.001505
                     52,                0.93005,                   5.84,                0.56182,                 0.7329,                 1.2453,                0.92845,                0.80488,                0.93758,                0.69012,                0.08795,                0.07317,                0.01034,                 0.0038,                0.98759,                 8.0147,                0.67239,                0.81274,                 1.2104,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.1636,                 6.2357,                0.55405,                0.91348,                 1.3072,                0.88876,                0.87692,                 0.9157,                0.68396,                 0.0792,                0.07317,                0.00899,                0.00242,                  1.062,                  8.568,                0.70083,                0.78121,                 1.2552,              0.0014852,              0.0014852,              0.0014852
                     54,                 1.0891,                  6.189,                0.55631,                0.80477,                 1.2003,                0.77713,                0.86585,                0.89797,                0.63105,                0.12225,                0.09756,                0.01587,                0.00603,                 1.1459,                 8.0119,                0.67253,                 0.8538,                 1.2802,              0.0014753,              0.0014753,              0.0014753
                     55,                0.93593,                 5.7732,                  0.557,                0.73166,                 1.1559,                0.88565,                0.81707,                0.91782,                0.60599,                0.06312,                0.08537,                0.01226,                0.00772,                 1.1419,                 8.2011,                0.68747,                0.79218,                 1.3349,              0.0014654,              0.0014654,              0.0014654
                     56,                0.96119,                 5.7283,                0.55117,                0.78367,                 1.3063,                0.82927,                0.94774,                0.96129,                0.63762,                0.13423,                0.13415,                0.02728,                0.01092,                 1.1482,                 8.0999,                0.69032,                0.73593,                 1.2871,              0.0014555,              0.0014555,              0.0014555
                     57,                0.99355,                 5.6427,                0.55022,                0.75246,                 1.2451,                0.84358,                0.92082,                0.94532,                0.64971,                0.12244,                0.13415,                0.02124,                0.00949,                  1.059,                 8.0414,                0.68921,                0.74938,                 1.2089,              0.0014456,              0.0014456,              0.0014456
                     58,                0.99939,                 5.7804,                0.55488,                0.73807,                  1.275,                0.99392,                0.90244,                0.98457,                0.63384,                0.12214,                0.10976,                 0.0186,                0.00824,                 1.2106,                 7.9022,                0.68871,                0.72712,                 1.3839,              0.0014357,              0.0014357,              0.0014357
                     59,                 1.0887,                 5.9684,                0.55276,                0.83928,                 1.2445,                0.84808,                0.88506,                0.92878,                0.60616,                0.07145,                0.10976,                0.01519,                0.00476,                 1.2285,                 8.2919,                 0.6767,                0.84113,                 1.3681,              0.0014258,              0.0014258,              0.0014258
                     60,                0.94328,                 5.7505,                 0.5521,                0.73211,                 1.1745,                0.86139,                0.83372,                0.89193,                0.51942,                0.02882,                0.03659,                0.00528,                0.00192,                 1.5475,                  8.787,                0.66583,                0.94562,                 1.6598,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.0044,                 5.7194,                0.54453,                0.74339,                 1.3537,                0.92729,                0.93319,                0.96198,                0.67251,                0.08662,                0.09756,                0.01103,                0.00528,                 1.1483,                 8.5394,                0.63895,                0.84181,                 1.3186,               0.001406,               0.001406,               0.001406
                     62,                 1.0487,                 6.0604,                0.54691,                0.83365,                 1.2821,                0.92662,                0.92394,                0.93653,                0.72712,                0.08613,                0.08537,                 0.0135,                0.00741,                 0.9231,                 8.4147,                 0.6423,                 0.6491,                 1.1487,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.0257,                 5.8106,                0.53666,                0.78797,                 1.2441,                0.96242,                0.93701,                 0.9655,                 0.7413,                0.13751,                0.13415,                0.03186,                0.01807,                0.87659,                 7.5112,                0.64662,                0.54301,                 1.1707,              0.0013862,              0.0013862,              0.0013862
                     64,                0.95603,                 5.6192,                0.54019,                0.72594,                   1.15,                0.91597,                 0.9306,                0.97167,                 0.7207,                 0.1131,                0.12195,                 0.0227,                0.00951,                0.97245,                 8.1234,                0.63874,                0.60194,                 1.2154,              0.0013763,              0.0013763,              0.0013763
                     65,                 1.0884,                 6.0122,                0.54976,                0.84696,                 1.3461,                0.90794,                0.96226,                0.96634,                0.71846,                0.09296,                0.09756,                0.01319,                0.00666,                0.92819,                  8.056,                 0.6408,                0.67679,                 1.1449,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.0077,                 5.8464,                0.54568,                0.76521,                  1.277,                0.90668,                0.95122,                0.96748,                0.71043,                0.14056,                0.13415,                0.02371,                0.01361,                0.96228,                 7.7072,                0.64538,                0.73646,                  1.189,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.0103,                 5.6974,                0.54802,                 0.7763,                 1.2682,                0.95496,                0.95122,                0.97291,                0.73022,                0.13648,                0.13415,                0.02378,                 0.0085,                0.87652,                 7.8583,                0.64941,                0.57542,                 1.1345,              0.0013466,              0.0013466,              0.0013466
                     68,                0.92253,                  5.589,                0.54816,                0.69717,                 1.1692,                0.99056,                0.97561,                0.98999,                0.73991,                 0.1258,                0.12195,                0.01972,                0.00823,                0.90095,                 7.9775,                0.64887,                0.59255,                 1.1534,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.0108,                 5.8676,                0.54431,                 0.7573,                 1.1978,                0.93804,                 0.9232,                0.97212,                0.74759,                0.10497,                0.09756,                0.01468,                0.00584,                0.86229,                 8.1264,                0.65713,                0.63304,                 1.1187,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.0133,                 5.6923,                0.53937,                0.76388,                 1.2342,                 0.9122,                0.92683,                0.97271,                0.72458,                0.14045,                0.14634,                0.02348,                0.00903,                0.92796,                 7.7588,                 0.6506,                0.72425,                 1.1439,              0.0013169,              0.0013169,              0.0013169
                     71,                  1.047,                  5.994,                0.54269,                0.77344,                 1.1445,                0.91527,                0.96341,                0.97222,                0.66078,                0.12488,                0.13415,                0.01968,                0.00793,                 1.1342,                 7.6742,                 0.6498,                0.92805,                 1.3452,               0.001307,               0.001307,               0.001307
                     72,                0.94926,                 5.4671,                0.53339,                0.74168,                 1.1365,                0.89664,                0.84641,                0.94917,                0.71297,                0.08927,                0.12195,                0.01532,                0.00741,                0.89357,                 7.7372,                 0.6478,                0.85201,                 1.1253,              0.0012971,              0.0012971,              0.0012971
                     73,                0.89425,                 5.4011,                0.53691,                0.69662,                 1.1855,                0.92627,                0.91932,                0.95851,                0.74733,                0.07388,                0.10976,                0.01257,                0.00628,                0.85868,                 7.8303,                 0.6499,                0.92497,                 1.1021,              0.0012872,              0.0012872,              0.0012872
                     74,                0.95086,                 5.7094,                0.54401,                0.70903,                  1.219,                 0.8479,                0.81584,                0.91062,                0.66404,                0.07904,                0.10976,                0.01293,                0.00674,                0.97041,                 7.8997,                0.65542,                0.95282,                 1.1892,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.0342,                 5.7137,                0.54013,                0.73601,                  1.199,                0.79078,                0.82967,                0.86446,                0.61422,                0.07052,                0.08537,                0.00983,                0.00606,                 1.0938,                 8.0253,                0.65814,                 0.9771,                 1.3027,              0.0012674,              0.0012674,              0.0012674
                     76,                0.93225,                  5.411,                0.52782,                0.70739,                 1.2031,                0.89463,                0.87805,                0.92849,                0.70584,                0.09612,                0.09756,                0.01242,                0.00413,                0.90602,                 7.9744,                0.65488,                0.70063,                 1.1481,              0.0012575,              0.0012575,              0.0012575
                     77,                0.89902,                  5.445,                0.53888,                0.67352,                 1.1628,                 0.9498,                 0.9229,                0.97671,                0.70575,                  0.114,                0.12195,                0.01924,                0.00894,                0.94819,                 7.7546,                0.65599,                0.65867,                 1.1704,              0.0012476,              0.0012476,              0.0012476
                     78,                 0.8664,                 5.3011,                0.53789,                0.64812,                 1.1115,                0.93424,                0.86624,                0.95728,                0.65433,                0.12463,                0.10976,                0.02075,                0.00925,                 1.0162,                 7.7141,                0.63873,                0.93411,                 1.2003,              0.0012377,              0.0012377,              0.0012377
                     79,                0.97367,                 5.6262,                0.54185,                0.72887,                 1.0989,                0.78349,                0.85366,                 0.8861,                0.57571,                0.12505,                0.13415,                0.02241,                0.00851,                 1.1532,                 7.6616,                0.63082,                 1.0148,                 1.3206,              0.0012278,              0.0012278,              0.0012278
                     80,                0.86124,                 5.1398,                 0.5291,                0.62577,                 1.1451,                0.96448,                0.85366,                0.95746,                0.68334,                0.15904,                0.14634,                0.03016,                0.01069,                0.91176,                 7.6671,                0.63567,                0.92932,                 1.1328,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.0007,                  5.591,                0.53386,                0.74142,                 1.2703,                0.99533,                 0.9878,                0.99195,                0.71757,                0.12595,                0.12195,                0.02095,                0.00984,                0.94665,                  7.685,                0.63233,                0.67517,                 1.1349,               0.001208,               0.001208,               0.001208
                     82,                0.92288,                 5.4304,                0.53218,                0.72229,                 1.3425,                0.94808,                0.97561,                0.99061,                0.74211,                0.13009,                0.15854,                 0.0292,                0.01171,                0.82522,                 7.5204,                0.61986,                0.55012,                 1.0711,              0.0011981,              0.0011981,              0.0011981
                     83,                0.89419,                 5.2833,                0.53322,                0.67674,                  1.178,                 0.9068,                0.95122,                0.97937,                 0.7268,                0.13643,                0.14634,                0.02457,                0.01149,                0.84524,                 7.4388,                0.64407,                0.61202,                 1.0628,              0.0011882,              0.0011882,              0.0011882
                     84,                0.97603,                 5.5369,                0.52737,                0.72587,                 1.1403,                0.93709,                0.97561,                 0.9833,                0.72059,                0.16105,                0.17073,                0.03083,                0.00992,                0.90645,                 7.5816,                0.64763,                 0.6436,                 1.0964,              0.0011783,              0.0011783,              0.0011783
                     85,                0.85739,                 5.4444,                0.53728,                 0.6309,                 1.1457,                0.94557,                0.91463,                0.96929,                0.74809,                0.13077,                0.13415,                0.02213,                0.00923,                0.80301,                 7.6804,                0.65937,                0.60123,                 1.0268,              0.0011684,              0.0011684,              0.0011684
                     86,                0.89523,                 5.1963,                0.52703,                0.67791,                 1.1912,                0.92759,                0.93737,                0.97278,                0.79699,                0.19103,                0.16706,                0.04069,                0.01175,                0.68944,                 7.8327,                0.63426,                0.61404,                0.93165,              0.0011585,              0.0011585,              0.0011585
                     87,                0.94073,                 5.5637,                  0.535,                0.71248,                 1.1404,                 0.9619,                 0.9878,                0.98851,                0.80083,                0.13861,                0.13415,                0.02336,                0.00789,                0.75074,                 7.8444,                0.62737,                0.62414,                0.97513,              0.0011486,              0.0011486,              0.0011486
                     88,                  0.845,                  5.124,                0.52355,                0.62925,                 1.1135,                0.96271,                0.94467,                0.97131,                0.65983,                0.13472,                0.14634,                0.02448,                0.01171,                  1.039,                 7.5948,                 0.6247,                 0.6941,                 1.2486,              0.0011387,              0.0011387,              0.0011387
                     89,                0.86692,                 5.3399,                0.51936,                0.67386,                 1.2416,                0.92636,                0.92043,                0.95806,                0.65566,                0.14503,                0.14634,                0.02773,                0.00823,                 1.0409,                  7.864,                 0.6343,                0.65697,                 1.2463,              0.0011288,              0.0011288,              0.0011288
                     90,                 0.8489,                 5.2318,                0.52525,                0.63142,                 1.0959,                 0.9061,                0.91463,                0.93622,                 0.6346,                0.11811,                0.14634,                0.02525,                0.00825,                 1.0936,                 8.0134,                0.64861,                0.68508,                 1.2577,              0.0011189,              0.0011189,              0.0011189
                     91,                 0.8899,                 5.3198,                0.53497,                0.67086,                  1.187,                0.83172,                0.81707,                0.89327,                0.55293,                 0.1492,                0.14634,                0.03136,                0.01102,                 1.2715,                  7.721,                 0.6377,                0.93521,                 1.4049,               0.001109,               0.001109,               0.001109
                     92,                0.84605,                 5.1206,                0.52493,                0.62652,                 1.1043,                0.85673,                0.90244,                0.95171,                0.66987,                0.16236,                0.17073,                0.03619,                0.01339,                 1.0113,                 7.4167,                0.63105,                0.77825,                   1.16,              0.0010991,              0.0010991,              0.0010991
                     93,                 0.8325,                 5.1334,                0.53108,                0.63426,                 1.2049,                0.93059,                0.93902,                0.97729,                0.76012,                0.14399,                0.13415,                0.02722,                0.00971,                0.85162,                 7.7337,                0.62886,                0.60984,                 1.0299,              0.0010892,              0.0010892,              0.0010892
                     94,                0.85252,                 5.1973,                0.52983,                0.63986,                 1.1556,                0.92903,                 0.9578,                0.97911,                0.78757,                0.12797,                0.14634,                0.02803,                 0.0112,                0.79324,                  7.589,                0.63262,                0.56392,                0.98868,              0.0010793,              0.0010793,              0.0010793
                     95,                0.90273,                 5.4088,                 0.5327,                0.68193,                 1.2626,                0.89696,                 0.9555,                0.97886,                0.78486,                0.11996,                0.13415,                0.02372,                0.00763,                0.72294,                 7.4272,                0.63767,                0.61481,                0.97032,              0.0010694,              0.0010694,              0.0010694
