                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 0.5953,                 1.6804,                0.42739,                 0.4045,                 1.0067,                 0.9655,                0.98276,                0.98311,                0.88739,                0.75418,                0.74058,                0.71346,                 0.5387,                 0.5129,                 2.4748,                0.16698,                0.32231,                0.84577,              0.0014126,              0.0014126,              0.0014126
                     91,                0.58333,                 1.8055,                0.41759,                0.39886,                 1.0378,                 0.9817,                0.98276,                0.98198,                0.90402,                 0.7236,                0.72414,                0.63365,                0.51975,                0.45102,                 2.7322,                0.16643,                0.29475,                0.76883,               0.001406,               0.001406,               0.001406
                     92,                0.60338,                 1.8322,                0.44225,                0.40583,                 1.0134,                0.97937,                0.98276,                 0.9839,                0.89664,                0.62518,                0.60345,                0.52653,                0.41104,                 0.5249,                 3.4358,                 0.1712,                0.32339,                0.81088,              0.0013994,              0.0013994,              0.0013994
                     93,                0.57831,                 1.4791,                0.39967,                0.39582,                 1.0168,                0.96509,                0.98276,                0.98517,                0.90199,                0.76179,                  0.772,                0.69102,                0.51947,                 0.4902,                   2.49,                0.16685,                 0.3173,                0.77949,              0.0013928,              0.0013928,              0.0013928
                     94,                0.58286,                 1.7232,                0.42812,                0.38657,                 0.9917,                0.98101,                0.98276,                0.98221,                0.88678,                0.82384,                 0.7931,                0.78338,                 0.6099,                0.53588,                 2.2245,                0.17317,                0.32365,                0.82783,              0.0013862,              0.0013862,              0.0013862
                     95,                0.53954,                 1.4743,                0.42542,                0.37667,                 1.0175,                0.96486,                0.98276,                0.98315,                0.89722,                0.74116,                 0.7069,                0.68137,                0.50875,                0.51489,                 2.7951,                0.18741,                0.32065,                0.78947,              0.0013796,              0.0013796,              0.0013796
                     96,                0.62445,                 1.9132,                0.42325,                0.41594,                   1.04,                0.96473,                0.98276,                0.98379,                0.90495,                0.69982,                0.68966,                0.58247,                0.47088,                0.48299,                   2.78,                0.16494,                0.29671,                0.78057,               0.001373,               0.001373,               0.001373
                     97,                0.60437,                 1.9517,                0.43606,                0.41186,                 1.0273,                0.98178,                0.98276,                0.98334,                0.88873,                0.61981,                0.62069,                0.49264,                0.37663,                0.49146,                 3.4481,                0.15924,                0.30635,                0.78246,              0.0013664,              0.0013664,              0.0013664
                     98,                 0.6335,                 1.8936,                 0.4364,                0.41433,                 1.0129,                0.98174,                0.98276,                0.98013,                0.86807,                0.77506,                0.77586,                0.67647,                0.54252,                0.55239,                 2.3879,                0.16907,                0.32616,                0.83598,              0.0013598,              0.0013598,              0.0013598
                     99,                0.56088,                 1.7139,                0.42285,                0.38719,                 1.0092,                0.98161,                0.98276,                0.98253,                0.86899,                 0.8094,                0.81034,                0.77828,                0.60123,                0.54313,                 2.0917,                0.18068,                0.31984,                0.86176,              0.0013532,              0.0013532,              0.0013532
                    100,                  0.605,                   1.72,                0.43349,                0.42483,                 1.0621,                0.98181,                0.98276,                0.98581,                0.89485,                0.79672,                 0.7931,                0.74306,                0.58378,                0.52607,                 2.3121,                0.17649,                0.31764,                0.82398,              0.0013466,              0.0013466,              0.0013466
                    101,                0.57939,                 1.5606,                0.42511,                0.40238,                 1.0195,                0.98266,                0.98276,                0.98551,                0.87801,                0.76189,                0.77586,                0.72403,                0.58217,                0.54002,                 2.3163,                0.17457,                0.31076,                0.83197,                0.00134,                0.00134,                0.00134
                    102,                0.59648,                 1.6755,                 0.4254,                0.40761,                 1.0331,                 0.9818,                0.98276,                0.98237,                0.88447,                0.71701,                 0.7069,                0.71257,                0.54878,                0.53701,                 2.7137,                0.16768,                0.30155,                0.84602,              0.0013334,              0.0013334,              0.0013334
                    103,                0.63212,                 1.8584,                0.42534,                0.42915,                 1.0543,                0.98019,                0.98276,                 0.9723,                0.85958,                0.77342,                0.77586,                0.69836,                 0.4806,                0.53484,                 2.5092,                0.16942,                0.31783,                0.86131,              0.0013268,              0.0013268,              0.0013268
                    104,                0.59843,                   1.66,                0.42972,                0.41286,                 1.0411,                0.97913,                0.98276,                 0.9752,                0.87918,                 0.7806,                0.77586,                0.75367,                0.59369,                0.51419,                  2.338,                0.17214,                0.31726,                0.84726,              0.0013202,              0.0013202,              0.0013202
                    105,                0.57659,                 1.6613,                0.41472,                0.38139,                 1.0048,                0.98104,                0.98276,                0.97695,                0.89502,                0.79289,                 0.7931,                0.75089,                0.61942,                0.51063,                 2.3217,                0.18377,                0.32452,                0.84476,              0.0013136,              0.0013136,              0.0013136
                    106,                0.60507,                 1.8088,                0.44482,                0.41923,                 1.0609,                0.97942,                0.98276,                0.97705,                0.87047,                0.72163,                0.72414,                0.69771,                0.59385,                0.53216,                 2.3522,                0.15885,                0.32826,                0.84709,               0.001307,               0.001307,               0.001307
                    107,                0.59364,                 1.8052,                0.42063,                0.41048,                 1.0339,                0.98105,                0.98276,                 0.9807,                0.89433,                0.75728,                0.75862,                0.70953,                0.53908,                0.52464,                 2.7149,                0.15646,                0.32296,                0.82924,              0.0013004,              0.0013004,              0.0013004
                    108,                0.55581,                 1.3935,                0.40851,                0.37861,                0.99706,                0.96532,                0.98276,                0.97863,                0.88354,                0.69403,                 0.7069,                0.62278,                0.50343,                0.51781,                 3.1348,                0.16954,                0.32338,                0.80617,              0.0012938,              0.0012938,              0.0012938
                    109,                0.65773,                 2.0468,                0.44628,                0.45396,                 1.0419,                0.98074,                0.98276,                0.98184,                0.88853,                0.77574,                0.77586,                0.69636,                0.58424,                 0.4958,                 2.4239,                 0.1724,                0.30683,                0.78264,              0.0012872,              0.0012872,              0.0012872
                    110,                0.58857,                  1.689,                0.42484,                0.41049,                 1.0192,                0.98274,                0.98179,                0.98618,                0.90269,                0.73778,                0.74138,                0.67483,                0.57532,                0.48606,                 2.4794,                0.17487,                0.31117,                0.76644,              0.0012806,              0.0012806,              0.0012806
                    111,                0.61278,                 1.6644,                0.42545,                0.41996,                 1.0644,                0.96409,                0.98276,                 0.9839,                0.88429,                0.73479,                0.72414,                0.61984,                0.50007,                0.51797,                 2.7246,                0.17948,                0.32777,                0.82234,               0.001274,               0.001274,               0.001274
                    112,                0.60835,                 1.6994,                0.43399,                 0.4286,                 1.0714,                0.96431,                0.98276,                0.97813,                0.90078,                0.76992,                0.77586,                  0.702,                0.54762,                0.47513,                 2.2552,                0.17476,                0.29407,                0.80279,              0.0012674,              0.0012674,              0.0012674
                    113,                 0.5771,                 1.5804,                0.41227,                0.40124,                   1.02,                0.98174,                0.98276,                0.98393,                0.91981,                0.72326,                0.72414,                 0.6587,                0.51927,                0.46894,                 2.5103,                0.15948,                0.30333,                0.77541,              0.0012608,              0.0012608,              0.0012608
                    114,                0.58052,                 1.5507,                0.41518,                0.39927,                 1.0227,                 0.9816,                0.98276,                0.98282,                0.90626,                0.82274,                0.75862,                0.76306,                0.65087,                0.44354,                 2.1662,                0.16198,                0.29465,                0.75622,              0.0012542,              0.0012542,              0.0012542
                    115,                0.57107,                 1.5289,                0.41737,                0.39981,                 1.0093,                0.98152,                0.98276,                0.98305,                0.90642,                0.78027,                0.77586,                0.72131,                0.59631,                0.47667,                 2.3462,                0.16564,                0.29184,                0.79057,              0.0012476,              0.0012476,              0.0012476
                    116,                0.59494,                 1.7397,                0.43586,                 0.4116,                  1.014,                0.98162,                0.98276,                0.98268,                0.91394,                 0.7586,                0.75862,                0.70922,                  0.606,                0.46559,                 2.4216,                0.17498,                0.29966,                0.77452,               0.001241,               0.001241,               0.001241
                    117,                0.56436,                  1.614,                0.42245,                0.38985,                 1.0179,                0.98166,                0.98276,                0.98364,                0.88721,                 0.7412,                0.74138,                0.66143,                0.56939,                0.54875,                 2.4576,                0.17039,                0.31946,                0.84565,              0.0012344,              0.0012344,              0.0012344
                    118,                0.57389,                 1.5262,                0.40779,                0.39517,                 1.0257,                0.96564,                0.98276,                0.97893,                0.89937,                0.71996,                0.72414,                0.57177,                0.47283,                0.47492,                 2.6545,                0.16221,                0.31017,                0.79583,              0.0012278,              0.0012278,              0.0012278
                    119,                0.56689,                 1.6188,                 0.4093,                0.39005,                 1.0094,                0.98274,                0.98158,                0.98146,                0.89835,                0.72142,                0.68966,                0.60882,                0.52074,                0.48558,                 2.7957,                0.18043,                0.31959,                 0.7922,              0.0012212,              0.0012212,              0.0012212
                    120,                0.57409,                 1.6898,                0.41359,                0.38316,                 1.0002,                0.98165,                0.98276,                0.98376,                 0.8984,                0.72924,                 0.7069,                0.62602,                0.51495,                0.47001,                  2.772,                0.18195,                0.30858,                 0.7972,              0.0012146,              0.0012146,              0.0012146
                    121,                0.54138,                 1.4988,                0.42923,                0.37363,                 1.0072,                0.98173,                0.98276,                0.98229,                0.88815,                0.78037,                0.75862,                0.72575,                0.55613,                0.47754,                 2.6248,                0.16973,                0.28975,                0.81196,               0.001208,               0.001208,               0.001208
                    122,                0.53926,                 1.5704,                0.41954,                0.37528,                0.99112,                0.96504,                0.98276,                0.98195,                0.87607,                0.72846,                0.74138,                0.64916,                0.47671,                0.55352,                 2.6818,                0.17632,                0.30143,                0.86339,              0.0012014,              0.0012014,              0.0012014
                    123,                0.55702,                 1.6267,                0.43049,                0.38513,                 1.0301,                0.98125,                0.98276,                0.98055,                0.88376,                0.65398,                0.65517,                0.54528,                0.46513,                0.52562,                 3.0724,                0.18695,                 0.2935,                0.84471,              0.0011948,              0.0011948,              0.0011948
                    124,                0.59755,                 1.6436,                 0.4299,                0.41285,                 1.0436,                0.98135,                0.98276,                0.97916,                0.88388,                0.67145,                0.67241,                0.57445,                0.45798,                0.52399,                 3.0533,                0.19386,                0.30914,                0.81767,              0.0011882,              0.0011882,              0.0011882
                    125,                0.57048,                 1.5549,                  0.426,                0.39701,                 1.0235,                0.98195,                0.98276,                0.98049,                0.89843,                0.79232,                 0.7931,                0.72147,                0.58366,                0.50941,                 2.3655,                0.17054,                0.28806,                0.84045,              0.0011816,              0.0011816,              0.0011816
                    126,                0.54623,                 1.4454,                0.40085,                0.37411,                 1.0235,                0.96513,                0.98276,                0.97993,                0.87349,                 0.7112,                0.68966,                0.59941,                0.42638,                0.49894,                  3.182,                0.17042,                 0.3065,                0.81929,               0.001175,               0.001175,               0.001175
                    127,                0.55388,                 1.5124,                 0.4067,                0.37616,                  1.009,                0.98171,                0.98276,                0.98067,                0.87009,                0.76852,                0.75862,                0.68416,                0.56479,                0.53353,                 2.4968,                0.15869,                0.30228,                0.85088,              0.0011684,              0.0011684,              0.0011684
                    128,                0.53118,                 1.3129,                 0.3986,                0.36082,                0.99183,                0.98161,                0.98276,                0.98257,                0.89769,                0.80938,                0.81034,                0.73227,                  0.596,                0.46222,                 2.2227,                0.16608,                0.27815,                 0.7849,              0.0011618,              0.0011618,              0.0011618
                    129,                0.53778,                 1.4658,                0.40484,                0.35752,                0.98827,                 0.9817,                0.98276,                0.98536,                0.89382,                0.74693,                0.74138,                0.67235,                0.54743,                0.48832,                 2.6499,                0.16395,                 0.2885,                 0.7955,              0.0011552,              0.0011552,              0.0011552
                    130,                0.57097,                 1.4595,                0.40792,                 0.3917,                 1.0261,                0.94775,                0.98276,                0.98148,                0.90051,                0.75669,                0.75862,                0.67172,                 0.5705,                0.50148,                 2.5662,                 0.1605,                0.29606,                0.80607,              0.0011486,              0.0011486,              0.0011486
                    131,                0.57135,                 1.5724,                0.41683,                0.37635,                 1.0166,                0.98144,                0.98276,                0.98457,                 0.9053,                0.69481,                 0.7069,                0.58788,                0.52674,                0.48352,                 2.9047,                0.15821,                0.30255,                0.79677,               0.001142,               0.001142,               0.001142
                    132,                0.55437,                 1.4799,                0.39942,                0.37945,                 1.0033,                0.98159,                0.98276,                0.98485,                0.91029,                0.74046,                0.74138,                0.68755,                0.59958,                0.48353,                 2.6221,                 0.1706,                0.28359,                0.79511,              0.0011354,              0.0011354,              0.0011354
                    133,                0.54145,                  1.312,                0.40261,                0.37651,                 1.0441,                0.98172,                0.98276,                0.98074,                0.90647,                0.72334,                0.72414,                0.67694,                0.56612,                0.47602,                 2.6084,                0.17346,                0.28508,                0.78837,              0.0011288,              0.0011288,              0.0011288
                    134,                0.55216,                 1.3181,                0.41622,                0.37701,                  1.022,                0.98172,                0.98276,                0.98274,                0.90137,                0.77502,                0.77586,                0.72387,                0.54165,                0.46846,                 2.4661,                0.15786,                0.27598,                0.78695,              0.0011222,              0.0011222,              0.0011222
                    135,                0.54996,                 1.6288,                 0.4164,                0.37226,                 1.0023,                0.98155,                0.98276,                0.98171,                0.86791,                0.74677,                0.74138,                0.71343,                0.59811,                 0.5389,                 2.6681,                0.16697,                0.31266,                0.85119,              0.0011156,              0.0011156,              0.0011156
                    136,                0.56068,                 1.3316,                0.40725,                0.38075,                 1.0249,                0.96606,                0.98276,                0.97538,                0.89503,                0.75215,                0.75862,                0.69601,                0.58425,                0.48043,                 2.5848,                0.15456,                0.29107,                0.80409,               0.001109,               0.001109,               0.001109
                    137,                0.54487,                 1.3481,                0.40119,                0.36361,                 0.9967,                 0.9814,                0.98276,                0.97864,                0.90198,                0.72307,                0.72414,                0.61429,                0.52052,                0.47757,                 2.7673,                0.16654,                0.27636,                0.79916,              0.0011024,              0.0011024,              0.0011024
                    138,                0.54669,                 1.2889,                0.39593,                0.36944,                  1.005,                0.98123,                0.98276,                0.98341,                0.90333,                0.75742,                0.75862,                0.70576,                0.64217,                0.48905,                 2.3805,                 0.1619,                0.28023,                 0.7945,              0.0010958,              0.0010958,              0.0010958
                    139,                0.54648,                 1.3897,                0.39677,                0.37821,                 1.0176,                0.98167,                0.98276,                 0.9837,                0.91627,                0.78621,                0.76091,                0.76038,                0.65261,                0.47132,                 2.2377,                0.16568,                0.27188,                0.77132,              0.0010892,              0.0010892,              0.0010892
                    140,                0.54888,                 1.3999,                0.39013,                0.37289,                 1.0067,                 0.9827,                0.97918,                0.98455,                0.88636,                0.78577,                 0.7931,                0.71979,                0.56885,                 0.5161,                 2.3489,                0.16612,                0.30201,                0.79309,              0.0010826,              0.0010826,              0.0010826
                    141,                0.54603,                 1.3041,                0.39034,                0.37764,                 1.0268,                0.97824,                0.96552,                0.98106,                0.87436,                 0.7348,                0.66884,                0.64523,                0.54527,                0.55324,                 2.7046,                0.18325,                0.31841,                0.84862,               0.001076,               0.001076,               0.001076
                    142,                0.53459,                  1.416,                 0.3911,                0.36712,                 1.0194,                0.98174,                0.98276,                0.98439,                0.91382,                0.79225,                 0.7931,                0.78044,                0.66852,                0.48758,                 2.2542,                0.15471,                0.27374,                0.79479,              0.0010694,              0.0010694,              0.0010694
                    143,                0.50699,                 1.2594,                0.40001,                0.34918,                0.99411,                0.96495,                0.98276,                0.98418,                0.90103,                0.79279,                0.77586,                0.75776,                0.65017,                0.50124,                   2.52,                0.16697,                0.28155,                0.80165,              0.0010628,              0.0010628,              0.0010628
                    144,                0.56043,                  1.531,                0.41526,                0.37534,                0.99031,                0.98183,                0.98276,                0.98232,                0.87841,                0.77974,                0.75862,                0.72841,                 0.6212,                0.52041,                 2.4197,                0.19033,                0.29615,                0.81591,              0.0010562,              0.0010562,              0.0010562
                    145,                 0.5524,                  1.365,                0.39553,                0.36527,                 1.0155,                0.98233,                0.98276,                0.98325,                0.88038,                0.73475,                0.72414,                0.62531,                0.51175,                0.53392,                 2.7188,                0.18472,                0.30707,                0.87704,              0.0010496,              0.0010496,              0.0010496
                    146,                0.54058,                 1.5659,                0.41275,                0.36853,                0.97293,                0.98173,                0.98276,                0.98045,                0.89696,                0.76038,                0.75862,                0.71619,                0.62626,                 0.5093,                 2.5084,                0.16049,                0.28638,                 0.8216,               0.001043,               0.001043,               0.001043
                    147,                  0.557,                 1.5604,                 0.3992,                0.36658,                0.99199,                0.97614,                0.98276,                0.98066,                 0.8825,                 0.7826,                0.74138,                0.70888,                0.57458,                0.54019,                 2.4473,                 0.1703,                   0.29,                0.86617,              0.0010364,              0.0010364,              0.0010364
                    148,                0.54327,                 1.1676,                 0.3776,                 0.3666,                 1.0167,                0.98157,                0.98276,                0.98158,                0.91707,                0.76697,                0.75862,                0.70992,                0.59378,                0.47145,                 2.3574,                 0.1711,                0.27408,                0.78489,              0.0010298,              0.0010298,              0.0010298
                    149,                0.52404,                 1.3293,                0.39052,                0.35429,                 1.0023,                0.97806,                0.98276,                0.97898,                0.89095,                0.75499,                0.75862,                0.65972,                0.55379,                0.49466,                 2.4791,                0.16709,                0.27973,                0.81685,              0.0010232,              0.0010232,              0.0010232
                    150,                0.54024,                 1.4168,                0.38964,                0.36581,                0.99953,                0.98134,                0.98276,                0.98249,                0.91404,                0.77458,                0.77586,                0.69544,                0.58818,                0.45452,                 2.2828,                0.16276,                0.26626,                0.77317,              0.0010166,              0.0010166,              0.0010166
                    151,                0.51379,                  1.295,                0.39082,                0.35468,                 1.0141,                0.98158,                0.98276,                 0.9855,                0.89857,                0.84446,                0.84483,                0.84556,                0.69076,                  0.524,                 2.1078,                0.16239,                0.29963,                0.81483,                0.00101,                0.00101,                0.00101
                    152,                0.54217,                 1.4368,                0.40712,                0.36437,                 1.0196,                0.98129,                0.98276,                 0.9855,                0.90215,                0.74123,                0.74138,                0.72741,                0.64057,                0.50216,                 2.4192,                0.16123,                0.28678,                 0.7974,              0.0010034,              0.0010034,              0.0010034
                    153,                0.53233,                 1.4774,                0.40024,                 0.3628,                0.96998,                0.98151,                0.98276,                0.98441,                0.89549,                0.77488,                0.77586,                0.78034,                0.62337,                0.51894,                 2.3686,                0.15957,                0.28192,                0.81821,              0.0009968,              0.0009968,              0.0009968
                    154,                0.53231,                 1.4716,                 0.3955,                0.36304,                 0.9864,                0.98176,                0.98276,                0.98317,                0.88798,                0.73422,                0.72414,                0.66835,                0.59998,                0.50573,                 2.3234,                0.15313,                0.29073,                0.80416,              0.0009902,              0.0009902,              0.0009902
                    155,                0.56738,                 1.4394,                0.40307,                0.37374,                 1.0073,                0.98187,                0.98276,                0.98474,                0.88206,                0.73344,                0.71165,                 0.6928,                0.59817,                  0.501,                 2.4748,                0.15374,                0.28996,                0.80434,              0.0009836,              0.0009836,              0.0009836
                    156,                0.57953,                  1.563,                0.40548,                0.38604,                 1.0093,                0.98159,                0.98276,                0.98603,                0.88363,                0.71812,                0.65893,                0.64386,                0.54469,                0.52877,                 2.9901,                0.15735,                0.29496,                0.81034,               0.000977,               0.000977,               0.000977
                    157,                0.53976,                 1.3019,                0.39059,                0.37759,                 1.0265,                0.98131,                0.98276,                0.98502,                0.88129,                0.73109,                0.70316,                 0.6603,                0.58835,                0.50883,                 2.5388,                0.15717,                0.28432,                0.81072,              0.0009704,              0.0009704,              0.0009704
                    158,                0.53943,                 1.1564,                0.38712,                0.37903,                 1.0227,                0.98171,                0.98276,                0.98459,                0.88557,                0.74055,                0.74138,                0.69157,                0.57634,                0.51218,                 2.4796,                0.15198,                0.28798,                 0.8193,              0.0009638,              0.0009638,              0.0009638
                    159,                 0.5347,                 1.2397,                0.39553,                0.34723,                0.99304,                 0.9816,                0.98276,                0.98427,                0.88021,                0.78858,                0.74138,                0.74861,                0.63505,                0.53838,                 2.3806,                0.15044,                0.28811,                0.86091,              0.0009572,              0.0009572,              0.0009572
                    160,                0.51505,                 1.4281,                0.38101,                0.35581,                0.99841,                 0.9817,                0.98276,                0.98545,                  0.888,                0.74786,                0.74138,                0.73838,                 0.6562,                0.50358,                 2.4625,                0.14383,                 0.2862,                0.81282,              0.0009506,              0.0009506,              0.0009506
                    161,                0.52352,                 1.3992,                0.38899,                0.35291,                0.97869,                 0.9783,                0.98276,                0.98335,                0.89642,                0.77187,                0.75838,                 0.7412,                 0.6227,                0.47373,                 2.4388,                0.14109,                0.29379,                0.78054,               0.000944,               0.000944,               0.000944
                    162,                0.52632,                 1.3739,                0.39659,                0.35264,                0.98457,                0.98056,                0.98276,                0.98541,                0.89893,                0.72594,                0.72414,                0.66116,                0.57592,                0.47751,                 2.6604,                0.14451,                0.28873,                0.78095,              0.0009374,              0.0009374,              0.0009374
                    163,                0.51692,                 1.2779,                0.38468,                0.35297,                 0.9855,                0.98134,                0.98276,                0.98517,                 0.9175,                0.74031,                0.74138,                0.70616,                0.56102,                0.48767,                 2.8492,                0.16752,                0.29405,                0.77297,              0.0009308,              0.0009308,              0.0009308
                    164,                0.51365,                 1.3076,                0.38764,                0.34661,                0.99706,                  0.982,                0.98276,                0.98538,                0.89947,                0.66376,                0.65517,                0.63252,                0.55741,                0.50344,                 2.9385,                0.15164,                0.30254,                0.77973,              0.0009242,              0.0009242,              0.0009242
                    165,                0.54134,                 1.4589,                0.39606,                0.35877,                0.97813,                0.98198,                0.98276,                0.98626,                0.89547,                0.73405,                 0.7069,                0.67499,                0.60601,                0.48318,                  2.636,                 0.1599,                0.29215,                0.76737,              0.0009176,              0.0009176,              0.0009176
                    166,                0.53964,                 1.3685,                0.38234,                0.37068,                 1.0192,                0.98182,                0.98276,                0.98555,                0.90507,                0.77496,                0.77586,                0.76172,                0.66298,                0.48136,                 2.2613,                 0.1546,                0.27071,                0.78775,               0.000911,               0.000911,               0.000911
                    167,                0.53623,                 1.2365,                0.37861,                0.36033,                 1.0024,                0.98128,                0.98276,                0.98433,                0.88937,                 0.7747,                0.77586,                0.73275,                0.60766,                0.51859,                 2.3612,                0.15369,                0.27774,                0.82013,              0.0009044,              0.0009044,              0.0009044
                    168,                0.55869,                 1.4498,                  0.389,                0.37353,                0.99904,                0.98171,                0.98276,                0.98304,                 0.9093,                0.75777,                0.75862,                0.67821,                0.59375,                0.46647,                 2.5083,                0.15975,                0.26816,                0.77099,              0.0008978,              0.0008978,              0.0008978
                    169,                0.53906,                  1.331,                0.37762,                0.35985,                 1.0187,                0.98157,                0.98276,                0.98082,                 0.8992,                 0.7586,                0.75862,                0.71536,                0.59304,                0.50376,                 2.5773,                 0.1495,                0.28466,                0.79766,              0.0008912,              0.0008912,              0.0008912
                    170,                0.52283,                 1.3478,                0.37762,                0.35092,                0.99492,                0.98104,                0.98276,                0.98593,                0.89452,                0.72131,                 0.6694,                0.63111,                0.58037,                0.49136,                 2.5646,                0.15721,                0.29966,                0.78394,              0.0008846,              0.0008846,              0.0008846
                    171,                0.53438,                  1.353,                0.37364,                 0.3759,                 1.0253,                 0.9816,                0.98276,                 0.9812,                0.90126,                0.75846,                0.75862,                0.70493,                0.60183,                0.46304,                 2.5124,                 0.1481,                0.27993,                0.77575,               0.000878,               0.000878,               0.000878
                    172,                0.53777,                 1.3106,                0.37737,                0.36391,                 1.0078,                0.98134,                0.98276,                0.98056,                0.89397,                0.73987,                0.74138,                 0.6631,                0.56737,                0.45053,                 2.5624,                0.15326,                0.28272,                0.75879,              0.0008714,              0.0008714,              0.0008714
                    173,                0.51162,                 1.1885,                0.38388,                0.34786,                 1.0123,                0.98168,                0.98276,                0.98273,                  0.915,                0.79222,                 0.7931,                0.79322,                0.69842,                0.44773,                 2.2062,                0.15141,                0.27841,                0.75244,              0.0008648,              0.0008648,              0.0008648
                    174,                0.50623,                 1.1571,                0.35956,                0.35581,                 1.0033,                0.98157,                0.98276,                0.98307,                0.90212,                0.72323,                0.72414,                0.72473,                0.63594,                0.47151,                 2.6166,                0.14943,                0.27987,                0.77093,              0.0008582,              0.0008582,              0.0008582
                    175,                0.50336,                 1.3764,                0.37427,                0.36095,                0.98893,                0.96603,                0.98276,                0.98208,                0.89742,                0.70688,                 0.7069,                0.65871,                0.58672,                 0.4805,                 2.6371,                0.14872,                0.29252,                0.79631,              0.0008516,              0.0008516,              0.0008516
                    176,                0.54023,                 1.4203,                0.38323,                0.37805,                 1.0275,                0.98151,                0.98276,                0.98135,                0.90438,                0.75977,                0.75862,                0.72126,                0.62452,                0.46745,                 2.6298,                0.15177,                0.28199,                0.78355,               0.000845,               0.000845,               0.000845
                    177,                0.50284,                 1.3232,                 0.3832,                0.34041,                0.95748,                0.97479,                0.98276,                0.98034,                0.90412,                0.80364,                0.81034,                 0.7983,                0.64567,                0.47448,                 2.3179,                0.15266,                0.29024,                0.78823,              0.0008384,              0.0008384,              0.0008384
                    178,                0.51532,                 1.1666,                0.38006,                0.35343,                 1.0134,                0.98246,                0.98276,                 0.9841,                0.89468,                0.77402,                0.77586,                0.75338,                 0.6607,                0.48109,                  2.166,                0.14589,                0.28774,                 0.7954,              0.0008318,              0.0008318,              0.0008318
                    179,                0.50469,                 1.3155,                0.38201,                0.34673,                0.97785,                0.98128,                0.98276,                0.98181,                0.89758,                0.77113,                0.75525,                0.75608,                0.64771,                 0.4468,                 2.3988,                0.15187,                 0.2719,                   0.76,              0.0008252,              0.0008252,              0.0008252
                    180,                0.50252,                 1.3486,                0.38061,                 0.3483,                0.96286,                0.98125,                0.98276,                0.97969,                0.90761,                0.74016,                0.74138,                0.68751,                0.57922,                0.47298,                 2.4742,                0.16412,                0.29323,                0.78044,              0.0008186,              0.0008186,              0.0008186
                    181,                0.51516,                 1.1978,                0.37428,                0.34773,                  1.014,                0.98177,                0.98276,                0.98434,                0.89647,                0.75774,                0.75862,                0.70462,                0.59452,                0.48491,                 2.4841,                0.16216,                0.28294,                0.81448,               0.000812,               0.000812,               0.000812
                    182,                0.52438,                 1.3643,                0.38087,                0.35612,                0.97322,                0.96563,                0.98276,                0.98262,                0.90284,                 0.7133,                0.72414,                0.66853,                0.55662,                0.46203,                 2.5789,                0.16084,                0.28179,                0.79641,              0.0008054,              0.0008054,              0.0008054
                    183,                0.52529,                 1.4174,                0.38218,                 0.3546,                0.98072,                0.98093,                0.98276,                0.98128,                0.90937,                0.80859,                0.81034,                0.76586,                0.63796,                0.47338,                 2.2021,                0.16866,                0.28229,                 0.7965,              0.0007988,              0.0007988,              0.0007988
                    184,                0.48791,                 1.1174,                 0.3697,                0.34383,                 1.0052,                0.96501,                0.98276,                0.98318,                0.91506,                0.76171,                0.77586,                0.71386,                0.62859,                  0.453,                 2.1656,                0.15805,                0.27895,                0.76789,              0.0007922,              0.0007922,              0.0007922
                    185,                0.49086,                 1.1226,                 0.3657,                0.33659,                 1.0028,                0.98198,                0.98276,                0.98441,                0.88932,                0.82675,                0.82759,                0.81414,                0.67739,                0.46356,                 2.0233,                0.15461,                0.29679,                0.78663,              0.0007856,              0.0007856,              0.0007856
                    186,                0.48203,                 1.0864,                0.36335,                0.33679,                  1.004,                0.98189,                0.98276,                0.98407,                0.89741,                0.75771,                0.75862,                0.68685,                0.59624,                0.47719,                  2.339,                0.15251,                0.29383,                0.81386,               0.000779,               0.000779,               0.000779
                    187,                0.50461,                  1.353,                0.38228,                 0.3402,                0.96545,                0.98221,                0.98276,                0.97909,                0.88718,                0.75793,                0.75862,                 0.6709,                0.56353,                0.47325,                  2.449,                0.14989,                0.28603,                0.80692,              0.0007724,              0.0007724,              0.0007724
                    188,                0.46183,                  1.072,                0.36811,                0.31685,                0.96582,                0.98184,                0.98276,                0.98415,                0.91124,                0.72334,                0.72414,                0.69935,                0.60873,                 0.4655,                 2.6599,                 0.1456,                0.28407,                 0.7722,              0.0007658,              0.0007658,              0.0007658
                    189,                0.50346,                 1.1581,                0.35827,                0.34465,                 1.0051,                0.98016,                0.98276,                0.98425,                0.90255,                0.73915,                0.74138,                0.72713,                0.65675,                0.48766,                 2.4008,                 0.1388,                0.29754,                0.79383,              0.0007592,              0.0007592,              0.0007592
                    190,                0.52743,                 1.2932,                0.37499,                0.35436,                  1.023,                0.98165,                0.98276,                0.98498,                0.89518,                0.75772,                0.75862,                0.72366,                0.64425,                0.50289,                 2.3647,                0.14354,                0.28706,                0.80765,              0.0007526,              0.0007526,              0.0007526
