                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.50887,                0.32971,                 0.8508,                0.95509,                0.91332,                0.95811,                0.86516,                 0.5061,                0.38627,                 0.8466,               0.008449,               0.008449,               0.008449
                     49,                0.50214,                0.32456,                0.85296,                0.95551,                0.91221,                0.95796,                0.86581,                0.50551,                0.38708,                0.84625,               0.008416,               0.008416,               0.008416
                     50,                 0.5091,                0.32725,                0.85251,                0.95574,                0.91111,                0.95795,                0.86596,                0.50441,                0.38757,                0.84571,               0.008383,               0.008383,               0.008383
                     51,                0.51269,                0.32969,                0.85302,                 0.9553,                0.91185,                0.95798,                 0.8667,                0.50336,                0.38709,                0.84509,                0.00835,                0.00835,                0.00835
                     52,                0.51415,                0.32865,                0.85246,                0.95393,                0.91238,                 0.9579,                0.86658,                0.50278,                0.38713,                0.84486,               0.008317,               0.008317,               0.008317
                     53,                 0.5108,                0.32706,                0.85136,                0.95606,                 0.9097,                0.95803,                0.86679,                0.50175,                 0.3863,                0.84423,               0.008284,               0.008284,               0.008284
                     54,                0.50158,                0.32245,                0.85283,                0.95236,                0.91258,                0.95815,                0.86775,                0.50162,                0.38704,                0.84432,               0.008251,               0.008251,               0.008251
                     55,                0.51152,                0.32766,                0.85259,                0.95378,                0.91294,                  0.958,                0.86676,                0.50178,                 0.3868,                 0.8446,               0.008218,               0.008218,               0.008218
                     56,                0.50885,                0.32455,                0.85024,                0.95342,                0.91271,                0.95824,                0.86656,                0.50197,                0.38556,                0.84465,               0.008185,               0.008185,               0.008185
                     57,                0.50838,                0.32513,                0.85004,                0.95328,                0.91331,                0.95808,                0.86607,                0.50181,                0.38392,                0.84452,               0.008152,               0.008152,               0.008152
                     58,                0.49966,                0.32392,                0.85167,                0.95261,                0.91394,                0.95834,                0.86604,                0.50208,                0.38317,                0.84466,               0.008119,               0.008119,               0.008119
                     59,                0.50403,                0.32369,                 0.8513,                0.95109,                0.91355,                0.95862,                0.86648,                0.50148,                 0.3825,                0.84454,               0.008086,               0.008086,               0.008086
                     60,                0.50968,                0.32673,                0.84993,                0.95167,                0.91331,                 0.9589,                 0.8676,                0.50138,                0.38213,                 0.8446,               0.008053,               0.008053,               0.008053
                     61,                 0.5022,                0.32381,                0.84899,                0.95135,                 0.9135,                0.95907,                0.86781,                0.50138,                 0.3813,                0.84455,                0.00802,                0.00802,                0.00802
